App,Time Spent (Hours),Category,Productivity
brain-power-team.slack.com,122,Instant Message,-1
app store,123,General Shopping,-2
Slack,1081,Instant Message,2
trello.com,1186,Project Management,2
Google Documents,23327,Writing,2
photoshop cc,794,General Design & Composition,2
dji.com,1704,General Shopping,-2
mp.weixin.qq.com,75,Instant Message,-1
en.wikipedia.org,1560,General Reference & Learning,1
upload.wikimedia.org,4,Search,0
dronedj.com,514,Uncategorized,0
learning-modules.mit.edu,3,General Reference & Learning,1
enterprise.dji.com,6,General Shopping,-2
nikonusa.com,272,Search,-2
systemuiserver,59,General Utilities,1
microsoft remote desktop,11789,Virtualization,0
itunes.apple.com,47,General Shopping,-2
connectome.diskstation.me,102,Uncategorized,0
app.frame.io,10619,General Design & Composition,2
bluetoothuiserver,4,General Utilities,1
messages,373,General Social Networking,-2
facetime,5126,Voice Chat,-2
Skype,544,General Social Networking,-2
calendar,593,Calendars,1
support.logitech.com,67,Engineering & Technology,1
lolsided.com,30,Uncategorized,0
var,1,General Utilities,1
map.baidu.com,2814,Maps & Regional,-2
tripadvisor.com,219,Travel & Outdoors,-2
owa.exchange.mit.edu,383,Email,0
gomovies.tech,68,Video,-2
amazon.com,178,General Shopping,-1
h8vzwpv.com,1,Uncategorized,0
syndication.exdynsrv.com,1,Uncategorized,0
m4ufree.tv,9,Video,-2
wwznqib.com,6,Uncategorized,0
yelp.com,213,Search,0
Notes,146,Email,0
discussions.apple.com,73,Science & Technology,-1
forbes.com,167,General News & Opinion,-2
nytimes.com,303,General News & Opinion,-2
theverge.com,404,Science & Technology,-1
money.cnn.com,84,General News & Opinion,-2
theglobeandmail.com,167,General News & Opinion,-2
thehindu.com,25,General News & Opinion,-2
frame.io,11,Uncategorized,0
djivideos.com,265,Uncategorized,0
rescuetime.com,429,Intelligence,0
Google Forms,334,General Business,2
canvaschamp.com,60,Uncategorized,0
pcmag.com,127,Science & Technology,-1
denydesigns.com,23,General Shopping,-2
support.google.com,40,General News & Opinion,2
canvaspop.com,316,Business & Finance,1
Adobe Photoshop,99,Graphic Design,2
redbubble.com,196,General Shopping,-2
scmp.com,66,General News & Opinion,-2
express.co.uk,169,General Utilities,1
boredpanda.com,28,General Entertainment,-2
eecsappsrv.mit.edu,153,Presentation,2
ca.mit.edu,47,General Reference & Learning,1
ist.mit.edu,39,Engineering & Technology,1
keychain access,27,Systems Operations,2
gaoloumi.com,3343,Regional,-2
Google Earth Pro,1969,Search,0
shigongjishu.cn,168,Uncategorized,0
baidu.com,17,Search,2
image.baidu.com,715,Search,0
audiojungle.net,39,Audio Editing,2
soundcloud.com,186,Internet Utilities,1
helpx.adobe.com,65,General Software Development,2
netauthagent,47,Accounting,2
creative cloud,130,General Design & Composition,2
adobe premiere pro cc 2018,2276,Uncategorized,0
unmountassistantagent,48,General Utilities,1
microsoft word,4126,Writing,2
microsoft autoupdate,26,General Utilities,1
system information,74,General Utilities,0
auth.deerfield.edu,9,General Reference & Learning,1
rhinocameragear.com,108,Uncategorized,0
mogami.com,31,Uncategorized,0
playdotsound.com,34,Uncategorized,0
decibelcar.com,8,Uncategorized,0
resenv.media.mit.edu,236,General Reference & Learning,1
bhphotovideo.com,226,General Shopping,-2
usernotificationcenter,108,General Utilities,0
forums.adobe.com,39,General Business,2
boot camp assistant,312,General Utilities,1
installer,11,General Utilities,1
microsoft powerpoint,1009,Presentation,2
font book,36,Presentation,2
wacomtouchdriver,1,Uncategorized,0
Keynote,6950,Presentation,2
lta.gov.sg,114,Legal & Gov't,1
i1.wp.com,37,Uncategorized,0
controlpanel,1,General Utilities,1
stateair.net,37,Uncategorized,0
thebeijinger.com,840,General News & Opinion,-2
alexanderguo.com,171,General Design & Composition,2
alexa.amazon.com,6,General Shopping,-2
web.groupme.com,124,Instant Message,-1
groupme.com,5,Instant Message,-1
maseeh.mit.edu,6,Presentation,2
microsoft error reporting,2,Science & Technology,-1
bankofamerica.com,59,General Business,2
secure.bankofamerica.com,189,Accounting,2
smartasset.com,122,Uncategorized,0
smart.mit.edu,2143,Presentation,2
lids.mit.edu,34,General Reference & Learning,1
dusp.mit.edu,41,General Reference & Learning,1
deerfield.edu,41,General Reference & Learning,1
parchment.com,164,General Reference & Learning,1
exchange.parchment.com,72,General Reference & Learning,1
mobility.mit.edu,553,Presentation,2
thefreedictionary.com,624,Search,1
waset.org,4,General Business,2
netflix.com,8819,Video,-2
dvd.netflix.com,8,Video,-2
vulture.com,106,General Entertainment,-2
cooking.stackexchange.com,70,Food,1
cee.mit.edu,6,General Reference & Learning,1
screensaverengine,2,General Utilities,0
baike.baidu.com,69,Search,0
soku.com,56,Video,-2
youku.com,9,General Entertainment,-2
medical.mit.edu,26,Presentation,2
scribble6148.herokuapp.com,147,Uncategorized,0
6.148.scripts.mit.edu,201,General Software Development,2
spotted1.herokuapp.com,30,Uncategorized,0
