App,Time Spent (Hours),Category,Productivity
soundcloud.com,3,Internet Utilities,1
onclkds.com,1,Uncategorized,0
update2new.biggerandlongerforupdating.space.,11,Uncategorized,0
9b13c1c151f9664a73.com,4,Uncategorized,0
adobe crash reporter,20,General Utilities,1
lateragent,4,General Utilities,1
core sync,2,Uncategorized,0
en.wikipedia.org,4315,General Reference & Learning,1
jamaicablue.com.au,90,Uncategorized,0
jamaicablue.com.cn,33,Uncategorized,0
jamaicablue.com.my,32,Uncategorized,0
jamaicablue.co.nz,26,Uncategorized,0
jamaicablue.com.sg,8,Uncategorized,0
weibo.com,85,General Social Networking,-2
passport.weibo.com,5,General Social Networking,-2
translate.google.com,194,Search,1
get.videolan.org,76,General Entertainment,-2
coreservicesuiagent,90,General Utilities,0
quicktime player,3578,General Entertainment,-1
VLC Media Player,80,Video,-2
videolan.org,9,General Entertainment,-2
diskimages ui agent,8,General Utilities,1
Dictionary,1126,General Reference & Learning,1
systemuiserver,301,General Utilities,1
netauthagent,152,Accounting,2
Notes,584,Email,0
microsoft error reporting,3,Science & Technology,-1
handbrake,218,Video Editing,2
macrumors.com,9,General News & Opinion,-2
unitedwifi.com,25,Uncategorized,0
latimes.com,7,General News & Opinion,-2
photoshop cc,179,General Design & Composition,2
mathematica,366,Engineering & Technology,2
controlpanel,3,General Utilities,1
java updater,2,General Utilities,1
app2.letitbefaster.website,5,Uncategorized,0
math.mit.edu,71,Engineering & Technology,1
biology.mit.edu,422,Presentation,2
movie.douban.com,43,Video,-2
baike.baidu.com,110,Search,0
shanghaiist.com,150,International,-2
edition.cnn.com,309,General News & Opinion,-2
cnn.com,263,General News & Opinion,2
theguardian.com,81,General News & Opinion,-2
mirror.co.uk,6,General News & Opinion,-2
courses.edx.org,991,General Reference & Learning,1
edx.org,21,Engineering & Technology,1
photo booth,50,General Entertainment,0
Gmail,232,Email,2
yensa.com,63,Uncategorized,0
installer progress,3,Uncategorized,0
login.bce.baidu.com,82,Uncategorized,0
slate.com,85,General News & Opinion,-2
quora.com,114,General Reference & Learning,-1
daily.bhaskar.com,11,General News & Opinion,-2
ticket.bce.baidu.com,529,Uncategorized,0
console.bce.baidu.com,27,General Software Development,2
jingyan.baidu.com,28,Search,0
pan.baidu.com,47,File Sharing,-2
zh.wikipedia.org,2,Search,0
bbc.com,39,General News & Opinion,-2
dailymail.co.uk,163,General News & Opinion,-2
qz.com,32,General News & Opinion,-2
ricepuritytest.com,2718,Uncategorized,0
urbandictionary.com,14,Search,0
definitions.uslegal.com,16,General Reference & Learning,1
community.secondlife.com,15,General Social Networking,-2
english.entgroup.cn,565,Uncategorized,0
adobe application manager,7,General Utilities,1
cbooo.cn,266,Uncategorized,0
entgroup.cn,31,Uncategorized,0
salon.com,288,General News & Opinion,-2
forbes.com,133,General News & Opinion,-2
boxofficemojo.com,191,General Entertainment,-2
filmsite.org,61,General Entertainment,-2
scmp.com,190,General News & Opinion,-2
wsj.com,9,General News & Opinion,-2
chickenonaraft.com,14,Uncategorized,0
app store,94,General Shopping,-2
kindle,773,General Reference & Learning,2
bwfworldchampionships.com,3415,Uncategorized,0
secure.touchnet.net,70,General Business,2
bills.bankofamerica.com,187,General Business,2
allmyaccounts.bankofamerica.com,21,General Business,2
sso-fi.bankofamerica.com,3,General Business,2
screensaverengine,2,General Utilities,0
news.ifeng.com,442,General News & Opinion,-2
vans.com,940,Clothes & Personal,-2
talk.collegeconfidential.com,61,Search,0
serc.carleton.edu,49,General Reference & Learning,1
rabb.it,1956,General Entertainment,-2
conversations.rabb.it,10,General Entertainment,-2
letitbefaster.website,12,Uncategorized,0
Google Forms,13,General Business,2
vans.narvar.com,12,Uncategorized,0
fedex.com,24,Employment,2
app5.letitbefaster.website,5,Uncategorized,0
SecurityAgent,8,Systems Operations,0
Keynote,488,Presentation,2
feelgrafix.com,44,Uncategorized,0
news.cn,14,Uncategorized,0
askadoctornow.com,8,Uncategorized,0
news.xinhuanet.com,3,General News & Opinion,-2
img3.qianzhan123.com,45,Uncategorized,0
pic2.xilu.com,11,Uncategorized,0
www-upload.kyp.com,12,Uncategorized,0
img2.itiexue.net,2,Uncategorized,0
homedepot.com,21,General Shopping,-2
Google Presentations,1812,Presentation,2
pic.pimg.tw,34,Uncategorized,0
81.cn,16,Uncategorized,0
pearsonhighered.com,17,Business & Finance,1
3.bp.blogspot.com,52,General News & Opinion,-2
pixel.nymag.com,13,General News & Opinion,-2
broscience.co,2,Uncategorized,0
mathtype,64,Engineering & Technology,1
i.pinimg.com,7,Photos,-2
img.vip.alibaba.com,12,General News & Opinion,-2
china-family-adventure.com,37,Uncategorized,0
zhidao.baidu.com,39,Science & Technology,-1
blog.sciencenet.cn,10,Science & Technology,-1
cad.onshape.com,2799,Engineering & Drafting,2
onshape.com,14,General Design & Composition,2
seasteading.org,279,General Reference & Learning,1
huffingtonpost.com,11,General News & Opinion,-2
surveymonkey.com,9,Marketing,2
news.gaotie.cn,40,Uncategorized,0
mitrecsports.com,70,Health & Medicine,1
khanacademy.org,26,General Reference & Learning,2
sites.math.washington.edu,90,General Reference & Learning,1
map.baidu.com,168,Maps & Regional,-2
bumc.bu.edu,406,General Reference & Learning,1
Calculator,42,General Utilities,1
disabled-world.com,253,General Reference & Learning,1
mathworld.wolfram.com,233,Search,0
guidebook.com,185,Uncategorized,0
websis.mit.edu,27,General Reference & Learning,1
medical.mit.edu,533,Presentation,2
ist.mit.edu,31,Engineering & Technology,1
ca.mit.edu,6,General Reference & Learning,1
certaid,64,Uncategorized,0
gaoloumi.com,343,Regional,-2
mitpe.mit.edu,528,Presentation,2
mitbadminton.com,59,Uncategorized,0
clubsports.mit.edu,253,Presentation,2
mit.dserec.com,1,Uncategorized,0
registration.mit.edu,331,Presentation,2
firehose.guide,551,General Communication & Scheduling,2
edu-apps.mit.edu,24,General Reference & Learning,1
adobe desktop service,17,General Utilities,1
airport utility,439,Science & Technology,-1
spotify,1,General Entertainment,-2
var,2,General Utilities,1
dropbox.com,2,File Sharing,2
