App,Time Spent (Seconds),Category,Productivity
forbes.com,669,General News & Opinion,-2
l.facebook.com,1,General Social Networking,-2
news.com.au,597,General News & Opinion,-2
marketwatch.com,40,General Business,2
cnbc.com,463,Business,-1
Keynote,5692,Presentation,2
thiswallpaper.com,43,Uncategorized,0
i.ytimg.com,44,General Entertainment,-2
kingofwallpapers.com,14,Uncategorized,0
colinrobbins.files.wordpress.com,12,Uncategorized,0
regmedia.co.uk,6,General Shopping,-2
upload.wikimedia.org,229,Search,0
blogs.discovermagazine.com,5,General News & Opinion,-2
duckysdesktop.com,19,Uncategorized,0
tinypic.com,7,General Entertainment,-2
oi61.tinypic.com,21,General Entertainment,-2
cdn.home-designing.com,14,Home & Garden,0
user.wolfram.com,165,General Reference & Learning,1
diskimages ui agent,23,General Utilities,1
coreservicesuiagent,63,General Utilities,0
makeuseof.com,101,General News & Opinion,-2
focusearth.com,25,Uncategorized,0
4.bp.blogspot.com,2,General News & Opinion,-2
outsidescience.wordpress.com,208,General News & Opinion,-2
openclipart.org,18,General News & Opinion,-2
img.clipartfest.com,8,Uncategorized,0
pngmart.com,11,Uncategorized,0
applications,729,General Business,2
clipartlord.com,4,Uncategorized,0
scienceabc.com,10,Uncategorized,0
thorlabs.com,4,Engineering & Drafting,2
assets.inhabitat.com,3,General Reference & Learning,1
en.savefrom.net,32,Internet Utilities,1
quicktime player,1395,General Entertainment,-1
keepvid.com,18,General News & Opinion,-2
publicdomainpictures.net,11,General Design & Composition,2
weather.com,882,Travel & Outdoors,-2
buzzkenya.com,442,Uncategorized,0
rescuetime.com,1942,Intelligence,0
boatingmag.tv,1,Uncategorized,0
aeijmp.com,2,Uncategorized,0
vq40567.com,1,Uncategorized,0
chelseadamon.com,129,Uncategorized,0
wzid.com,371,Uncategorized,0
huffingtonpost.com,153,General News & Opinion,-2
parent.co,10,Uncategorized,0
lifehacks.io,437,Uncategorized,0
nextluxury.com,899,Uncategorized,0
my.mit.edu,1269,General Reference & Learning,1
admitted.mit.edu,68,Presentation,2
decisions.mit.edu,21,General Reference & Learning,1
mitadmissions.org,14,Science & Technology,-1
apply.commonapp.org,141,General Reference & Learning,1
commonapp.org,11,General Reference & Learning,1
dainfo.org,7,Uncategorized,0
Google Documents - Google Apps,27,Writing,2
auth.deerfield.edu,12,General Reference & Learning,1
accounts.google.com,27,General Communication & Scheduling,0
Google Drive - Google Apps,1,General Business,2
Google Spreadsheets - Google Apps,26,General Business,2
typing-speed-test.aoeu.eu,111,General Reference & Learning,1
admissions.cornell.edu,41,General Reference & Learning,1
sha.cornell.edu,25,General Reference & Learning,1
thetypingcat.com,2,General Reference & Learning,1
typingtest.com,2,Employment,2
10fastfingers.com,2,General Reference & Learning,1
keyhero.com,2,Engineering & Technology,1
typing.com,1,General Reference & Learning,1
nature.com,364,Search,0
onlinelibrary.wiley.com,92,General Reference & Learning,1
ncbi.nlm.nih.gov,1217,Engineering & Technology,1
scholar.google.com,33,General Reference & Learning,1
www-nrd.nhtsa.dot.gov,23,General Reference & Learning,1
journals.plos.org,34,General Reference & Learning,1
books.google.com,81,Search,0
msu.edu,20,General Reference & Learning,1
jstage.jst.go.jp,24,General Reference & Learning,1
eng.tau.ac.il,13,General News & Opinion,-2
hobbylark.com,19,Uncategorized,0
sciencedirect.com,633,Engineering & Technology,1
thegamegal.com,60,Uncategorized,0
biomedical-engineering-online.biomedcentral.com,28,Engineering & Technology,1
gocolumbialions.com,24,Uncategorized,0
reference.com,11,General News & Opinion,-2
wpa.qq.com,8,General News & Opinion,-2
apple.com,80,Engineering & Technology,-1
isitdownrightnow.com,163,Internet Utilities,1
google chrome,21,Browsers,0
nytimes.com,70,General News & Opinion,-2
statisticshowto.com,199,General Business,2
thewirecutter.com,42,Engineering & Technology,1
pnas.org,159,Engineering & Technology,1
ibrc.osu.edu,249,General Reference & Learning,1
ircobi.org,139,Uncategorized,0
musculoskeletalcore.wustl.edu,39,General Reference & Learning,1
researchgate.net,83,Professional Networking,1
alexanderguo.com,584,General Design & Composition,2
nepssa.org,29,Uncategorized,0
mc.manuscriptcentral.com,25,Presentation,2
thoughtco.com,22,General Reference & Learning,1
support.office.com,17,Engineering & Technology,1
techrepublic.com,68,Engineering & Technology,1
creative cloud,149,General Design & Composition,2
quickanddirtytips.com,36,General Reference & Learning,1
dx.doi.org,3,Search,0
Google Presentations,55,Presentation,2
orthobullets.com,22,Health & Medicine,1
Google Presentations - Google Apps,3,Presentation,2
pastemagazine.com,24,General News & Opinion,-2
123movies.is,123,Video,-2
uproxx.com,26,General News & Opinion,-2
dvd.netflix.com,5,Video,-2
onclkds.com,6,Uncategorized,0
vulture.com,171,General Entertainment,-2
editorial.rottentomatoes.com,11,General Entertainment,-2
upgradepc.domainadsforupdatestoday.info,3,Uncategorized,0
buzzfeed.com,1098,General News & Opinion,-2
economist.com,32,General News & Opinion,-2
photos,1100,Photos,0
google.com/calendar,1,Calendars,2
highveld.com,13,Uncategorized,0
brianmccauley.net,1,Uncategorized,0
dropbox.com,694,File Sharing,2
map.baidu.com,3342,Maps & Regional,-2
google earth,1689,Maps & Regional,1
Gmail,1309,Email,2
account.microsoft.com,72,General Business,2
account.live.com,26,Science & Technology,-1
news.mit.edu,184,General Reference & Learning,1
world.taobao.com,428,General Business,2
service.taobao.com,1,General Shopping,-2
gyu-kaku.com,60,Uncategorized,0
theloniousmonkfish.com,22,Uncategorized,0
stores.office.com,35,General Business,2
epa.gov,1,Legal & Gov't,1
climate.nasa.gov,1,General Reference & Learning,1
expressvpn.xyz,452,Uncategorized,0
expressvpn.com,240,General Utilities,1
expressvpn,374,General Utilities,1
installer,34,General Utilities,1
system,2,Uncategorized,0
forums.macrumors.com,63,General News & Opinion,-2
forums.imore.com,21,Engineering & Technology,1
discussions.apple.com,6,Science & Technology,-1
screensaverengine,6,General Utilities,0
cn.bing.com,128,Search,0
global.bing.com,48,General Reference & Learning,1
thebeijinger.com,2361,General News & Opinion,-2
google.co.jp,380,Search,0
whitman.edu,168,General Reference & Learning,1
intmath.com,20,General News & Opinion,-2
scholar.google.co.jp,19,Science & Technology,-1
dl.acm.org,11,Engineering & Technology,1
mcgill.ca,5,General Reference & Learning,1
mubert.marshall.edu,5,General Reference & Learning,1
books.google.co.jp,3,Search,0
bluetoothuiserver,17,General Utilities,1
wilsonliang708.wixsite.com,171,Uncategorized,0
discussion.evernote.com,5,Intelligence,2
lightroom,2974,Presentation,2
adobe application manager,217,General Utilities,1
epad.isb.bj.edu.cn,251,General Design & Composition,2
kpbs.org,10,General News & Opinion,-2
answers.yahoo.com,11,Search,0
justice.gov,92,Legal & Gov't,1
abusivekids.com,23,Uncategorized,0
en.wikisource.org,27,Search,0
reportpanic,1,Uncategorized,0
techcrunch.com,83,Science & Technology,-1
reuters.com,38,General News & Opinion,-2
qz.com,324,General News & Opinion,-2
chinahighlights.com,22,General Reference & Learning,1
my.ucsc.edu,126,General Reference & Learning,1
ucsc.edu,54,General Reference & Learning,1
its.ucsc.edu,75,General Reference & Learning,1
cruzid.ucsc.edu,3,General Business,2
driving-tests.org,883,General Reference & Learning,2
massrmv.com,2530,Uncategorized,0
captive network assistant,40,General Utilities,1
slideshare.net,153,Presentation,2
bloomberg.com,50,Business,-1
beijingexpatguide.com,211,Uncategorized,0
greenpathrealty.com,762,Uncategorized,0
tripadvisor.com,197,Travel & Outdoors,-2
sanlitunsoho.sohochina.com,190,General News & Opinion,-2
timeoutbeijing.com,11,Uncategorized,0
translate.google.com,21,Search,1
rentis.com,310,Uncategorized,0
bose.com,48,Electronics,-2
GarageBand,1466,Audio Editing,2
accounts.youtube.com,2,Video,-2
m.wo99.net,49,Uncategorized,0
banzou.wo99.net,1,Uncategorized,0
adobe premiere pro cc 2017,1880,Video Editing,2
web.wechat.com,419,Instant Message,-1
youtube-mp3.org,9,Music,-2
onlinevideoconverter.com,13,Video Editing,2
dmgthefile.com,1,Uncategorized,0
24upgradecheck.upgrade4lifesysformacandpc.pro.,16,Uncategorized,0
handbrake.fr,54,Video,-2
handbrake,255,Video Editing,2
accounts.adobe.com,94,General Design & Composition,2
adobeid-na1.services.adobe.com,12,General Design & Composition,2
badmactogoodmac.trade,2,Uncategorized,0
macshiny.com,2,Uncategorized,0
itunes.apple.com,32,General Shopping,-2
Amazon AWS Console,49,General Software Development,2
electronics.stackexchange.com,313,General Software Development,2
altera.com,19,General Software Development,2
forums.adobe.com,74,General Business,2
yamibuy.com,2360,General Shopping,-2
cpw2017.mit.edu,74,Presentation,2
contacts,16,Customer Relations,2
sciencenews.org,212,Science & Technology,-1
pilotonline.com,168,General News & Opinion,-2
pages,31,Presentation,2
brit.co,199,General Entertainment,-2
nola.com,107,General News & Opinion,-2
news.google.com,12,General News & Opinion,-2
thesun.co.uk,24,General News & Opinion,-2
outdoorlife.com,21,General Reference & Learning,1
everydayhealth.com,31,General News & Opinion,-2
convertcase.net,7,Internet Utilities,1
espn.com,126,Sports,-1
time.com,142,General News & Opinion,-2
npr.org,71,General News & Opinion,-2
money.cnn.com,105,General News & Opinion,-2
businessinsider.com,21,General News & Opinion,-2
app store,88,General Shopping,-2
learn.sparkfun.com,207,Engineering & Technology,1
cdn.sparkfun.com,2,General News & Opinion,-2
digikey.com,224,General Software Development,2
adafruit.com,50,Search,0
sparkfun.com,16,General News & Opinion,-2
wwwapps.ups.com,139,General Shopping,-2
adobe.com,89,General Software Development,2
microsoft powerpoint,54,Presentation,2
indesign cc,134,General Design & Composition,2
helpx.adobe.com,264,General Software Development,2
indesignsecrets.com,85,Search,0
aresty.rutgers.edu,4,General Reference & Learning,1
sfos.uaf.edu,69,General Reference & Learning,1
vimeo.com,11,General Entertainment,-2
calday.berkeley.edu,176,General Reference & Learning,1
apply.college.harvard.edu,425,General Reference & Learning,1
bruinday.ucla.edu,100,General Reference & Learning,1
college.harvard.edu,225,General Reference & Learning,1
cnn.com,184,General News & Opinion,2
asianjae.org,20,Uncategorized,0
admission.ucla.edu,99,General Reference & Learning,1
admissions.universityofcalifornia.edu,38,General Reference & Learning,2
maps,260,Maps & Regional,1
rome2rio.com,26,Travel & Outdoors,-2
wunderground.com,88,General News & Opinion,-2
baidu.com,29,Search,2
google.com/translate,3,General Reference & Learning,1
cma.gov.cn,125,Legal & Gov't,1
meteoblue.com,83,General Entertainment,-2
admit.stanford.edu,70,General Reference & Learning,1
united.com,888,Travel & Outdoors,-2
brainyquote.com,52,Search,0
goodreads.com,8,General Social Networking,-2
