App,Time Spent (Hours),Category,Productivity
recode.net,45,Science & Technology,-1
urbandictionary.com,31,Search,0
Amazon AWS Console,12,General Software Development,2
firehose.guide,44,General Communication & Scheduling,2
polisci.mit.edu,109,Presentation,2
shass.mit.edu,158,Presentation,2
dusp.mit.edu,119,General Reference & Learning,1
web.mit.edu,472,General Reference & Learning,2
indesign cc,3,General Design & Composition,2
misti.mit.edu,211,Presentation,2
creative cloud,10,General Design & Composition,2
usernotificationcenter,167,General Utilities,0
brain-power.com,714,Uncategorized,0
MS Excel,23261,General Business,2
ainonline.com,64,Uncategorized,0
popsci.com,54,Science & Technology,-1
rescuetime.com,1789,Intelligence,0
bankofamerica.com,432,General Business,2
secure.bankofamerica.com,1243,Accounting,2
amazon.com,1965,General Shopping,-1
stackoverflow.com,836,General Software Development,2
blog.contextures.com,118,General Reference & Learning,1
superuser.com,91,General News & Opinion,-2
oidc.mit.edu,89,Presentation,2
exceljet.net,61,Engineering & Technology,1
myonlinetraininghub.com,374,Uncategorized,0
exceldashboardtemplates.com,63,Uncategorized,0
lms.mitx.mit.edu,40281,General Reference & Learning,2
compoundchem.com,148,Uncategorized,0
cryst.bbk.ac.uk,2,Search,0
omegafi.com,129,Accounting,2
translate.google.com,12,Search,1
groupme.com,28,Instant Message,-1
web.groupme.com,1711,Instant Message,-1
thebeijinger.com,2366,General News & Opinion,-2
map.baidu.com,3289,Maps & Regional,-2
Dropbox,283,File Sharing,-2
capitalspiritsbj.com,44,Uncategorized,0
timeoutbeijing.com,42,Uncategorized,0
messenger,4,General Social Networking,-2
adobe application manager,38,General Utilities,1
whenisgood.net,128,Calendars,0
news.cgtn.com,128,Uncategorized,0
imegabox.com,160,Uncategorized,0
osghcinemas.com,22,Uncategorized,0
cnn.com,216,General News & Opinion,2
adclick.g.doubleclick.net,3,Marketing,2
llbean.com,2,General Shopping,-2
mitrecsports.com,140,Health & Medicine,1
eventbrite.com,94,Calendars,0
movie.douban.com,420,Video,-2
english.entgroup.cn,90,Uncategorized,0
douban.com,62,General Social Networking,-2
enjoy.eastday.com,4,General Entertainment,-2
mp.weixin.qq.com,370,Instant Message,-1
piazza.com,1441,General Reference & Learning,2
icloud.com,652,General Software Development,2
help.apple.com,7,Search,0
google drive,256,General Business,2
ocw.mit.edu,216,General Reference & Learning,1
accounts.google.com,10,General Communication & Scheduling,0
screensaverengine,5,General Utilities,0
unitedwifi.com,203,Uncategorized,0
system information,4,General Utilities,0
idle,19483,Editing & IDEs,2
programiz.com,33,Uncategorized,0
docs.python.org,215,General Software Development,2
wolframalpha.com,522,Search,1
apple.com,1919,Engineering & Technology,-1
netgeargenie,1,General Utilities,1
allaboutcircuits.com,224,General Reference & Learning,1
mitpe.mit.edu,158,Presentation,2
edu-apps.mit.edu,269,General Reference & Learning,1
when2meet.com,78,General Communication & Scheduling,0
my.omegafi.com,634,Accounting,2
systemuiserver,31,General Utilities,1
System Preferences,33,General Utilities,0
bc.edu,19,General Reference & Learning,1
upenn.edu,46,General Reference & Learning,1
deerfield.edu,194,General Reference & Learning,1
skyscanner.net,82,Travel & Outdoors,-2
travel.usnews.com,114,General Reference & Learning,1
safaribookings.com,31,Uncategorized,0
goo.gl,1,Internet Utilities,1
webapps.stackexchange.com,40,Engineering & Technology,1
support.google.com,102,General News & Opinion,2
productforums.google.com,150,General Software Development,2
alicekeeler.com,18,General Reference & Learning,1
cas.mitx.mit.edu,11,Uncategorized,0
usa.gov,194,General Business,2
travel.state.gov,2026,Travel & Outdoors,-2
cbp.gov,39,Legal & Gov't,1
iafdb.travel.state.gov,170,Travel & Outdoors,-2
passportappointment.travel.state.gov,4,Travel & Outdoors,-2
state.gov,93,Search,0
mps.gov.cn,112,Legal & Gov't,1
faa.gov,107,Search,0
china-embassy.org,41,Uncategorized,0
mathematica,1379,Engineering & Technology,2
astronomy.stackexchange.com,86,General Entertainment,-2
courseroad.mit.edu,27,General Reference & Learning,1
reference.wolfram.com,38,General Business,2
mathematica.stackexchange.com,10,Engineering & Technology,1
princeton.edu,11,Operations,2
backup and sync from google,128,Uncategorized,0
tincta,1713,General Software Development,2
s3.console.aws.amazon.com,553,General Software Development,2
signin.aws.amazon.com,8,Systems Operations,2
aws.amazon.com,8,General Software Development,2
geofilters.snapchat.com,238,Marketing,2
accounts.snapchat.com,14,General Social Networking,-2
accounts.adobe.com,263,General Design & Composition,2
adobeid-na1.services.adobe.com,19,General Design & Composition,2
photoshop cc,1577,General Design & Composition,2
snapchat.com,87,General Social Networking,-2
ims-na1.adobelogin.com,4,Uncategorized,0
support.snapchat.com,15,General Social Networking,-2
Gmail,59,Email,2
compressjpeg.com,307,Uncategorized,0
compresspng.com,32,Uncategorized,0
archive utility,1,General Utilities,1
compressimage.toolur.com,111,Uncategorized,0
Skype,178,General Social Networking,-2
grubhub.com,552,General Shopping,-1
beta.doodle.com,463,Internet Utilities,1
diffen.com,1,General Reference & Learning,1
wikilectures.eu,31,Uncategorized,0
courses.lumenlearning.com,10,Uncategorized,0
gaoloumi.com,2247,Regional,-2
linkedin.com,10,Professional Networking,1
theguardian.com,358,General News & Opinion,-2
cnbc.com,507,Business,-1
nytimes.com,376,General News & Opinion,-2
straitstimes.com,20,General News & Opinion,-2
mansionglobal.com,108,Uncategorized,0
politico.com,239,General News & Opinion,-2
thestar.com.my,7,General News & Opinion,-2
washingtonpost.com,415,General News & Opinion,-2
sport24.co.za,66,Sports,-1
economictimes.indiatimes.com,85,General News & Opinion,-2
money.cnn.com,61,General News & Opinion,-2
qz.com,231,General News & Opinion,-2
webneel.com,79,Uncategorized,0
9to5mac.com,4131,General News & Opinion,-2
bloomberg.com,90,Business,-1
picturecorrect.com,31,General Entertainment,-2
stuckincustoms.smugmug.com,822,General Entertainment,-2
phototraces.com,133,Uncategorized,0
stuckincustoms.com,13,General News & Opinion,-2
tutorialspoint.com,67,General Reference & Learning,1
pythoncentral.io,27,Engineering & Technology,1
keychain access,145,Systems Operations,2
SecurityAgent,21,Systems Operations,0
quora.com,1523,General Reference & Learning,-1
python-reference.readthedocs.io,17,Uncategorized,0
dougbabcock.com,189,Uncategorized,0
mathforum.org,12,Search,0
history,9,Browsers,0
researchgate.net,4,Professional Networking,1
symbolab.com,49,Engineering & Technology,1
pages,3,Presentation,2
onlinemschool.com,6,General Reference & Learning,1
matrixcalc.org,384,Engineering & Technology,1
media3.giphy.com,6,General Entertainment,-2
muse.jhu.edu,71,General Reference & Learning,1
studentformsandpetitions.mit.edu,62,Presentation,2
student.mit.edu,10,General Reference & Learning,1
websis.mit.edu,2,General Reference & Learning,1
rescuetime.om,4,Uncategorized,0
eclipse,857,Editing & IDEs,2
TextEdit,393,Writing,2
jar launcher,2,General Software Development,2
kindle,1712,General Reference & Learning,2
Firefox,22,Browsers,0
sebastians.com,20,Uncategorized,0
popup,214,Uncategorized,0
eforms.state.gov,22,Search,0
sramanamitra.com,102,General Entertainment,-2
d1b10bmlvqabco.cloudfront.net,28,General Reference & Learning,1
color-mit-pharos,43,Uncategorized,0
ricepuritytest.com,1035,Uncategorized,0
rodaleu.com,85,Uncategorized,0
menshealth.com,57,Health & Medicine,1
circumcision.org,35,Uncategorized,0
java updater,2,General Utilities,1
time.com,137,General News & Opinion,-2
Google Maps,3,Maps & Regional,1
osxdaily.com,38,General News & Opinion,-2
saltycrane.com,86,Engineering & Technology,1
netflix.com,241,Video,-2
gomovies.pet,317,Uncategorized,0
onlinefree.me,4,Uncategorized,0
deloton.com,2,Uncategorized,0
bfi.org.uk,28,General News & Opinion,-2
ondvdreleases.com,29,General Entertainment,-2
english.chinamil.com.cn,16,Uncategorized,0
timeoutshanghai.com,3,Uncategorized,0
movieweb.com,347,General News & Opinion,-2
esquire.com,48,General News & Opinion,-2
imdb.com,101,Video,-2
tomshardware.com,18,Science & Technology,-1
tomsguide.com,4,General News & Opinion,-2
chrome.google.com,28,General Shopping,-2
secretoflife.org,3982,Uncategorized,0
help.uber.com,72,General Reference & Learning,1
cdn-images-1.medium.com,17,General News & Opinion,-2
upload.wikimedia.org,12,Search,0
pennstateit.psu.edu,7,General Reference & Learning,1
upennapsc.org,4,Uncategorized,0
pngall.com,3,Uncategorized,0
image.freepik.com,8,Graphic Design,2
collinsdictionary.com,3,General Reference & Learning,1
istockphoto.com,2,Presentation,2
allwhitebackground.com,2,Uncategorized,0
funnyjunk.com,48,Comedy,-2
i.pinimg.com,16,Photos,-2
s7d2.scene7.com,3,General Business,2
lp.hm.com,90,Clothes & Personal,-2
previews.123rf.com,8,Presentation,2
i.ytimg.com,6,General Entertainment,-2
images-na.ssl-images-amazon.com,18,General Shopping,-2
ka-perseus-images.s3.amazonaws.com,5,Internet Utilities,1
maxpull-tlu7l6lqiu.stackpathdns.com,4,Uncategorized,0
s3.amazonaws.com,3,Internet Utilities,1
store.storeimages.cdn-apple.com,100,Uncategorized,0
cdn2.omidoo.com,6,Uncategorized,0
billboard.com,5,General Entertainment,-2
cdn-mf0.heartyhosting.com,11,Uncategorized,0
Google Presentations,3202,Presentation,2
numo.s3.amazonaws.com,12,Internet Utilities,1
ostvigtree.com,7,Uncategorized,0
cdn.dopl3r.com,7,Uncategorized,0
rukminim1.flixcart.com,6,Uncategorized,0
c8.alamy.com,5,Marketing,2
emojipedia-us.s3.amazonaws.com,8,Internet Utilities,1
media.giphy.com,88,General Entertainment,-2
giphy.com,15,General Entertainment,-2
sexwall.me,4,Uncategorized,0
wifflegif.com,3,General Entertainment,-2
pedrovicente.org,5,Uncategorized,0
www1.worldbank.org,46,Business & Finance,1
cgdev.org,8,General Reference & Learning,1
apple.stackexchange.com,22,Engineering & Technology,1
discussions.apple.com,2,Science & Technology,-1
mobile - sfs.mit.edu,1841,Uncategorized,0
gecd.mit.edu,5,General Reference & Learning,1
europeish.com,19,Uncategorized,0
us.france.fr,49,Society,-2
hertz.com,269,Travel & Outdoors,-2
priceline.com,636,Travel & Outdoors,-2
indeed.com,21,Employment,2
ebay.com,339,General Shopping,-2
joesge.com,102,Uncategorized,0
itechdeals.com,19,Uncategorized,0
edgerton.mit.edu,81,Presentation,2
effbot.org,181,Search,0
nofilmschool.com,141,General Reference & Learning,1
enterprise.dji.com,123,General Shopping,-2
dji.com,105,General Shopping,-2
nikonusa.com,152,Search,-2
health.com,52,General News & Opinion,-2
steadyhealth.com,277,Health & Medicine,1
cosmopolitan.com,90,Business & Finance,1
goaskalice.columbia.edu,125,Health & Medicine,1
vivint.com,65,Uncategorized,0
dropbox.com,4,File Sharing,2
l.messenger.com,1,Instant Message,-1
icefestivalharbin.com,721,Uncategorized,0
travelchinaguide.com,805,Travel & Outdoors,-2
printerproxy,2,General Business,2
mitresearch.qualtrics.com,254,Internet Utilities,1
traveltips.usatoday.com,475,General Reference & Learning,1
tsa.gov,95,General News & Opinion,-2
corporatetravelsafety.com,1,Uncategorized,0
linear.ups.edu,44,General Reference & Learning,1
investopedia.com,64,Business & Finance,1
ritholtz.com,111,General Business,2
arstechnica.com,44,Science & Technology,-1
en.wiktionary.org,11,Search,0
pcmag.com,132,Science & Technology,-1
matrix.reshish.com,303,General Reference & Learning,1
store.apple.com,881,Electronics,-2
lightroom,164,Presentation,2
microsoft error reporting,2,Science & Technology,-1
usatoday.com,264,General News & Opinion,-2
secure2.store.apple.com,336,Electronics,-2
buyiphone3.apple.com,15,General Shopping,-2
reserve-prime.apple.com,30,Engineering & Technology,1
macrumors.com,586,General News & Opinion,-2
secure1.store.apple.com,214,Electronics,-2
nikonrumors.com,136,Science & Technology,-1
dxomark.com,855,Electronics,-2
bhphotovideo.com,1019,General Shopping,-2
pocket-lint.com,11,Science & Technology,-1
redbubble.com,2741,General Shopping,-2
stickergiant.com,54,General News & Opinion,-2
eaptlstrust,8,General Utilities,1
nextshark.com,69,Uncategorized,0
expedia.com,3375,Travel & Outdoors,-2
alpha-omegaonline.com,3,Uncategorized,0
visitlondon.com,23,Travel & Outdoors,-2
discoverwalks.com,4,Uncategorized,0
airchina.fr,424,Uncategorized,0
airchina.us,873,Travel & Outdoors,-2
airchina.com.cn,34,General News & Opinion,-2
et.airchina.com.cn,32,General News & Opinion,-2
expedia.fr,2,General Shopping,-2
secureacceptance.cybersource.com,64,Accounting,2
techcash.mit.edu,58,Presentation,2
guest.techcash.mit.edu,14,Uncategorized,0
wired.com,105,Science & Technology,-1
techwalls.com,167,Uncategorized,0
verizonwireless.com,49,General Business,2
thestar.com,10,General News & Opinion,-2
tripsavvy.com,6,Travel & Outdoors,-2
disneyworld.disney.go.com,16,General Entertainment,-2
destinationsguide.copaair.com,3,Travel & Outdoors,-2
timeanddate.com,134,Intelligence,2
nyctourist.com,146,Uncategorized,0
googletraveladservices.com,15,Uncategorized,0
docs.scipy.org,97,Engineering & Technology,1
mit.edu,1,Presentation,2
uk.flightaware.com,29,Travel & Outdoors,-2
secure3.store.apple.com,43,Electronics,-2
orbitz.com,32,Travel & Outdoors,-2
a.intentmedia.net,1,Uncategorized,0
cheapoair.com,21,General Shopping,-2
