App,Time Spent (Hours),Category,Productivity
admissions.soka.edu,9,Uncategorized,0
wolfram.com,7,Intelligence,2
coursera.org,6,General Reference & Learning,1
emmanuelinfo.org,4,Uncategorized,0
wheatoncollegema.org,3,Uncategorized,0
apple.com,3008,Engineering & Technology,-1
engadget.com,198,Science & Technology,-1
rescuetime.com,599,Intelligence,0
help.apple.com,123,Search,0
sigmaphoto.com,277,General News & Opinion,-2
usa.canon.com,252,Video Editing,-2
dslrbodies.com,354,General News & Opinion,-2
photographylife.com,390,General Reference & Learning,-1
microsoft.com,1105,Engineering & Technology,1
cnet.com,323,Science & Technology,-1
microsoftstore.com,478,Engineering & Technology,1
browser.primatelabs.com,718,Browsers,-1
hxmail,28,Email,0
windows.microsoft.com,219,General News & Opinion,-2
openwith,8,General Utilities,1
digitaltrends.com,58,Engineering & Technology,1
theverge.com,253,Science & Technology,-1
dropbox.windowsapp,46,Uncategorized,0
osk,4,General Utilities,1
winbeta.org,74,Science & Technology,-1
techradar.com,23,General News & Opinion,-2
dllhost,5,General Utilities,1
credentialuibroker,12,General Utilities,1
MS Mgmt Console,1,Systems Operations,2
bikff.org,82,Uncategorized,0
MS Outlook,470,Email,0
skypesetup,20,Presentation,2
RunDLL32,1,General Utilities,1
Dictionary,534,General Reference & Learning,1
dji.com,366,General Shopping,-2
locationnotificationwindows,2,General Utilities,1
quicktime player,1040,General Entertainment,-1
Adobe Photoshop,414,Graphic Design,2
adobe premiere pro cc 2015,18911,Video Editing,2
cpp.com,149,Search,0
humanmetrics.com,198,Search,0
mbtionline.com,27,Uncategorized,0
login.cpp.com,13,Search,0
Blank Web Browser,2,Internet Utilities,0
mathworld.wolfram.com,134,Search,0
proofwiki.org,433,General Reference & Learning,1
discover.solarcity.com,1,General Business,2
diskimages ui agent,7,General Utilities,1
chrome-signin,26,Browsers,0
speedtest.net,46,Internet Utilities,1
nikonusa.com,522,Search,-2
dictionary.reverso.net,7,Internet Utilities,1
earlyamericanists.com,83,Uncategorized,0
contacts,226,Customer Relations,2
python-3.5.0,63,General Software Development,2
python,2153,General Software Development,2
wow.stylegit.com,57,Uncategorized,0
createamazing10.kinja.com,23,Uncategorized,0
sociotype.com,184,Uncategorized,0
medium.com,64,General News & Opinion,-2
rotunda.upress.virginia.edu,7,General Reference & Learning,1
pearsonmylabandmastering.com,253,General Reference & Learning,1
masteringphysics.com,15,Engineering & Technology,1
auth.mastering.pearsoncmg.com,1,General Reference & Learning,1
education.ti.com,137,General News & Opinion,-2
ti.com,11,General News & Opinion,-2
isbeijing.finalsite.com,265,Uncategorized,0
isb.bj.edu.cn,134,General Reference & Learning,1
disk utility,14,General Utilities,1
onenoteim,518,Writing,2
bjango.com,78,General Utilities,1
sites.fastspring.com,591,General Shopping,-2
usfirst.org,117,Engineering & Technology,1
my.usfirst.org,462,General Reference & Learning,1
security.google.com,3,Internet Utilities,1
Gmail,44,Email,2
bhphotovideo.com,309,General Shopping,-2
macrumors.com,1442,General News & Opinion,-2
forums.creativecow.net,256,General News & Opinion,-2
creativecow.net,3,Engineering & Technology,1
mail.deerfield.edu,61,General Reference & Learning,1
plants vs. zombies,137,Games,-2
purposegames.com,10712,Games,-2
lizardpoint.com,134,General Reference & Learning,1
jetpunk.com,58,Games,-2
sporcle.com,12439,Games,-2
microsoft outlook,128,Email,2
secure.bankofamerica.com,74,Accounting,2
art-bin.com,146,Uncategorized,0
quizlet.com,1019,General Reference & Learning,2
weather.com,288,Travel & Outdoors,-2
diply.com,74,General Entertainment,-2
problem reporter,2,General News & Opinion,-2
dell.com,678,Employment,2
sony.com,154,Science & Technology,-2
sonymobile.com,12,Electronics,-2
artofproblemsolving.com,1412,Engineering & Technology,2
chess.com,276,Games,-2
g.isb.bj.edu.cn,310,General Reference & Learning,1
blogs.isb.bj.edu.cn,169,General Reference & Learning,2
enrollment.isb.bj.edu.cn,24,Uncategorized,0
sis.isb.bj.edu.cn,1009,Uncategorized,0
grades.isb.bj.edu.cn,13,General Reference & Learning,1
reedadmission.org,3,Uncategorized,0
elearning.isb.bj.edu.cn,100,General Reference & Learning,2
Google Forms - Google Apps,71,General Business,2
nbcnews.com,115,General News & Opinion,-2
xinhuanet.com,19,General News & Opinion,-2
news.cn,18,Uncategorized,0
Google Drive - Google Apps,233,General Business,2
wechat,187,General Social Networking,-2
adfarm.mediaplex.com,2,General News & Opinion,-2
voiceover quickstart,2,General News & Opinion,-2
jbl.com,9,General Utilities,1
gpuboss.com,1080,Engineering & Technology,1
wccftech.com,234,Science & Technology,-1
huffingtonpost.com,177,General News & Opinion,-2
beforeitsnews.com,31,General News & Opinion,-2
dailymail.co.uk,17,General News & Opinion,-2
counterpunch.org,22,General News & Opinion,-2
abovethelaw.com,20,General News & Opinion,-2
washingtonpost.com,7,General News & Opinion,-2
mrzine.monthlyreview.org,7,General News & Opinion,-2
buyersguide.macrumors.com,6,General News & Opinion,-2
hwcompare.com,28,Uncategorized,0
notebookcheck.net,65,General News & Opinion,-2
cpuboss.com,290,Engineering & Technology,1
configure.us.dell.com,16,General Shopping,-2
gizmag.com,149,General News & Opinion,-2
eshop.macsales.com,71,General Shopping,-2
blog.macsales.com,50,General Shopping,-2
appleinsider.com,70,General News & Opinion,-2
pugetsystems.com,282,General News & Opinion,-2
crucial.com,92,General Shopping,-2
ifixit.com,90,Science & Technology,-1
techpowerup.com,27,General Reference & Learning,1
pcpartpicker.com,2,Electronics,-2
everymac.com,20,General News & Opinion,-2
iphonehacks.com,19,Video Editing,2
shopbadmintononline.com,2002,Uncategorized,0
time.com,20,General News & Opinion,-2
oregonstate.edu,23,General Reference & Learning,1
brainyquote.com,43,Search,0
en.wikiquote.org,33,General News & Opinion,-2
woldww.net,13,Uncategorized,0
economist.com,127,General News & Opinion,-2
hockey976.wordpress.com,9,General News & Opinion,-2
purplemath.com,119,Engineering & Technology,1
theodysseyonline.com,71,General News & Opinion,-2
baidu.com,20,Search,2
gan.0s.net.cn,33,Uncategorized,0
caloriecount.com,22,Food,1
quitehealthy.com,11,Uncategorized,0
topdust.com,2,Uncategorized,0
soundcloud.com,1,Internet Utilities,1
genius.com,591,Music,-2
lifestyle.toggle.sg,26,Uncategorized,0
thedrive.com,138,General News & Opinion,-2
unmountassistantagent,19,General Utilities,1
kongregate.com,2961,Games,-2
install adobe flash player,30,Internet Utilities,1
get.adobe.com,11,General News & Opinion,-2
dataexchangehost,22,General Utilities,1
facebook,5,General Social Networking,-2
study.com,66,General Reference & Learning,1
faculty.polytechnic.org,55,Games,-2
na.leagueoflegends.com,4,Games,-2
sentence.yourdictionary.com,35,Search,2
flash player (safari internet plug-in),484,Video,-2
dfsvc,25,General Utilities,1
github,14,General Software Development,2
githubsetup,1,General Software Development,2
android-studio-bundle-141.2288178-windows,8,Uncategorized,0
narrator,2,General News & Opinion,-2
viralands.com,54,Uncategorized,0
rotator.perfoorm.com,3,Uncategorized,0
dividend.rocks,2,Uncategorized,0
forums.macrumors.com,206,General News & Opinion,-2
mackeeperapp.mackeeper.com,3,General Utilities,1
zh.wikipedia.org,170,Search,0
baike.baidu.com,937,Search,0
vimeo.com,175,General Entertainment,-2
pages,8440,Presentation,2
farm3.staticflickr.com,24,Uncategorized,0
wildchina.com,12,Uncategorized,0
yourneck.fits4brain.com,18,Uncategorized,0
house-plan.xyz,41,Uncategorized,0
kindle,1719,General Reference & Learning,2
iflscience.com,261,General Reference & Learning,1
factradar.rocks,3,Uncategorized,0
naviance.com,7,General Reference & Learning,1
connection.naviance.com,1222,General Design & Composition,2
microsoftedge,15,Browsers,0
amazonforwindowswebview,2,General Shopping,-2
bing.com,31,Search,2
zhsn,9,Uncategorized,0
learner.org,936,General Reference & Learning,1
sports.yahoo.com,218,Sports,-1
photo.stackexchange.com,173,General Reference & Learning,1
downloadcenter.nikonimglib.com,56,Uncategorized,0
welcome,3,General News & Opinion,-2
gizmodo.com,87,Science & Technology,0
