App,Time Spent (Seconds),Category,Productivity
research.easybib.com,2,Search,0
brainyquote.com,1229,Search,0
avalon.law.yale.edu,270,Legal & Gov't,1
legacy.fordham.edu,12,General Reference & Learning,1
nintendo.com,5,Games,-2
Dictionary,1007,General Reference & Learning,1
sparknotes.com,2807,Search,2
products.office.com,69,Administration,2
daisydisk,958,General Utilities,0
macrumors.com,2518,General News & Opinion,-2
Terminal,290,Systems Operations,2
ss64.com,62,General Software Development,2
maclife.com,11,Science & Technology,-1
computers.tutsplus.com,8,Engineering & Technology,1
wiki.summercode.com,13,Uncategorized,0
askubuntu.com,12,Engineering & Technology,1
SecurityAgent,34,Systems Operations,0
Dropbox,36,File Sharing,-2
google drive,116,General Business,2
alfred 2,1092,General Utilities,1
installer,89,General Utilities,1
microsoft autoupdate,38,General Utilities,1
cnn.com,92,General News & Opinion,2
mail.deerfield.edu,10,General Reference & Learning,1
itunes.apple.com,40,General Shopping,-2
iTunes,189,Music,0
netatmowizard,405,Uncategorized,0
systemuiserver,11,General Utilities,1
coreservicesuiagent,8,General Utilities,0
auth.deerfield.edu,22,General Reference & Learning,1
auth.netatmo.com,146,Uncategorized,0
netatmo.com,229,Uncategorized,0
my.netatmo.com,35,Uncategorized,0
apple.com,2708,Engineering & Technology,-1
motherjones.com,156,General News & Opinion,-2
cn.bing.com,244,Search,0
global.bing.com,621,General Reference & Learning,1
scikit-image.org,572,General Reference & Learning,1
10fastfingers.com,95,General Reference & Learning,1
TextEdit,406,Writing,2
grades.isb.bj.edu.cn,414,General Reference & Learning,1
g.isb.bj.edu.cn,301,General Reference & Learning,1
icloud.com,404,General Software Development,2
microsoft powerpoint,339,Presentation,2
elearning.isb.bj.edu.cn,537,General Reference & Learning,2
businessinsider.com,1660,General News & Opinion,-2
store.apple.com,502,Electronics,-2
apps.facebook.com,5,General Social Networking,-2
facetime,60,Voice Chat,-2
hide:unhide files,1,Uncategorized,0
bjshy.gov.cn,868,Legal & Gov't,1
coursera.org,20664,General Reference & Learning,1
amc-reg.maa.org,582,General Reference & Learning,1
9gag.tv,34,Video,-2
l.facebook.com,1,General Social Networking,-2
quickcounter,8,Uncategorized,0
theatlantic.com,715,General News & Opinion,-2
stackoverflow.com,708,General Software Development,2
matlab,8473,General Software Development,2
mathworld.wolfram.com,39,Search,0
algebralab.org,89,General Reference & Learning,1
storeuid,52,General Utilities,1
Activity Monitor,156,General Utilities,0
digitaslbi.com,990,Uncategorized,0
mathworks.com,19,Engineering & Technology,1
maps,301,Maps & Regional,1
map.baidu.com,13,Maps & Regional,-2
java updater,25,General Utilities,1
controlpanel,4,General Utilities,1
Adobe Photoshop,726,Graphic Design,2
clker.com,15,Graphic Design,2
eclipse,12894,Editing & IDEs,2
9gag.com,499,Comedy,-2
System Preferences,46,General Utilities,0
volvocars.com,131,General Business,2
tincta,281,General Software Development,2
picrazy2.com,332,Uncategorized,2
Amazon AWS Console,903,General Software Development,2
us-west-2.console.aws.amazon.com,21,Systems Operations,2
aws.amazon.com,17,General Software Development,2
users,22,General Software Development,2
wps.prenhall.com,66,Email,0
intego backup assistant,2,Uncategorized,0
qph.is.quoracdn.net,27,Uncategorized,0
graphene.nus.edu.sg,32,General Reference & Learning,1
itech.dickinson.edu,28,General Reference & Learning,1
ewels.info,24,Uncategorized,0
gruppofrattura.it,53,Uncategorized,0
coecs.ou.edu,12,General Reference & Learning,1
upload.wikimedia.org,71,Search,0
nscraps.com,6,Uncategorized,0
art-bin.com,132,Uncategorized,0
cpc.people.com.cn,134,General News & Opinion,-2
news.xinhuanet.com,15,General News & Opinion,-2
adobe flash player install manager,1,General Utilities,1
foodnetwork.com,35,Home & Garden,0
epicurious.com,18,General Entertainment,-2
food.com,9,Food,1
wolframalpha.com,236,Search,1
youku.com,346,General Entertainment,-2
soku.com,16,Video,-2
v.youku.com,2841,Video,-2
piday.org,47,General Entertainment,-2
Google+,1,General Social Networking,-2
support.office.com,180,Engineering & Technology,1
robertyale.com,27,Uncategorized,0
discussions.apple.com,148,Science & Technology,-1
answers.microsoft.com,272,Engineering & Technology,1
slideshare.net,39,Presentation,2
jeromyanglim.tumblr.com,23,General News & Opinion,-2
recovermyfiles.com,19,Uncategorized,0
att.com,492,General Business,2
keychain access,163,Systems Operations,2
dainfo.deerfield.edu,195,General Reference & Learning,1
deerfield.edu,483,General Reference & Learning,1
problem reporter,8,General News & Opinion,-2
Calculator,387,General Utilities,1
google chrome,2099,Browsers,0
Google Forms,1550,General Business,2
logger pro,395,Health & Medicine,1
bwfbadminton.org,311,Sports,-1
jobs.apple.com,211,Employment,2
internships.com,83,Employment,2
enternships.com,33,General Business,2
internmatch.com,33,Employment,2
usnews.com,44,General News & Opinion,-2
iphone-tricks-tips.diply.com,122,General Entertainment,-2
install adobe flash player,43,Internet Utilities,1
get2.adobe.com,13,General Utilities,1
diskimages ui agent,5,General Utilities,1
diskimagemounter,1,General Utilities,1
hotchkissfilmfest.com,820,Uncategorized,0
product.dangdang.com,30,General Shopping,-2
iciba.com,16,Search,0
dict.cn,5,Search,0
kindle,1906,General Reference & Learning,2
theguardian.com,93,General News & Opinion,-2
infoplease.com,43,General Reference & Learning,1
telegraph.co.uk,136,General News & Opinion,-2
history.cultural-china.com,6,Uncategorized,0
china.org.cn,909,General News & Opinion,0
blogs.spectator.co.uk,270,General News & Opinion,-2
baike.baidu.com,237,Search,0
cnculture.net,233,Uncategorized,0
thoughtcatalog.com,28,General News & Opinion,-2
browser.primatelabs.com,6,Browsers,-1
disk utility,27,General Utilities,1
captive network assistant,14,General Utilities,1
photo booth,10,General Entertainment,0
cengage.com,140,Operations,2
themathleague.com,1452,Uncategorized,0
blogs.isb.bj.edu.cn,1063,General Reference & Learning,2
toolkit.smallbiz.nsw.gov.au,59,General Reference & Learning,1
english.stackexchange.com,42,General Reference & Learning,1
dictionary.reverso.net,14,Internet Utilities,1
macmillandictionary.com,8,General Reference & Learning,1
thesaurus.com,42,General Reference & Learning,1
nytimes.com,24,General News & Opinion,-2
press.princeton.edu,608,General Reference & Learning,1
inc.com,114,General News & Opinion,-2
idigitaltimes.com,161,Science & Technology,-1
articlemyriad.com,331,Uncategorized,0
fortune.com,68,Business,-1
idownloadblog.com,192,Science & Technology,-1
babble.com,105,General News & Opinion,-2
westernjournalism.com,309,General News & Opinion,-2
sebastianmarshall.com,54,General Reference & Learning,1
scholarship.law.duke.edu,82,General Business,2
imdb.com,64,Video,-2
debate.org,309,General Reference & Learning,1
fearorlove.com,25,Uncategorized,0
altruists.org,13,Uncategorized,0
classiclit.about.com,63,General Reference & Learning,1
contemplativehomeschool.com,57,Uncategorized,0
abandonedfootnotes.blogspot.com,44,General Business,2
shmoop.com,34,General Reference & Learning,1
constitution.org,11,Legal & Gov't,1
boards.straightdope.com,221,General Entertainment,-2
goodreads.com,70,General Social Networking,-2
searchquotes.com,17,Uncategorized,0
quotationspage.com,6,General Reference & Learning,1
mathsisfun.com,61,General Entertainment,-2
service.ebeijing.gov.cn,123,Uncategorized,0
ebeijing.gov.cn,69,Legal & Gov't,1
publishingperspectives.com,66,General Business,2
kanunu8.com,141,General Entertainment,-2
printerproxy,2,General Business,2
help.easybib.com,47,Search,0
izquotes.com,20,Uncategorized,0
marxists.org,29,General Reference & Learning,1
microsoft outlook,8,Email,2
