Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2018-03-02T00:00:00,286,1,lms.mitx.mit.edu,General Reference & Learning,2
2018-03-02T00:00:00,14,1,messenger.com,General Social Networking,-2
2018-03-02T00:05:00,216,1,messenger.com,General Social Networking,-2
2018-03-02T00:10:00,135,1,eecs6009.mit.edu,General Software Development,2
2018-03-02T00:10:00,42,1,Finder,General Utilities,0
2018-03-02T00:10:00,28,1,sublime text,Editing & IDEs,2
2018-03-02T00:10:00,3,1,oidc.mit.edu,Presentation,2
2018-03-02T00:15:00,204,1,eecs6009.mit.edu,General Software Development,2
2018-03-02T00:15:00,92,1,sublime text,Editing & IDEs,2
2018-03-02T00:15:00,4,1,Finder,General Utilities,0
2018-03-02T00:20:00,195,1,eecs6009.mit.edu,General Software Development,2
2018-03-02T00:20:00,94,1,idle,Editing & IDEs,2
2018-03-02T00:20:00,11,1,sublime text,Editing & IDEs,2
2018-03-02T00:25:00,299,1,sublime text,Editing & IDEs,2
2018-03-02T00:30:00,269,1,sublime text,Editing & IDEs,2
2018-03-02T00:30:00,12,1,eecs6009.mit.edu,General Software Development,2
2018-03-02T00:30:00,12,1,pythoncentral.io,Engineering & Technology,1
2018-03-02T00:30:00,5,1,lms.mitx.mit.edu,General Reference & Learning,2
2018-03-02T00:30:00,2,1,google.com,Search,2
2018-03-02T00:35:00,196,1,sublime text,Editing & IDEs,2
2018-03-02T00:35:00,104,1,Terminal,Systems Operations,2
2018-03-02T00:40:00,219,1,sublime text,Editing & IDEs,2
2018-03-02T00:40:00,81,1,Terminal,Systems Operations,2
2018-03-02T00:45:00,251,1,sublime text,Editing & IDEs,2
2018-03-02T00:45:00,26,1,RescueTime,Intelligence,0
2018-03-02T00:45:00,23,1,Terminal,Systems Operations,2
2018-03-02T00:50:00,107,1,sublime text,Editing & IDEs,2
2018-03-02T00:50:00,85,1,RescueTime,Intelligence,0
2018-03-02T00:50:00,82,1,Terminal,Systems Operations,2
2018-03-02T00:50:00,25,1,idle,Editing & IDEs,2
2018-03-02T00:55:00,121,1,sublime text,Editing & IDEs,2
2018-03-02T00:55:00,97,1,stackoverflow.com,General Software Development,2
2018-03-02T00:55:00,49,1,Terminal,Systems Operations,2
2018-03-02T00:55:00,20,1,pythoncentral.io,Engineering & Technology,1
2018-03-02T00:55:00,13,1,google.com,Search,2
2018-03-02T01:00:00,300,1,sublime text,Editing & IDEs,2
2018-03-02T01:05:00,176,1,sublime text,Editing & IDEs,2
2018-03-02T01:05:00,63,1,Terminal,Systems Operations,2
2018-03-02T01:05:00,9,1,stackoverflow.com,General Software Development,2
2018-03-02T01:05:00,5,1,google.com,Search,2
2018-03-02T01:25:00,113,1,messenger.com,General Social Networking,-2
2018-03-02T01:25:00,31,1,users,General Software Development,2
2018-03-02T01:25:00,26,1,eecs6009.mit.edu,General Software Development,2
2018-03-02T01:25:00,16,1,facebook.com,General Social Networking,-2
2018-03-02T01:25:00,3,1,stackoverflow.com,General Software Development,2
2018-03-02T01:30:00,184,1,messenger.com,General Social Networking,-2
2018-03-02T01:30:00,116,1,users,General Software Development,2
2018-03-02T01:35:00,235,1,sublime text,Editing & IDEs,2
2018-03-02T01:35:00,65,1,messenger.com,General Social Networking,-2
2018-03-02T01:40:00,160,1,sublime text,Editing & IDEs,2
2018-03-02T01:40:00,59,1,Finder,General Utilities,0
2018-03-02T01:40:00,42,1,messenger.com,General Social Networking,-2
2018-03-02T01:40:00,18,1,texshop,Writing,2
2018-03-02T01:40:00,15,1,users,General Software Development,2
2018-03-02T01:40:00,3,1,System Preferences,General Utilities,0
2018-03-02T01:45:00,290,1,messenger.com,General Social Networking,-2
2018-03-02T01:45:00,9,1,users,General Software Development,2
2018-03-02T01:45:00,1,1,texshop,Writing,2
