Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2018-12-11T00:00:00,296,1,6004.mit.edu,Engineering & Technology,1
2018-12-11T00:00:00,1,1,piazza.com,General Reference & Learning,2
2018-12-11T00:00:00,1,1,france-hotel-guide.com,General News & Opinion,-2
2018-12-11T00:00:00,1,1,dropbox.com,File Sharing,2
2018-12-11T00:00:00,1,1,atlas.mit.edu,General Business,2
2018-12-11T00:05:00,149,1,handbrake,Video Editing,2
2018-12-11T00:05:00,114,1,6004.mit.edu,Engineering & Technology,1
2018-12-11T00:05:00,13,1,Finder,General Utilities,0
2018-12-11T00:05:00,11,1,Mail,Email,2
2018-12-11T00:05:00,4,1,forbes.com,General News & Opinion,-2
2018-12-11T00:10:00,248,1,9to5mac.com,General News & Opinion,-2
2018-12-11T00:10:00,27,1,6004.mit.edu,Engineering & Technology,1
2018-12-11T00:10:00,15,1,messenger.com,General Social Networking,-2
2018-12-11T00:10:00,5,1,newtab,Browsers,0
2018-12-11T00:10:00,3,1,youtube.com,Video,-2
2018-12-11T00:10:00,2,1,wechat,General Social Networking,-2
2018-12-11T00:15:00,290,1,youtube.com,Video,-2
2018-12-11T00:15:00,10,1,messenger.com,General Social Networking,-2
2018-12-11T00:20:00,300,1,youtube.com,Video,-2
2018-12-11T00:25:00,223,1,youtube.com,Video,-2
2018-12-11T00:25:00,59,1,6004.mit.edu,Engineering & Technology,1
2018-12-11T00:25:00,5,1,messenger.com,General Social Networking,-2
2018-12-11T00:30:00,214,1,messenger.com,General Social Networking,-2
2018-12-11T00:30:00,46,1,youtube.com,Video,-2
2018-12-11T00:30:00,38,1,Google Spreadsheets,General Business,2
2018-12-11T00:30:00,2,1,newtab,Browsers,0
2018-12-11T00:35:00,119,1,messenger.com,General Social Networking,-2
2018-12-11T00:35:00,40,1,wechat,General Social Networking,-2
2018-12-11T00:35:00,35,1,google.com,Search,2
2018-12-11T00:35:00,34,1,sellercentral.amazon.com,General Business,2
2018-12-11T00:35:00,31,1,quora.com,General Reference & Learning,-1
2018-12-11T00:35:00,17,1,users,General Software Development,2
2018-12-11T00:35:00,12,1,newtab,Browsers,0
2018-12-11T00:35:00,6,1,movehub.com,Uncategorized,0
2018-12-11T00:35:00,5,1,ups.com,General Business,2
2018-12-11T00:40:00,213,1,ups.com,General Business,2
2018-12-11T00:40:00,45,1,usps.com,General Shopping,-2
2018-12-11T00:40:00,25,1,postcalc.usps.com,General Business,2
2018-12-11T00:40:00,15,1,google.com,Search,2
2018-12-11T00:40:00,2,1,newtab,Browsers,0
2018-12-11T00:45:00,117,1,postcalc.usps.com,General Business,2
2018-12-11T00:45:00,81,1,handbrake,Video Editing,2
2018-12-11T00:45:00,46,1,workingdays.us,Uncategorized,0
2018-12-11T00:45:00,39,1,wechat,General Social Networking,-2
2018-12-11T00:45:00,7,1,google.com,Search,2
2018-12-11T00:45:00,7,1,newtab,Browsers,0
2018-12-11T00:45:00,1,1,loginwindow,General Utilities,0
2018-12-11T00:50:00,172,1,handbrake,Video Editing,2
2018-12-11T00:50:00,125,1,amazon.com,General Shopping,-1
2018-12-11T00:50:00,3,1,workingdays.us,Uncategorized,0
2018-12-11T00:55:00,210,1,amazon.com,General Shopping,-1
2018-12-11T00:55:00,36,1,usatoday.com,General News & Opinion,-2
2018-12-11T00:55:00,25,1,adorama.com,General Shopping,-2
2018-12-11T00:55:00,20,1,google.com,Search,2
