Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2014-09-16T10:25:00,43,1,microsoft word,Writing,2
2014-09-16T10:25:00,7,1,alfred,General Utilities,2
2014-09-16T10:25:00,2,1,loginwindow,General Utilities,0
2014-09-16T10:25:00,1,1,applications,General Business,2
2014-09-16T10:30:00,158,1,microsoft word,Writing,2
2014-09-16T10:30:00,30,1,en.wikipedia.org,General Reference & Learning,1
2014-09-16T10:30:00,3,1,Safari,Browsers,2
2014-09-16T10:30:00,2,1,dalearn.deerfield.edu,General Reference & Learning,2
2014-09-16T10:30:00,2,1,google.com,Search,2
2014-09-16T10:40:00,102,1,microsoft word,Writing,2
2014-09-16T10:45:00,155,1,microsoft word,Writing,2
2014-09-16T10:45:00,119,1,Mail,Email,2
2014-09-16T10:45:00,24,1,amazon.com,General Shopping,-1
2014-09-16T10:45:00,13,1,dalearn.deerfield.edu,General Reference & Learning,2
2014-09-16T10:45:00,4,1,riverlandfarm.com,Uncategorized,0
2014-09-16T10:45:00,2,1,en.wikipedia.org,General Reference & Learning,1
2014-09-16T10:45:00,2,1,Safari,Browsers,2
2014-09-16T10:45:00,2,1,naturalroots.com,Uncategorized,0
2014-09-16T10:50:00,490,1,microsoft word,Writing,2
2014-09-16T10:50:00,28,1,loginwindow,General Utilities,0
2014-09-16T10:50:00,16,1,amazon.com,General Shopping,-1
2014-09-16T10:50:00,8,1,app store,General Shopping,-2
2014-09-16T10:50:00,4,1,answers.com,Search,0
2014-09-16T11:00:00,205,1,kongregate.com,Games,-2
2014-09-16T11:00:00,35,1,Mail,Email,2
2014-09-16T11:00:00,8,1,en.wikipedia.org,General Reference & Learning,1
2014-09-16T11:00:00,5,1,Safari,Browsers,2
2014-09-16T11:00:00,4,1,dainfo.deerfield.edu,General Reference & Learning,1
2014-09-16T11:00:00,3,1,github,General Software Development,2
2014-09-16T11:00:00,3,1,dalearn.deerfield.edu,General Reference & Learning,2
2014-09-16T11:00:00,2,1,microsoft word,Writing,2
2014-09-16T11:00:00,2,1,amazon.com,General Shopping,-1
2014-09-16T11:00:00,1,1,answers.com,Search,0
2014-09-16T11:05:00,180,1,academicapproach.com,Uncategorized,0
2014-09-16T11:05:00,116,1,kongregate.com,Games,-2
2014-09-16T11:05:00,3,1,Safari,Browsers,2
2014-09-16T11:10:00,260,1,kongregate.com,Games,-2
2014-09-16T11:10:00,40,1,academicapproach.com,Uncategorized,0
2014-09-16T11:15:00,300,1,kongregate.com,Games,-2
2014-09-16T11:20:00,300,1,kongregate.com,Games,-2
2014-09-16T11:25:00,300,1,kongregate.com,Games,-2
2014-09-16T11:30:00,300,1,kongregate.com,Games,-2
2014-09-16T11:35:00,300,1,kongregate.com,Games,-2
2014-09-16T11:40:00,300,1,kongregate.com,Games,-2
2014-09-16T11:45:00,121,1,kongregate.com,Games,-2
2014-09-16T11:45:00,20,1,loginwindow,General Utilities,0
2014-09-16T12:40:00,89,1,Mail,Email,2
2014-09-16T12:40:00,37,1,Finder,General Utilities,0
2014-09-16T12:40:00,25,1,microsoft word,Writing,2
2014-09-16T12:40:00,6,1,kongregate.com,Games,-2
2014-09-16T12:45:00,35,1,Mail,Email,2
2014-09-16T12:45:00,18,1,loginwindow,General Utilities,0
2014-09-16T17:55:00,39,1,quicktime player,General Entertainment,-1
2014-09-16T17:55:00,20,1,loginwindow,General Utilities,0
2014-09-16T17:55:00,13,1,Finder,General Utilities,0
2014-09-16T17:55:00,9,1,Mail,Email,2
2014-09-16T17:55:00,4,1,Dropbox,File Sharing,-2
2014-09-16T18:00:00,31,1,quicktime player,General Entertainment,-1
2014-09-16T18:00:00,18,1,loginwindow,General Utilities,0
2014-09-16T18:50:00,135,1,quicktime player,General Entertainment,-1
2014-09-16T18:50:00,45,1,Finder,General Utilities,0
2014-09-16T18:50:00,4,1,kongregate.com,Games,-2
2014-09-16T18:55:00,300,1,quicktime player,General Entertainment,-1
2014-09-16T19:00:00,300,1,quicktime player,General Entertainment,-1
2014-09-16T19:05:00,78,1,quicktime player,General Entertainment,-1
2014-09-16T19:05:00,72,1,naturalroots.com,Uncategorized,0
2014-09-16T19:05:00,14,1,Safari,Browsers,2
2014-09-16T19:05:00,13,1,lacrosserecruits.com,Uncategorized,0
2014-09-16T19:05:00,9,1,Finder,General Utilities,0
2014-09-16T19:05:00,6,1,google.com,Search,2
2014-09-16T19:05:00,1,1,kongregate.com,Games,-2
2014-09-16T19:55:00,200,1,microsoft word,Writing,2
2014-09-16T19:55:00,38,1,facebook.com,General Social Networking,-2
2014-09-16T19:55:00,28,1,Finder,General Utilities,0
2014-09-16T19:55:00,19,1,lacrosserecruits.com,Uncategorized,0
2014-09-16T19:55:00,8,1,Mail,Email,2
2014-09-16T19:55:00,4,1,alfred,General Utilities,2
2014-09-16T20:00:00,300,1,microsoft word,Writing,2
2014-09-16T20:05:00,300,1,microsoft word,Writing,2
2014-09-16T20:10:00,298,1,microsoft word,Writing,2
2014-09-16T20:15:00,280,1,microsoft word,Writing,2
2014-09-16T20:15:00,16,1,Finder,General Utilities,0
2014-09-16T20:15:00,3,1,Dropbox,File Sharing,-2
2014-09-16T20:20:00,214,1,microsoft word,Writing,2
2014-09-16T20:20:00,72,1,Finder,General Utilities,0
2014-09-16T20:20:00,5,1,dalearn.deerfield.edu,General Reference & Learning,2
2014-09-16T20:20:00,4,1,Safari,Browsers,2
2014-09-16T20:20:00,3,1,amazon.com,General Shopping,-1
2014-09-16T20:20:00,2,1,academicapproach.com,Uncategorized,0
2014-09-16T20:25:00,152,1,microsoft word,Writing,2
2014-09-16T20:25:00,140,1,en.wikipedia.org,General Reference & Learning,1
