Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2013-08-30T10:30:00,55,1,logger pro,Health & Medicine,1
2013-08-30T10:30:00,13,1,usernotificationcenter,General Utilities,0
2013-08-30T10:30:00,4,1,microsoft word,Writing,2
2013-08-30T10:35:00,299,1,logger pro,Health & Medicine,1
2013-08-30T10:40:00,275,1,logger pro,Health & Medicine,1
2013-08-30T10:40:00,17,1,Finder,General Utilities,0
2013-08-30T10:40:00,6,1,MS Excel,General Business,2
2013-08-30T10:40:00,2,1,Preview,General Reference & Learning,2
2013-08-30T10:45:00,300,1,logger pro,Health & Medicine,1
2013-08-30T10:50:00,98,1,eclipse,Editing & IDEs,2
2013-08-30T10:50:00,89,1,logger pro,Health & Medicine,1
2013-08-30T10:50:00,12,1,microsoft word,Writing,2
2013-08-30T10:50:00,6,1,Skype,General Social Networking,-2
2013-08-30T10:55:00,40,1,MS Excel,General Business,2
2013-08-30T10:55:00,3,1,iprocrastinate,Intelligence,2
2013-08-30T10:55:00,3,1,eclipse,Editing & IDEs,2
2013-08-30T11:00:00,300,1,MS Excel,General Business,2
2013-08-30T11:05:00,300,1,MS Excel,General Business,2
2013-08-30T11:10:00,300,1,MS Excel,General Business,2
2013-08-30T11:15:00,49,1,MS Excel,General Business,2
2013-08-30T12:20:00,119,1,microsoft word,Writing,2
2013-08-30T12:25:00,116,1,microsoft word,Writing,2
2013-08-30T12:25:00,98,1,epa.gov,Legal & Gov't,1
2013-08-30T12:25:00,34,1,Finder,General Utilities,0
2013-08-30T12:25:00,21,1,elearning.isb.bj.edu.cn,General Reference & Learning,2
2013-08-30T12:25:00,14,1,Skype,General Social Networking,-2
2013-08-30T12:25:00,12,1,google.com,Search,2
2013-08-30T12:25:00,2,1,airnow.gov,Legal & Gov't,1
2013-08-30T12:25:00,1,1,Preview,General Reference & Learning,2
2013-08-30T12:25:00,1,1,usernotificationcenter,General Utilities,0
2013-08-30T12:30:00,141,1,microsoft word,Writing,2
2013-08-30T12:30:00,131,1,epa.gov,Legal & Gov't,1
2013-08-30T12:30:00,17,1,isb.bj.edu.cn,General Reference & Learning,1
2013-08-30T12:30:00,9,1,elearning.isb.bj.edu.cn,General Reference & Learning,2
2013-08-30T12:30:00,2,1,usernotificationcenter,General Utilities,0
2013-08-30T12:35:00,190,1,microsoft word,Writing,2
2013-08-30T12:35:00,98,1,epa.gov,Legal & Gov't,1
2013-08-30T12:35:00,11,1,isb.bj.edu.cn,General Reference & Learning,1
2013-08-30T12:35:00,1,1,google.com,Search,2
2013-08-30T12:40:00,281,1,microsoft word,Writing,2
2013-08-30T12:40:00,18,1,epa.gov,Legal & Gov't,1
2013-08-30T12:45:00,260,1,microsoft word,Writing,2
2013-08-30T12:45:00,39,1,epa.gov,Legal & Gov't,1
2013-08-30T12:50:00,300,1,microsoft word,Writing,2
2013-08-30T12:55:00,300,1,microsoft word,Writing,2
2013-08-30T13:00:00,215,1,microsoft word,Writing,2
