Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2013-12-19T09:25:00,79,1,bamboo dock,Graphic Design,2
2013-12-19T09:25:00,39,1,System Preferences,General Utilities,0
2013-12-19T09:25:00,36,1,Adobe Photoshop,Graphic Design,2
2013-12-19T09:25:00,27,1,Skype,General Social Networking,-2
2013-12-19T09:25:00,22,1,evernote,Intelligence,2
2013-12-19T09:25:00,7,1,alfred,General Utilities,2
2013-12-19T09:25:00,4,1,adobe air installer,General Utilities,1
2013-12-19T09:25:00,3,1,bamboo utility,Uncategorized,0
2013-12-19T09:30:00,186,1,System Preferences,General Utilities,0
2013-12-19T09:30:00,81,1,amazon.com,General Shopping,-1
2013-12-19T09:30:00,33,1,Adobe Photoshop,Graphic Design,2
2013-12-19T09:35:00,300,1,Adobe Photoshop,Graphic Design,2
2013-12-19T09:40:00,161,1,Adobe Photoshop,Graphic Design,2
2013-12-19T09:40:00,119,1,smashingmagazine.com,Graphic Design,2
2013-12-19T09:40:00,18,1,amazon.com,General Shopping,-1
2013-12-19T09:40:00,2,1,microsoft word,Writing,2
2013-12-19T09:45:00,192,1,Adobe Photoshop,Graphic Design,2
2013-12-19T09:45:00,108,1,smashingmagazine.com,Graphic Design,2
2013-12-19T09:50:00,300,1,Adobe Photoshop,Graphic Design,2
2013-12-19T09:55:00,157,1,Adobe Photoshop,Graphic Design,2
2013-12-19T09:55:00,120,1,smashingmagazine.com,Graphic Design,2
2013-12-19T09:55:00,23,1,amazon.com,General Shopping,-1
2013-12-19T10:00:00,124,1,amazon.com,General Shopping,-1
2013-12-19T10:00:00,119,1,apple.com,Engineering & Technology,-1
2013-12-19T10:00:00,31,1,pages,Presentation,2
2013-12-19T10:00:00,20,1,Mail,Email,2
2013-12-19T10:00:00,5,1,software update,General Utilities,1
2013-12-19T10:00:00,1,1,microsoft word,Writing,2
2013-12-19T10:05:00,300,1,apple.com,Engineering & Technology,-1
2013-12-19T10:10:00,222,1,apple.com,Engineering & Technology,-1
2013-12-19T10:10:00,78,1,Skype,General Social Networking,-2
2013-12-19T10:15:00,280,1,macrumors.com,General News & Opinion,-2
2013-12-19T10:15:00,20,1,Skype,General Social Networking,-2
2013-12-19T10:20:00,108,1,macrumors.com,General News & Opinion,-2
2013-12-19T10:20:00,107,1,aiseesoft mxf converter for mac,Uncategorized,0
2013-12-19T10:20:00,59,1,forums.macrumors.com,General News & Opinion,-2
2013-12-19T10:20:00,9,1,Finder,General Utilities,0
2013-12-19T10:20:00,9,1,Adobe Photoshop,Graphic Design,2
2013-12-19T10:20:00,7,1,VLC Media Player,Video,-2
2013-12-19T10:20:00,1,1,microsoft word,Writing,2
2013-12-19T10:25:00,201,1,aiseesoft mxf converter for mac,Uncategorized,0
2013-12-19T10:25:00,54,1,VLC Media Player,Video,-2
2013-12-19T10:25:00,45,1,Finder,General Utilities,0
2013-12-19T10:30:00,156,1,aiseesoft mxf converter for mac,Uncategorized,0
2013-12-19T10:30:00,78,1,VLC Media Player,Video,-2
2013-12-19T10:30:00,34,1,Skype,General Social Networking,-2
2013-12-19T10:30:00,21,1,Finder,General Utilities,0
2013-12-19T10:30:00,11,1,forums.macrumors.com,General News & Opinion,-2
2013-12-19T10:35:00,262,1,VLC Media Player,Video,-2
2013-12-19T10:35:00,24,1,Skype,General Social Networking,-2
2013-12-19T10:35:00,14,1,Finder,General Utilities,0
2013-12-19T10:40:00,300,1,VLC Media Player,Video,-2
2013-12-19T10:45:00,292,1,VLC Media Player,Video,-2
2013-12-19T10:45:00,6,1,Adobe Photoshop,Graphic Design,2
2013-12-19T10:45:00,2,1,Finder,General Utilities,0
2013-12-19T10:50:00,296,1,VLC Media Player,Video,-2
2013-12-19T10:50:00,4,1,aiseesoft mxf converter for mac,Uncategorized,0
2013-12-19T10:55:00,107,1,VLC Media Player,Video,-2
2013-12-19T10:55:00,69,1,pages,Presentation,2
2013-12-19T10:55:00,44,1,browser.primatelabs.com,Browsers,-1
2013-12-19T10:55:00,29,1,Skype,General Social Networking,-2
2013-12-19T10:55:00,29,1,flexxion.tumblr.com,General News & Opinion,-2
2013-12-19T10:55:00,22,1,forums.macrumors.com,General News & Opinion,-2
2013-12-19T11:00:00,168,1,pages,Presentation,2
2013-12-19T11:00:00,87,1,flexxion.tumblr.com,General News & Opinion,-2
2013-12-19T11:00:00,22,1,Finder,General Utilities,0
2013-12-19T11:00:00,20,1,Skype,General Social Networking,-2
2013-12-19T11:00:00,2,1,rhadioactive.tumblr.com,General News & Opinion,-2
2013-12-19T11:00:00,1,1,VLC Media Player,Video,-2
2013-12-19T11:05:00,197,1,Finder,General Utilities,0
2013-12-19T11:05:00,51,1,Adobe Photoshop,Graphic Design,2
2013-12-19T11:05:00,26,1,Skype,General Social Networking,-2
2013-12-19T11:05:00,15,1,final cut pro,Video Editing,2
2013-12-19T11:05:00,11,1,Preview,General Reference & Learning,2
2013-12-19T11:10:00,288,1,Adobe Photoshop,Graphic Design,2
2013-12-19T11:10:00,6,1,pubs.rsc.org,General Reference & Learning,1
2013-12-19T11:10:00,6,1,Preview,General Reference & Learning,2
2013-12-19T11:15:00,213,1,Adobe Photoshop,Graphic Design,2
2013-12-19T11:15:00,81,1,pubs.rsc.org,General Reference & Learning,1
2013-12-19T11:15:00,6,1,Skype,General Social Networking,-2
2013-12-19T11:20:00,157,1,Adobe Photoshop,Graphic Design,2
2013-12-19T11:20:00,124,1,final cut pro,Video Editing,2
2013-12-19T11:20:00,15,1,Skype,General Social Networking,-2
2013-12-19T11:20:00,4,1,Finder,General Utilities,0
2013-12-19T11:25:00,259,1,VLC Media Player,Video,-2
2013-12-19T11:25:00,18,1,Finder,General Utilities,0
2013-12-19T11:25:00,18,1,final cut pro,Video Editing,2
2013-12-19T11:25:00,4,1,Skype,General Social Networking,-2
2013-12-19T11:25:00,1,1,Adobe Photoshop,Graphic Design,2
2013-12-19T11:30:00,300,1,VLC Media Player,Video,-2
2013-12-19T11:35:00,300,1,VLC Media Player,Video,-2
2013-12-19T11:40:00,300,1,VLC Media Player,Video,-2
2013-12-19T11:45:00,160,1,VLC Media Player,Video,-2
2013-12-19T11:45:00,77,1,microsoft word,Writing,2
2013-12-19T11:45:00,31,1,Skype,General Social Networking,-2
2013-12-19T11:45:00,14,1,final cut pro,Video Editing,2
2013-12-19T11:45:00,11,1,Mail,Email,2
2013-12-19T11:45:00,5,1,Adobe Photoshop,Graphic Design,2
2013-12-19T11:45:00,2,1,Preview,General Reference & Learning,2
2013-12-19T11:50:00,120,1,Adobe Photoshop,Graphic Design,2
2013-12-19T11:50:00,63,1,microsoft word,Writing,2
2013-12-19T11:50:00,36,1,loginwindow,General Utilities,0
2013-12-19T11:50:00,32,1,Finder,General Utilities,0
2013-12-19T11:50:00,5,1,myjanee.com,Presentation,2
2013-12-19T11:50:00,2,1,Skype,General Social Networking,-2
2013-12-19T12:10:00,54,1,Finder,General Utilities,0
2013-12-19T12:15:00,300,1,Finder,General Utilities,0
2013-12-19T12:20:00,187,1,Finder,General Utilities,0
2013-12-19T12:20:00,17,1,Mail,Email,2
2013-12-19T12:40:00,240,1,Finder,General Utilities,0
2013-12-19T12:40:00,40,1,software update,General Utilities,1
2013-12-19T12:40:00,4,1,Skype,General Social Networking,-2
2013-12-19T12:45:00,188,1,myjanee.com,Presentation,2
2013-12-19T12:45:00,55,1,Finder,General Utilities,0
2013-12-19T12:45:00,32,1,java.com,Engineering & Technology,1
2013-12-19T12:45:00,22,1,software update,General Utilities,1
2013-12-19T12:45:00,3,1,alfred,General Utilities,2
2013-12-19T12:50:00,70,1,java.com,Engineering & Technology,1
2013-12-19T12:50:00,55,1,Mail,Email,2
