Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2019-06-18T00:05:00,263,1,wechat,General Social Networking,-2
2019-06-18T00:05:00,1,1,tw.iqiyi.com,Video,-2
2019-06-18T00:10:00,137,1,wechat,General Social Networking,-2
2019-06-18T00:10:00,90,1,airbnb.com.sg,Uncategorized,0
2019-06-18T00:10:00,51,1,google.com,Search,2
2019-06-18T00:10:00,21,1,Google Spreadsheets,General Business,2
2019-06-18T00:10:00,1,1,tw.iqiyi.com,Video,-2
2019-06-18T00:15:00,300,1,airbnb.com.sg,Uncategorized,0
2019-06-18T00:20:00,288,1,airbnb.com.sg,Uncategorized,0
2019-06-18T00:20:00,10,1,wechat,General Social Networking,-2
2019-06-18T00:20:00,2,1,expressvpn,General Utilities,1
2019-06-18T00:25:00,139,1,airbnb.com.sg,Uncategorized,0
2019-06-18T00:25:00,55,1,google.com,Search,2
2019-06-18T00:25:00,36,1,booking.com,Travel & Outdoors,-2
2019-06-18T00:25:00,35,1,timeout.com,Search,0
2019-06-18T00:25:00,25,1,tripadvisor.com,Travel & Outdoors,-2
2019-06-18T00:25:00,2,1,Google Spreadsheets,General Business,2
2019-06-18T00:25:00,2,1,bankofamerica.com,General Business,2
2019-06-18T00:25:00,2,1,chrome.google.com,General Shopping,-2
2019-06-18T00:25:00,1,1,united.com,Travel & Outdoors,-2
2019-06-18T00:25:00,1,1,catalog.mit.edu,Presentation,2
2019-06-18T00:25:00,1,1,linkedin.com,Professional Networking,1
2019-06-18T00:25:00,1,1,firehose.guide,General Communication & Scheduling,2
2019-06-18T00:30:00,124,1,tripadvisor.com,Travel & Outdoors,-2
2019-06-18T00:30:00,105,1,hotels.united.com,Travel & Outdoors,-2
2019-06-18T00:30:00,28,1,united.com,Travel & Outdoors,-2
2019-06-18T00:30:00,21,1,google.com,Search,2
2019-06-18T00:30:00,14,1,calendar,Calendars,1
2019-06-18T00:30:00,3,1,Google Spreadsheets,General Business,2
2019-06-18T00:30:00,3,1,airbnb.com.sg,Uncategorized,0
2019-06-18T00:30:00,2,1,Google Forms,General Business,2
2019-06-18T00:35:00,197,1,hotels.united.com,Travel & Outdoors,-2
2019-06-18T00:35:00,44,1,google.com,Search,2
2019-06-18T00:35:00,35,1,airbnb.com.sg,Uncategorized,0
2019-06-18T00:35:00,10,1,Google Forms,General Business,2
2019-06-18T00:35:00,7,1,wechat,General Social Networking,-2
2019-06-18T00:35:00,3,1,tripadvisor.com,Travel & Outdoors,-2
2019-06-18T00:35:00,2,1,airbnb.com,Travel & Outdoors,-2
2019-06-18T00:35:00,2,1,united.com,Travel & Outdoors,-2
2019-06-18T00:40:00,133,1,airbnb.com.sg,Uncategorized,0
2019-06-18T00:40:00,104,1,google.com,Search,2
2019-06-18T00:40:00,54,1,hotels.united.com,Travel & Outdoors,-2
2019-06-18T00:40:00,3,1,airbnb.com,Travel & Outdoors,-2
2019-06-18T00:40:00,3,1,wechat,General Social Networking,-2
2019-06-18T00:40:00,1,1,united.com,Travel & Outdoors,-2
2019-06-18T00:40:00,1,1,bankofamerica.com,General Business,2
2019-06-18T00:45:00,196,1,airbnb.com.sg,Uncategorized,0
2019-06-18T00:45:00,72,1,hotels.united.com,Travel & Outdoors,-2
2019-06-18T00:45:00,29,1,wechat,General Social Networking,-2
2019-06-18T00:45:00,1,1,united.com,Travel & Outdoors,-2
2019-06-18T00:45:00,1,1,google.com,Search,2
2019-06-18T00:45:00,1,1,airbnb.com,Travel & Outdoors,-2
2019-06-18T00:50:00,194,1,hotels.united.com,Travel & Outdoors,-2
2019-06-18T00:50:00,91,1,airbnb.com.sg,Uncategorized,0
2019-06-18T00:50:00,6,1,google.com,Search,2
2019-06-18T00:50:00,4,1,airbnb.com,Travel & Outdoors,-2
2019-06-18T00:50:00,4,1,wechat,General Social Networking,-2
2019-06-18T00:55:00,100,1,airbnb.com.sg,Uncategorized,0
2019-06-18T00:55:00,99,1,hotels.united.com,Travel & Outdoors,-2
2019-06-18T00:55:00,73,1,tripadvisor.com,Travel & Outdoors,-2
2019-06-18T00:55:00,16,1,airbnb.com,Travel & Outdoors,-2
2019-06-18T00:55:00,5,1,wechat,General Social Networking,-2
2019-06-18T00:55:00,2,1,google.com,Search,2
2019-06-18T00:55:00,2,1,thrillist.com,General News & Opinion,-2
2019-06-18T00:55:00,1,1,iqiyi.com,Video,-2
2019-06-18T00:55:00,1,1,expressvpn,General Utilities,1
2019-06-18T00:55:00,1,1,tw.iqiyi.com,Video,-2
2019-06-18T01:00:00,132,1,airbnb.com,Travel & Outdoors,-2
2019-06-18T01:00:00,92,1,google.com,Search,2
2019-06-18T01:00:00,34,1,weather.com,Travel & Outdoors,-2
2019-06-18T01:00:00,13,1,tripadvisor.com,Travel & Outdoors,-2
2019-06-18T01:00:00,12,1,airbnb.com.sg,Uncategorized,0
2019-06-18T01:00:00,7,1,hotels.united.com,Travel & Outdoors,-2
2019-06-18T01:00:00,3,1,newtab,Browsers,0
2019-06-18T01:00:00,3,1,wechat,General Social Networking,-2
2019-06-18T01:00:00,2,1,weather.bm,Uncategorized,0
2019-06-18T01:00:00,2,1,thrillist.com,General News & Opinion,-2
2019-06-18T01:05:00,174,1,google.com,Search,2
2019-06-18T01:05:00,63,1,aa.com,Travel & Outdoors,-2
2019-06-18T01:05:00,29,1,Google Spreadsheets,General Business,2
2019-06-18T01:05:00,26,1,youtube.com,Video,-2
2019-06-18T01:05:00,4,1,airbnb.com.sg,Uncategorized,0
2019-06-18T01:05:00,3,1,bankofamerica.com,General Business,2
2019-06-18T01:05:00,1,1,wechat,General Social Networking,-2
2019-06-18T01:10:00,111,1,hotels.united.com,Travel & Outdoors,-2
2019-06-18T01:10:00,92,1,wechat,General Social Networking,-2
2019-06-18T01:10:00,49,1,google.com,Search,2
2019-06-18T01:10:00,46,1,tripadvisor.com,Travel & Outdoors,-2
2019-06-18T01:10:00,2,1,united.com,Travel & Outdoors,-2
2019-06-18T01:15:00,162,1,hotels.united.com,Travel & Outdoors,-2
2019-06-18T01:15:00,76,1,expedia.com,Travel & Outdoors,-2
2019-06-18T01:15:00,22,1,tripadvisor.com,Travel & Outdoors,-2
2019-06-18T01:15:00,19,1,wechat,General Social Networking,-2
2019-06-18T01:15:00,18,1,google.com,Search,2
2019-06-18T01:15:00,3,1,united.com,Travel & Outdoors,-2
2019-06-18T01:20:00,154,1,google.com,Search,2
2019-06-18T01:20:00,3,1,aa.com,Travel & Outdoors,-2
2019-06-18T01:20:00,1,1,Finder,General Utilities,0
2019-06-18T01:30:00,178,1,google.com,Search,2
2019-06-18T01:30:00,33,1,wechat,General Social Networking,-2
2019-06-18T01:35:00,31,1,google.com,Search,2
2019-06-18T01:35:00,5,1,wechat,General Social Networking,-2
2019-06-18T01:35:00,3,1,Google Spreadsheets,General Business,2
2019-06-18T02:45:00,1,1,loginwindow,General Utilities,0
2019-06-18T05:05:00,21,1,loginwindow,General Utilities,0
2019-06-18T05:25:00,10,1,loginwindow,General Utilities,0
2019-06-18T06:30:00,6,1,wechat,General Social Networking,-2
2019-06-18T06:30:00,1,1,loginwindow,General Utilities,0
2019-06-18T11:00:00,12,1,Google Spreadsheets,General Business,2
2019-06-18T11:00:00,5,1,loginwindow,General Utilities,0
2019-06-18T11:05:00,95,1,Gmail,Email,2
2019-06-18T11:05:00,85,1,github.com,General Software Development,2
2019-06-18T11:05:00,39,1,Slack,Instant Message,2
2019-06-18T11:05:00,23,1,Google Documents,Writing,2
2019-06-18T11:05:00,19,1,Xcode,Editing & IDEs,2
2019-06-18T11:05:00,12,1,Google Spreadsheets,General Business,2
2019-06-18T11:05:00,8,1,jira.braze.com,Design & Planning,2
2019-06-18T11:05:00,5,1,drive.google.com,General Business,2
2019-06-18T11:05:00,5,1,sweeney.braze.com,General Software Development,2
2019-06-18T11:05:00,3,1,usr56.dayforcehcm.com,General Business,2
2019-06-18T11:05:00,2,1,google.com,Search,2
2019-06-18T11:05:00,2,1,thrillist.com,General News & Opinion,-2
2019-06-18T11:05:00,1,1,google.com/calendar,Calendars,2
2019-06-18T11:05:00,1,1,map.baidu.com,Maps & Regional,-2
2019-06-18T11:10:00,201,1,Terminal,Systems Operations,2
2019-06-18T11:10:00,41,1,jira.braze.com,Design & Planning,2
2019-06-18T11:10:00,25,1,Xcode,Editing & IDEs,2
2019-06-18T11:10:00,16,1,Slack,Instant Message,2
2019-06-18T11:10:00,7,1,screensaverengine,General Utilities,0
2019-06-18T11:10:00,7,1,github.com,General Software Development,2
2019-06-18T11:10:00,1,1,loginwindow,General Utilities,0
2019-06-18T11:15:00,197,1,Xcode,Editing & IDEs,2
2019-06-18T11:15:00,52,1,iosdevelopertips.com,Engineering & Technology,1
2019-06-18T11:15:00,31,1,jira.braze.com,Design & Planning,2
2019-06-18T11:15:00,11,1,google.com,Search,2
2019-06-18T11:15:00,4,1,newtab,Browsers,0
2019-06-18T11:15:00,3,1,github.com,General Software Development,2
2019-06-18T11:15:00,1,1,Slack,Instant Message,2
2019-06-18T11:20:00,85,1,Preview,General Reference & Learning,2
2019-06-18T11:20:00,77,1,Terminal,Systems Operations,2
2019-06-18T11:20:00,53,1,jira.braze.com,Design & Planning,2
2019-06-18T11:20:00,53,1,Xcode,Editing & IDEs,2
2019-06-18T11:20:00,29,1,github.com,General Software Development,2
2019-06-18T11:20:00,3,1,iosdevelopertips.com,Engineering & Technology,1
2019-06-18T11:25:00,184,1,github.com,General Software Development,2
2019-06-18T11:25:00,43,1,jira.braze.com,Design & Planning,2
2019-06-18T11:25:00,37,1,Slack,Instant Message,2
2019-06-18T11:25:00,34,1,Terminal,Systems Operations,2
