Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2014-04-29T05:35:00,1,1,screensaverengine,General Utilities,0
2014-04-29T08:35:00,53,1,loginwindow,General Utilities,0
2014-04-29T08:40:00,155,1,microsoft word,Writing,2
2014-04-29T08:40:00,53,1,en.wikipedia.org,General Reference & Learning,1
2014-04-29T08:40:00,50,1,easybib.com,Search,2
2014-04-29T08:40:00,29,1,loginwindow,General Utilities,0
2014-04-29T08:40:00,6,1,g.isb.bj.edu.cn,General Reference & Learning,1
2014-04-29T08:40:00,1,1,Safari,Browsers,2
2014-04-29T08:45:00,193,1,easybib.com,Search,2
2014-04-29T08:45:00,73,1,microsoft word,Writing,2
2014-04-29T08:45:00,12,1,pages,Presentation,2
2014-04-29T08:45:00,11,1,en.wikipedia.org,General Reference & Learning,1
2014-04-29T08:45:00,1,1,Finder,General Utilities,0
2014-04-29T08:50:00,62,1,pages,Presentation,2
2014-04-29T08:50:00,41,1,microsoft word,Writing,2
2014-04-29T08:55:00,268,1,microsoft word,Writing,2
2014-04-29T08:55:00,29,1,pages,Presentation,2
2014-04-29T09:00:00,214,1,microsoft word,Writing,2
2014-04-29T09:00:00,62,1,isbeijingasianstudies.wikispaces.com,Intelligence,2
2014-04-29T09:00:00,11,1,easybib.com,Search,2
2014-04-29T09:00:00,6,1,Safari,Browsers,2
2014-04-29T09:00:00,4,1,cn.bing.com,Search,0
2014-04-29T09:00:00,1,1,tamron-usa.com,Uncategorized,0
2014-04-29T09:00:00,1,1,en.wikipedia.org,General Reference & Learning,1
2014-04-29T09:05:00,142,1,Adobe Photoshop,Graphic Design,2
2014-04-29T09:05:00,133,1,microsoft word,Writing,2
2014-04-29T09:05:00,8,1,isbeijingasianstudies.wikispaces.com,Intelligence,2
2014-04-29T09:10:00,181,1,isbeijingasianstudies.wikispaces.com,Intelligence,2
2014-04-29T09:10:00,66,1,wikispaces.com,Intelligence,2
2014-04-29T09:10:00,33,1,microsoft word,Writing,2
2014-04-29T09:10:00,3,1,Safari,Browsers,2
2014-04-29T09:15:00,298,1,isbeijingasianstudies.wikispaces.com,Intelligence,2
2014-04-29T09:15:00,2,1,Safari,Browsers,2
2014-04-29T09:20:00,161,1,wikispaces.com,Intelligence,2
2014-04-29T09:20:00,85,1,Mail,Email,2
2014-04-29T09:20:00,35,1,isbeijingasianstudies.wikispaces.com,Intelligence,2
2014-04-29T09:20:00,4,1,Skype,General Social Networking,-2
2014-04-29T09:20:00,2,1,Safari,Browsers,2
2014-04-29T09:25:00,198,1,pages,Presentation,2
