Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2015-03-20T16:20:00,72,1,Skype,General Social Networking,-2
2015-03-20T16:20:00,7,1,Mail,Email,2
2015-03-20T16:25:00,198,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T16:25:00,40,1,global.bing.com,General Reference & Learning,1
2015-03-20T16:25:00,26,1,microsoft word,Writing,2
2015-03-20T16:25:00,25,1,wps.prenhall.com,Email,0
2015-03-20T16:25:00,8,1,Mail,Email,2
2015-03-20T16:25:00,2,1,intego backup assistant,Uncategorized,0
2015-03-20T16:30:00,133,1,google.com,Search,2
2015-03-20T16:30:00,77,1,microsoft word,Writing,2
2015-03-20T16:30:00,35,1,wps.prenhall.com,Email,0
2015-03-20T16:30:00,28,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T16:30:00,21,1,qph.is.quoracdn.net,Uncategorized,0
2015-03-20T16:30:00,6,1,global.bing.com,General Reference & Learning,1
2015-03-20T16:35:00,206,1,microsoft word,Writing,2
2015-03-20T16:35:00,70,1,google.com,Search,2
2015-03-20T16:35:00,16,1,graphene.nus.edu.sg,General Reference & Learning,1
2015-03-20T16:35:00,6,1,wps.prenhall.com,Email,0
2015-03-20T16:35:00,2,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T16:40:00,300,1,microsoft word,Writing,2
2015-03-20T16:45:00,300,1,microsoft word,Writing,2
2015-03-20T16:50:00,197,1,microsoft word,Writing,2
2015-03-20T16:50:00,45,1,Adobe Photoshop,Graphic Design,2
2015-03-20T16:50:00,42,1,google.com,Search,2
2015-03-20T16:50:00,13,1,graphene.nus.edu.sg,General Reference & Learning,1
2015-03-20T16:50:00,2,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T16:55:00,112,1,google.com,Search,2
2015-03-20T16:55:00,112,1,microsoft word,Writing,2
2015-03-20T16:55:00,44,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T16:55:00,13,1,Mail,Email,2
2015-03-20T16:55:00,11,1,itech.dickinson.edu,General Reference & Learning,1
2015-03-20T16:55:00,5,1,ewels.info,Uncategorized,0
2015-03-20T16:55:00,3,1,graphene.nus.edu.sg,General Reference & Learning,1
2015-03-20T17:00:00,300,1,microsoft word,Writing,2
2015-03-20T17:05:00,209,1,microsoft word,Writing,2
2015-03-20T17:05:00,62,1,google.com,Search,2
2015-03-20T17:05:00,17,1,itech.dickinson.edu,General Reference & Learning,1
2015-03-20T17:05:00,10,1,ewels.info,Uncategorized,0
2015-03-20T17:05:00,1,1,gruppofrattura.it,Uncategorized,0
2015-03-20T17:05:00,1,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T17:10:00,134,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T17:10:00,97,1,microsoft word,Writing,2
2015-03-20T17:10:00,36,1,gruppofrattura.it,Uncategorized,0
2015-03-20T17:10:00,33,1,google.com,Search,2
2015-03-20T17:15:00,228,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T17:15:00,39,1,google.com,Search,2
2015-03-20T17:15:00,32,1,microsoft word,Writing,2
2015-03-20T17:20:00,249,1,microsoft word,Writing,2
2015-03-20T17:20:00,13,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T17:20:00,12,1,google.com,Search,2
2015-03-20T17:20:00,12,1,coecs.ou.edu,General Reference & Learning,1
2015-03-20T17:20:00,6,1,qph.is.quoracdn.net,Uncategorized,0
2015-03-20T17:20:00,5,1,upload.wikimedia.org,Search,0
2015-03-20T17:20:00,3,1,stackoverflow.com,General Software Development,2
2015-03-20T17:25:00,272,1,microsoft word,Writing,2
2015-03-20T17:25:00,17,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T17:25:00,6,1,coursera.org,General Reference & Learning,1
2015-03-20T17:25:00,2,1,stackoverflow.com,General Software Development,2
2015-03-20T17:25:00,1,1,google.com,Search,2
2015-03-20T17:25:00,1,1,nscraps.com,Uncategorized,0
2015-03-20T17:25:00,1,1,khanacademy.org,General Reference & Learning,2
2015-03-20T17:30:00,270,1,microsoft word,Writing,2
2015-03-20T17:30:00,30,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T17:35:00,176,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T17:35:00,124,1,microsoft word,Writing,2
2015-03-20T17:40:00,237,1,microsoft word,Writing,2
2015-03-20T17:40:00,63,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T17:45:00,185,1,microsoft word,Writing,2
2015-03-20T17:45:00,115,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T17:50:00,300,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T17:55:00,202,1,en.wikipedia.org,General Reference & Learning,1
2015-03-20T17:55:00,98,1,microsoft word,Writing,2
2015-03-20T18:00:00,42,1,microsoft word,Writing,2
2015-03-20T18:05:00,37,1,Finder,General Utilities,0
2015-03-20T18:05:00,19,1,loginwindow,General Utilities,0
2015-03-20T22:10:00,219,1,final cut pro,Video Editing,2
2015-03-20T22:10:00,19,1,microsoft word,Writing,2
2015-03-20T22:10:00,11,1,usernotificationcenter,General Utilities,0
2015-03-20T22:10:00,2,1,Finder,General Utilities,0
2015-03-20T22:15:00,300,1,final cut pro,Video Editing,2
2015-03-20T22:20:00,300,1,final cut pro,Video Editing,2
2015-03-20T22:25:00,297,1,final cut pro,Video Editing,2
2015-03-20T22:30:00,299,1,final cut pro,Video Editing,2
2015-03-20T22:35:00,300,1,final cut pro,Video Editing,2
2015-03-20T22:40:00,296,1,final cut pro,Video Editing,2
2015-03-20T22:45:00,296,1,final cut pro,Video Editing,2
2015-03-20T22:50:00,300,1,final cut pro,Video Editing,2
2015-03-20T22:55:00,299,1,final cut pro,Video Editing,2
2015-03-20T23:00:00,184,1,Mail,Email,2
2015-03-20T23:00:00,107,1,Finder,General Utilities,0
2015-03-20T23:00:00,7,1,final cut pro,Video Editing,2
2015-03-20T23:05:00,298,1,Mail,Email,2
2015-03-20T23:05:00,2,1,Finder,General Utilities,0
2015-03-20T23:10:00,300,1,Mail,Email,2
2015-03-20T23:15:00,163,1,Mail,Email,2
2015-03-20T23:15:00,106,1,final cut pro,Video Editing,2
2015-03-20T23:15:00,31,1,Skype,General Social Networking,-2
2015-03-20T23:20:00,19,1,Skype,General Social Networking,-2
2015-03-20T23:45:00,119,1,art-bin.com,Uncategorized,0
2015-03-20T23:45:00,42,1,Finder,General Utilities,0
2015-03-20T23:45:00,16,1,google.com,Search,2
2015-03-20T23:45:00,3,1,Google Documents - Google Apps,Writing,2
2015-03-20T23:45:00,2,1,ewels.info,Uncategorized,0
2015-03-20T23:50:00,31,1,cpc.people.com.cn,General News & Opinion,-2
2015-03-20T23:50:00,21,1,upload.wikimedia.org,Search,0
2015-03-20T23:50:00,16,1,google.com,Search,2
2015-03-20T23:50:00,15,1,news.xinhuanet.com,General News & Opinion,-2
2015-03-20T23:50:00,6,1,art-bin.com,Uncategorized,0
2015-03-20T23:50:00,1,1,adobe flash player install manager,General Utilities,1
