Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2016-10-26T07:10:00,31,1,messages,General Social Networking,-2
2016-10-26T07:10:00,19,1,loginwindow,General Utilities,0
2016-10-26T07:10:00,13,1,Activity Monitor,General Utilities,0
2016-10-26T07:15:00,45,1,Activity Monitor,General Utilities,0
2016-10-26T07:15:00,17,1,microsoft word,Writing,2
2016-10-26T07:15:00,9,1,Mail,Email,2
2016-10-26T07:15:00,3,1,RescueTime,Intelligence,0
2016-10-26T07:15:00,2,1,Dropbox,File Sharing,-2
2016-10-26T07:15:00,1,1,google drive,General Business,2
2016-10-26T07:15:00,1,1,Finder,General Utilities,0
2016-10-26T07:45:00,36,1,Mail,Email,2
2016-10-26T07:45:00,5,1,facebook.com,General Social Networking,-2
2016-10-26T07:50:00,184,1,mathematica,Engineering & Technology,2
2016-10-26T07:50:00,63,1,facebook.com,General Social Networking,-2
2016-10-26T07:50:00,37,1,Mail,Email,2
2016-10-26T07:50:00,12,1,drive.google.com,General Business,2
2016-10-26T07:50:00,3,1,Safari,Browsers,2
2016-10-26T07:55:00,211,1,mathematica,Engineering & Technology,2
2016-10-26T07:55:00,76,1,facebook.com,General Social Networking,-2
2016-10-26T07:55:00,7,1,Mail,Email,2
2016-10-26T07:55:00,5,1,drive.google.com,General Business,2
2016-10-26T08:00:00,256,1,mathematica,Engineering & Technology,2
2016-10-26T08:00:00,35,1,drive.google.com,General Business,2
2016-10-26T08:05:00,141,1,facebook.com,General Social Networking,-2
2016-10-26T08:05:00,87,1,baike.baidu.com,Search,0
2016-10-26T08:05:00,57,1,9to5mac.com,General News & Opinion,-2
2016-10-26T08:05:00,13,1,mathematica,Engineering & Technology,2
2016-10-26T08:05:00,2,1,drive.google.com,General Business,2
2016-10-26T08:10:00,84,1,mathematica,Engineering & Technology,2
2016-10-26T08:10:00,30,1,9to5mac.com,General News & Opinion,-2
2016-10-26T08:10:00,16,1,loginwindow,General Utilities,0
2016-10-26T08:15:00,299,1,mathematica,Engineering & Technology,2
2016-10-26T08:20:00,300,1,mathematica,Engineering & Technology,2
2016-10-26T08:25:00,234,1,mathematica,Engineering & Technology,2
2016-10-26T08:30:00,299,1,mathematica,Engineering & Technology,2
2016-10-26T08:35:00,299,1,mathematica,Engineering & Technology,2
2016-10-26T08:40:00,300,1,mathematica,Engineering & Technology,2
2016-10-26T08:45:00,299,1,mathematica,Engineering & Technology,2
2016-10-26T08:50:00,299,1,mathematica,Engineering & Technology,2
2016-10-26T08:55:00,299,1,mathematica,Engineering & Technology,2
2016-10-26T09:00:00,300,1,mathematica,Engineering & Technology,2
2016-10-26T09:05:00,300,1,mathematica,Engineering & Technology,2
2016-10-26T09:10:00,300,1,mathematica,Engineering & Technology,2
2016-10-26T09:15:00,298,1,mathematica,Engineering & Technology,2
2016-10-26T09:20:00,300,1,mathematica,Engineering & Technology,2
2016-10-26T09:25:00,228,1,mathematica,Engineering & Technology,2
2016-10-26T09:25:00,33,1,Mail,Email,2
2016-10-26T09:25:00,16,1,loginwindow,General Utilities,0
2016-10-26T09:35:00,262,1,mathematica,Engineering & Technology,2
2016-10-26T09:35:00,11,1,messages,General Social Networking,-2
2016-10-26T09:40:00,222,1,messages,General Social Networking,-2
2016-10-26T09:40:00,78,1,mathematica,Engineering & Technology,2
2016-10-26T09:45:00,196,1,messages,General Social Networking,-2
2016-10-26T09:45:00,16,1,loginwindow,General Utilities,0
2016-10-26T09:50:00,38,1,messages,General Social Networking,-2
2016-10-26T09:50:00,17,1,loginwindow,General Utilities,0
2016-10-26T10:00:00,13,1,messages,General Social Networking,-2
2016-10-26T10:05:00,284,1,Mail,Email,2
2016-10-26T10:05:00,5,1,messages,General Social Networking,-2
2016-10-26T10:10:00,43,1,Mail,Email,2
2016-10-26T10:10:00,17,1,loginwindow,General Utilities,0
2016-10-26T10:40:00,130,1,mathematica,Engineering & Technology,2
2016-10-26T10:40:00,17,1,loginwindow,General Utilities,0
2016-10-26T10:40:00,3,1,Mail,Email,2
2016-10-26T12:50:00,203,1,9to5mac.com,General News & Opinion,-2
2016-10-26T12:50:00,8,1,youtube.com,Video,-2
2016-10-26T12:50:00,3,1,loginwindow,General Utilities,0
2016-10-26T12:50:00,3,1,microsoft word,Writing,2
2016-10-26T12:55:00,29,1,9to5mac.com,General News & Opinion,-2
2016-10-26T12:55:00,26,1,messages,General Social Networking,-2
2016-10-26T13:35:00,99,1,mathematica,Engineering & Technology,2
2016-10-26T13:35:00,51,1,9to5mac.com,General News & Opinion,-2
2016-10-26T13:35:00,47,1,messages,General Social Networking,-2
2016-10-26T13:35:00,34,1,facebook.com,General Social Networking,-2
2016-10-26T13:35:00,23,1,loginwindow,General Utilities,0
2016-10-26T13:40:00,212,1,9to5mac.com,General News & Opinion,-2
2016-10-26T13:40:00,59,1,facebook.com,General Social Networking,-2
2016-10-26T13:40:00,15,1,messages,General Social Networking,-2
2016-10-26T13:40:00,14,1,answers.com,Search,0
2016-10-26T13:45:00,123,1,facebook.com,General Social Networking,-2
2016-10-26T13:45:00,104,1,9to5mac.com,General News & Opinion,-2
2016-10-26T13:45:00,38,1,Mail,Email,2
2016-10-26T13:45:00,14,1,microsoft word,Writing,2
2016-10-26T13:45:00,11,1,answers.com,Search,0
2016-10-26T13:45:00,5,1,messages,General Social Networking,-2
2016-10-26T13:45:00,3,1,go.goadvs.com,Uncategorized,0
2016-10-26T13:50:00,196,1,mitadmissions.slideroom.com,General Reference & Learning,2
2016-10-26T13:50:00,51,1,Mail,Email,2
2016-10-26T13:50:00,28,1,microsoft word,Writing,2
2016-10-26T13:50:00,7,1,my.mit.edu,General Reference & Learning,1
2016-10-26T13:50:00,7,1,9to5mac.com,General News & Opinion,-2
2016-10-26T13:50:00,6,1,facebook.com,General Social Networking,-2
2016-10-26T13:50:00,5,1,Safari,Browsers,2
2016-10-26T13:55:00,243,1,mitadmissions.slideroom.com,General Reference & Learning,2
2016-10-26T13:55:00,57,1,microsoft word,Writing,2
