Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2014-02-23T13:45:00,114,1,artofproblemsolving.com,Engineering & Technology,2
2014-02-23T13:45:00,109,1,Finder,General Utilities,0
2014-02-23T13:45:00,48,1,arduino,Intelligence,2
2014-02-23T13:50:00,123,1,Finder,General Utilities,0
2014-02-23T13:50:00,98,1,processing,Intelligence,2
2014-02-23T13:50:00,26,1,igor pro,Engineering & Technology,1
2014-02-23T13:50:00,23,1,clashofclans.wikia.com,Games,-2
2014-02-23T13:50:00,15,1,diskimages ui agent,General Utilities,1
2014-02-23T13:50:00,8,1,coreservicesuiagent,General Utilities,0
2014-02-23T13:50:00,6,1,artofproblemsolving.com,Engineering & Technology,2
2014-02-23T13:50:00,1,1,diskimagemounter,General Utilities,1
2014-02-23T13:55:00,300,1,igor pro,Engineering & Technology,1
2014-02-23T14:00:00,197,1,igor pro,Engineering & Technology,1
2014-02-23T14:00:00,56,1,apple.com,Engineering & Technology,-1
2014-02-23T14:00:00,33,1,Preview,General Reference & Learning,2
2014-02-23T14:00:00,14,1,Finder,General Utilities,0
2014-02-23T14:05:00,241,1,igor pro,Engineering & Technology,1
2014-02-23T14:05:00,26,1,matlab,General Software Development,2
2014-02-23T14:05:00,13,1,Finder,General Utilities,0
2014-02-23T14:10:00,198,1,Preview,General Reference & Learning,2
2014-02-23T14:10:00,80,1,igor pro,Engineering & Technology,1
2014-02-23T14:10:00,12,1,matlab,General Software Development,2
2014-02-23T14:10:00,8,1,bruxton.com,Presentation,2
2014-02-23T14:10:00,2,1,Finder,General Utilities,0
2014-02-23T14:15:00,170,1,Preview,General Reference & Learning,2
2014-02-23T14:15:00,101,1,igor pro,Engineering & Technology,1
2014-02-23T14:15:00,24,1,bruxton.com,Presentation,2
2014-02-23T14:15:00,5,1,matlab,General Software Development,2
2014-02-23T14:20:00,165,1,Preview,General Reference & Learning,2
2014-02-23T14:20:00,94,1,igor pro,Engineering & Technology,1
2014-02-23T14:20:00,41,1,google.com.hk,Search,2
2014-02-23T14:25:00,122,1,eclipse,Editing & IDEs,2
2014-02-23T14:25:00,107,1,igor pro,Engineering & Technology,1
2014-02-23T14:25:00,62,1,Preview,General Reference & Learning,2
2014-02-23T14:25:00,4,1,matlab,General Software Development,2
2014-02-23T14:25:00,3,1,alfred,General Utilities,2
2014-02-23T14:25:00,2,1,google.com.hk,Search,2
2014-02-23T14:30:00,161,1,eclipse,Editing & IDEs,2
2014-02-23T14:30:00,84,1,arduino,Intelligence,2
2014-02-23T14:30:00,55,1,google.com.hk,Search,2
2014-02-23T14:35:00,86,1,stackoverflow.com,General Software Development,2
2014-02-23T14:35:00,84,1,eclipse,Editing & IDEs,2
2014-02-23T14:35:00,79,1,arduino,Intelligence,2
