Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2017-03-04T21:25:00,54,1,messages,General Social Networking,-2
2017-03-04T21:30:00,129,1,dailymotion.com,General Entertainment,-2
2017-03-04T21:30:00,105,1,messages,General Social Networking,-2
2017-03-04T21:30:00,22,1,netflix.com,Video,-2
2017-03-04T21:30:00,21,1,google.com,Search,2
2017-03-04T21:30:00,15,1,Safari,Browsers,2
2017-03-04T21:30:00,3,1,putlocker4k.ws,Uncategorized,0
2017-03-04T21:30:00,3,1,deerfield.instructure.com,General Reference & Learning,1
2017-03-04T21:35:00,99,1,dailymotion.com,General Entertainment,-2
2017-03-04T22:40:00,69,1,dailymotion.com,General Entertainment,-2
2017-03-04T22:40:00,43,1,System Preferences,General Utilities,0
2017-03-04T22:40:00,5,1,RescueTime,Intelligence,0
2017-03-04T22:40:00,4,1,google drive,General Business,2
2017-03-04T22:40:00,4,1,usernotificationcenter,General Utilities,0
2017-03-04T22:40:00,1,1,netgeargenie,General Utilities,1
2017-03-04T22:45:00,304,1,dailymotion.com,General Entertainment,-2
2017-03-04T22:45:00,24,1,loginwindow,General Utilities,0
2017-03-04T22:45:00,10,1,google.com,Search,2
2017-03-04T22:45:00,8,1,Safari,Browsers,2
2017-03-04T22:45:00,4,1,System Preferences,General Utilities,0
2017-03-04T22:45:00,4,1,matlab,General Software Development,2
2017-03-04T22:45:00,2,1,mathworks.com,Engineering & Technology,1
2017-03-04T22:45:00,2,1,RescueTime,Intelligence,0
2017-03-04T22:50:00,300,1,dailymotion.com,General Entertainment,-2
2017-03-04T22:55:00,24,1,dailymotion.com,General Entertainment,-2
