Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2016-04-25T00:15:00,111,1,facebook.com,General Social Networking,-2
2016-04-25T00:15:00,103,1,tutorial.math.lamar.edu,General Reference & Learning,1
2016-04-25T00:20:00,136,1,tutorial.math.lamar.edu,General Reference & Learning,1
2016-04-25T00:20:00,88,1,messages,General Social Networking,-2
2016-04-25T00:20:00,76,1,facebook.com,General Social Networking,-2
2016-04-25T00:25:00,63,1,messages,General Social Networking,-2
2016-04-25T00:25:00,53,1,facebook.com,General Social Networking,-2
2016-04-25T00:30:00,95,1,facebook.com,General Social Networking,-2
2016-04-25T00:35:00,204,1,facebook.com,General Social Networking,-2
2016-04-25T00:35:00,52,1,Finder,General Utilities,0
2016-04-25T00:35:00,35,1,adobe premiere pro cc 2015,Video Editing,2
2016-04-25T00:35:00,7,1,Dropbox,File Sharing,-2
2016-04-25T00:35:00,1,1,photos,Photos,0
2016-04-25T00:40:00,149,1,adobe premiere pro cc 2015,Video Editing,2
2016-04-25T00:40:00,77,1,Finder,General Utilities,0
2016-04-25T00:40:00,71,1,microsoft word,Writing,2
2016-04-25T00:45:00,232,1,adobe premiere pro cc 2015,Video Editing,2
2016-04-25T00:45:00,63,1,Mail,Email,2
2016-04-25T00:50:00,174,1,Mail,Email,2
2016-04-25T00:50:00,68,1,facebook.com,General Social Networking,-2
2016-04-25T00:50:00,18,1,drive.google.com,General Business,2
2016-04-25T00:50:00,8,1,microsoft word,Writing,2
2016-04-25T00:50:00,4,1,Skype,General Social Networking,-2
2016-04-25T00:50:00,1,1,adobe premiere pro cc 2015,Video Editing,2
2016-04-25T01:00:00,61,1,handbrake,Video Editing,2
2016-04-25T01:00:00,13,1,usernotificationcenter,General Utilities,0
2016-04-25T09:45:00,187,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T09:45:00,61,1,bhphotovideo.com,General Shopping,-2
2016-04-25T09:45:00,7,1,Safari,Browsers,2
2016-04-25T09:45:00,6,1,chinadaily.com.cn,General News & Opinion,2
2016-04-25T09:50:00,300,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T09:55:00,267,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T09:55:00,20,1,chinadaily.com.cn,General News & Opinion,2
2016-04-25T09:55:00,7,1,translate.google.com,Search,1
2016-04-25T09:55:00,4,1,Safari,Browsers,2
2016-04-25T09:55:00,2,1,accounts.google.com,General Communication & Scheduling,0
2016-04-25T10:00:00,17,1,loginwindow,General Utilities,0
2016-04-25T10:00:00,6,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T10:00:00,4,1,chinadaily.com.cn,General News & Opinion,2
2016-04-25T10:30:00,141,1,wolframalpha.com,Search,1
2016-04-25T10:30:00,10,1,translate.google.com,Search,1
2016-04-25T10:30:00,3,1,chinadaily.com.cn,General News & Opinion,2
2016-04-25T10:35:00,269,1,wolframalpha.com,Search,1
2016-04-25T10:35:00,16,1,loginwindow,General Utilities,0
2016-04-25T10:40:00,257,1,wolframalpha.com,Search,1
2016-04-25T10:40:00,6,1,loginwindow,General Utilities,0
2016-04-25T10:45:00,142,1,wolframalpha.com,Search,1
2016-04-25T10:45:00,10,1,loginwindow,General Utilities,0
2016-04-25T10:50:00,300,1,wolframalpha.com,Search,1
2016-04-25T10:55:00,16,1,loginwindow,General Utilities,0
2016-04-25T10:55:00,4,1,wolframalpha.com,Search,1
2016-04-25T11:05:00,34,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T11:05:00,2,1,wolframalpha.com,Search,1
2016-04-25T11:05:00,1,1,chinadaily.com.cn,General News & Opinion,2
2016-04-25T11:10:00,161,1,en.wikipedia.org,General Reference & Learning,1
2016-04-25T11:10:00,122,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T11:10:00,11,1,Safari,Browsers,2
2016-04-25T11:10:00,4,1,google.com,Search,2
2016-04-25T11:10:00,2,1,chinadaily.com.cn,General News & Opinion,2
2016-04-25T11:15:00,154,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T11:15:00,146,1,en.wikipedia.org,General Reference & Learning,1
2016-04-25T11:20:00,103,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T11:20:00,91,1,en.wikipedia.org,General Reference & Learning,1
2016-04-25T11:20:00,71,1,chinadaily.com.cn,General News & Opinion,2
2016-04-25T11:20:00,20,1,translate.google.com,Search,1
2016-04-25T11:20:00,12,1,Safari,Browsers,2
2016-04-25T11:20:00,2,1,google.com,Search,2
2016-04-25T11:20:00,1,1,wolframalpha.com,Search,1
2016-04-25T11:25:00,104,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T11:25:00,86,1,en.wikipedia.org,General Reference & Learning,1
2016-04-25T11:25:00,51,1,google.com,Search,2
2016-04-25T11:25:00,31,1,travelchinaguide.com,Travel & Outdoors,-2
2016-04-25T11:25:00,15,1,upload.wikimedia.org,Search,0
2016-04-25T11:25:00,9,1,Safari,Browsers,2
2016-04-25T11:25:00,3,1,chinadaily.com.cn,General News & Opinion,2
2016-04-25T11:30:00,263,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T11:30:00,35,1,facebook.com,General Social Networking,-2
2016-04-25T11:30:00,2,1,Safari,Browsers,2
2016-04-25T11:35:00,297,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T11:35:00,1,1,facebook.com,General Social Networking,-2
2016-04-25T11:40:00,283,1,usa.chinadaily.com.cn,General News & Opinion,-2
2016-04-25T11:40:00,7,1,translate.google.com,Search,1
2016-04-25T11:40:00,4,1,en.wikipedia.org,General Reference & Learning,1
2016-04-25T11:40:00,4,1,google.com,Search,2
2016-04-25T11:40:00,2,1,loginwindow,General Utilities,0
2016-04-25T11:45:00,14,1,loginwindow,General Utilities,0
2016-04-25T13:45:00,128,1,Preview,General Reference & Learning,2
2016-04-25T13:45:00,46,1,google drive,General Business,2
