Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2017-01-04T00:00:00,214,1,Preview,General Reference & Learning,2
2017-01-04T00:00:00,38,1,facebook.com,General Social Networking,-2
2017-01-04T00:00:00,28,1,deerfield.instructure.com,General Reference & Learning,1
2017-01-04T00:00:00,20,1,microsoft word,Writing,2
2017-01-04T00:05:00,168,1,facebook.com,General Social Networking,-2
2017-01-04T00:05:00,132,1,Preview,General Reference & Learning,2
2017-01-04T00:10:00,205,1,Preview,General Reference & Learning,2
2017-01-04T00:10:00,82,1,usernotificationcenter,General Utilities,0
2017-01-04T00:10:00,12,1,facebook.com,General Social Networking,-2
2017-01-04T00:10:00,1,1,microsoft word,Writing,2
2017-01-04T00:15:00,177,1,facebook.com,General Social Networking,-2
2017-01-04T00:15:00,123,1,Preview,General Reference & Learning,2
2017-01-04T00:20:00,272,1,Preview,General Reference & Learning,2
2017-01-04T00:20:00,28,1,facebook.com,General Social Networking,-2
2017-01-04T00:25:00,193,1,Preview,General Reference & Learning,2
2017-01-04T00:25:00,107,1,matlab,General Software Development,2
2017-01-04T00:30:00,194,1,matlab,General Software Development,2
2017-01-04T00:30:00,61,1,Preview,General Reference & Learning,2
2017-01-04T08:30:00,139,1,facebook.com,General Social Networking,-2
2017-01-04T08:30:00,32,1,aqicn.org,General Reference & Learning,1
2017-01-04T08:30:00,2,1,Google Documents,Writing,2
2017-01-04T08:35:00,48,1,loginwindow,General Utilities,0
2017-01-04T08:35:00,34,1,aqicn.org,General Reference & Learning,1
2017-01-04T08:40:00,106,1,google.com,Search,2
2017-01-04T08:40:00,4,1,Safari,Browsers,2
2017-01-04T08:40:00,1,1,aqicn.org,General Reference & Learning,1
2017-01-04T08:45:00,82,1,google.com,Search,2
2017-01-04T08:50:00,126,1,aqicn.org,General Reference & Learning,1
2017-01-04T08:50:00,26,1,applications,General Business,2
2017-01-04T08:50:00,10,1,Mail,Email,2
2017-01-04T08:50:00,3,1,google.com,Search,2
2017-01-04T08:55:00,295,1,aqicn.org,General Reference & Learning,1
2017-01-04T08:55:00,5,1,Mail,Email,2
2017-01-04T09:00:00,195,1,aqicn.org,General Reference & Learning,1
2017-01-04T09:00:00,68,1,9to5mac.com,General News & Opinion,-2
2017-01-04T09:00:00,35,1,google.com,Search,2
2017-01-04T09:00:00,1,1,Google Documents,Writing,2
2017-01-04T09:05:00,228,1,9to5mac.com,General News & Opinion,-2
2017-01-04T09:05:00,17,1,loginwindow,General Utilities,0
2017-01-04T09:05:00,17,1,microsoft word,Writing,2
2017-01-04T09:05:00,16,1,Mail,Email,2
2017-01-04T09:05:00,15,1,applications,General Business,2
2017-01-04T09:05:00,1,1,aqicn.org,General Reference & Learning,1
2017-01-04T09:15:00,116,1,en.wikipedia.org,General Reference & Learning,1
2017-01-04T09:15:00,7,1,Safari,Browsers,2
2017-01-04T09:15:00,1,1,9to5mac.com,General News & Opinion,-2
2017-01-04T09:20:00,207,1,en.wikipedia.org,General Reference & Learning,1
2017-01-04T09:20:00,44,1,google.com,Search,2
2017-01-04T09:20:00,28,1,Safari,Browsers,2
2017-01-04T09:20:00,9,1,gaoloumi.com,Regional,-2
2017-01-04T09:20:00,8,1,Mail,Email,2
2017-01-04T09:20:00,1,1,9to5mac.com,General News & Opinion,-2
2017-01-04T09:25:00,17,1,loginwindow,General Utilities,0
2017-01-04T09:25:00,14,1,gaoloumi.com,Regional,-2
