Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2017-06-22T00:45:00,36,1,wechat,General Social Networking,-2
2017-06-22T00:45:00,19,1,Finder,General Utilities,0
2017-06-22T00:45:00,15,1,messages,General Social Networking,-2
2017-06-22T00:50:00,171,1,wechat,General Social Networking,-2
2017-06-22T00:50:00,95,1,Finder,General Utilities,0
2017-06-22T00:50:00,12,1,Preview,General Reference & Learning,2
2017-06-22T00:50:00,10,1,lightroom,Presentation,2
2017-06-22T00:50:00,3,1,photoshop cc,General Design & Composition,2
2017-06-22T00:50:00,1,1,messages,General Social Networking,-2
2017-06-22T00:55:00,191,1,lightroom,Presentation,2
2017-06-22T00:55:00,109,1,Finder,General Utilities,0
2017-06-22T01:00:00,33,1,Finder,General Utilities,0
2017-06-22T01:20:00,170,1,screensaverengine,General Utilities,0
2017-06-22T01:20:00,18,1,loginwindow,General Utilities,0
2017-06-22T01:30:00,69,1,loginwindow,General Utilities,0
2017-06-22T01:30:00,17,1,Finder,General Utilities,0
2017-06-22T09:55:00,148,1,Finder,General Utilities,0
2017-06-22T09:55:00,28,1,lightroom,Presentation,2
2017-06-22T09:55:00,16,1,Preview,General Reference & Learning,2
2017-06-22T10:00:00,218,1,Finder,General Utilities,0
2017-06-22T10:00:00,76,1,lightroom,Presentation,2
2017-06-22T10:00:00,3,1,Dropbox,File Sharing,-2
2017-06-22T10:05:00,247,1,Finder,General Utilities,0
2017-06-22T10:05:00,53,1,wechat,General Social Networking,-2
2017-06-22T10:10:00,152,1,messages,General Social Networking,-2
2017-06-22T10:10:00,101,1,Finder,General Utilities,0
2017-06-22T10:10:00,39,1,lightroom,Presentation,2
2017-06-22T10:10:00,7,1,Preview,General Reference & Learning,2
2017-06-22T10:15:00,95,1,Finder,General Utilities,0
2017-06-22T10:15:00,32,1,loginwindow,General Utilities,0
2017-06-22T10:15:00,9,1,lightroom,Presentation,2
2017-06-22T10:15:00,8,1,creative cloud,General Design & Composition,2
