Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2014-09-08T00:30:00,21,1,usernotificationcenter,General Utilities,0
2014-09-08T07:50:00,145,1,Skype,General Social Networking,-2
2014-09-08T07:55:00,105,1,Skype,General Social Networking,-2
2014-09-08T08:10:00,21,1,preparatorychemistry.com,General Reference & Learning,1
2014-09-08T08:10:00,2,1,upload.wikimedia.org,Search,0
2014-09-08T08:10:00,1,1,loginwindow,General Utilities,0
2014-09-08T08:15:00,217,1,preparatorychemistry.com,General Reference & Learning,1
2014-09-08T08:15:00,20,1,loginwindow,General Utilities,0
2014-09-08T08:25:00,111,1,iprocrastinate,Intelligence,2
2014-09-08T08:25:00,76,1,preparatorychemistry.com,General Reference & Learning,1
2014-09-08T08:25:00,20,1,loginwindow,General Utilities,0
2014-09-08T08:25:00,2,1,alfred,General Utilities,2
2014-09-08T10:15:00,169,1,secure.bankofamerica.com,Accounting,2
2014-09-08T10:15:00,43,1,Skype,General Social Networking,-2
2014-09-08T10:15:00,20,1,Mail,Email,2
2014-09-08T10:15:00,5,1,Notes,Email,0
2014-09-08T10:15:00,5,1,facebook.com,General Social Networking,-2
2014-09-08T10:20:00,165,1,facebook.com,General Social Networking,-2
2014-09-08T10:20:00,126,1,bhphotovideo.com,General Shopping,-2
2014-09-08T10:20:00,5,1,secure.bankofamerica.com,Accounting,2
2014-09-08T10:20:00,2,1,Skype,General Social Networking,-2
2014-09-08T10:20:00,1,1,theguardian.com,General News & Opinion,-2
2014-09-08T10:20:00,1,1,Safari,Browsers,2
2014-09-08T10:25:00,166,1,bhphotovideo.com,General Shopping,-2
2014-09-08T10:25:00,130,1,Skype,General Social Networking,-2
2014-09-08T10:25:00,2,1,Safari,Browsers,2
2014-09-08T10:30:00,170,1,Skype,General Social Networking,-2
2014-09-08T10:30:00,48,1,Mail,Email,2
2014-09-08T10:30:00,39,1,facebook.com,General Social Networking,-2
2014-09-08T10:30:00,37,1,bhphotovideo.com,General Shopping,-2
2014-09-08T10:30:00,2,1,System Preferences,General Utilities,0
2014-09-08T10:30:00,2,1,microsoft word,Writing,2
2014-09-08T10:35:00,161,1,Mail,Email,2
2014-09-08T10:35:00,131,1,Skype,General Social Networking,-2
2014-09-08T10:35:00,4,1,facebook.com,General Social Networking,-2
2014-09-08T10:35:00,3,1,bhphotovideo.com,General Shopping,-2
2014-09-08T10:40:00,164,1,bhphotovideo.com,General Shopping,-2
2014-09-08T10:40:00,101,1,Skype,General Social Networking,-2
2014-09-08T10:40:00,27,1,Finder,General Utilities,0
2014-09-08T10:40:00,8,1,Mail,Email,2
2014-09-08T10:45:00,109,1,Skype,General Social Networking,-2
2014-09-08T10:45:00,107,1,bhphotovideo.com,General Shopping,-2
2014-09-08T10:45:00,79,1,Finder,General Utilities,0
2014-09-08T10:45:00,4,1,Safari,Browsers,2
2014-09-08T10:50:00,153,1,Skype,General Social Networking,-2
2014-09-08T10:50:00,44,1,wolframalpha.com,Search,1
2014-09-08T10:50:00,1,1,bhphotovideo.com,General Shopping,-2
