Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2015-07-29T10:00:00,140,1,Safari,Browsers,2
2015-07-29T10:00:00,94,1,Finder,General Utilities,0
2015-07-29T10:00:00,15,1,epson.com,General Shopping,-2
2015-07-29T10:00:00,3,1,applications,General Business,2
2015-07-29T10:00:00,3,1,Skype,General Social Networking,-2
2015-07-29T10:00:00,2,1,coreservicesuiagent,General Utilities,0
2015-07-29T10:05:00,61,1,addprinter,General Utilities,0
2015-07-29T10:05:00,49,1,Finder,General Utilities,0
2015-07-29T10:05:00,26,1,System Preferences,General Utilities,0
2015-07-29T10:05:00,20,1,installer,General Utilities,1
2015-07-29T10:05:00,7,1,spotlight,General Utilities,1
2015-07-29T10:05:00,5,1,usernotificationcenter,General Utilities,0
2015-07-29T10:05:00,4,1,epson installer,Uncategorized,0
2015-07-29T10:05:00,3,1,SecurityAgent,Systems Operations,0
2015-07-29T10:10:00,294,1,Finder,General Utilities,0
2015-07-29T10:15:00,136,1,Finder,General Utilities,0
2015-07-29T10:15:00,54,1,epson.com,General Shopping,-2
2015-07-29T10:15:00,33,1,app store,General Shopping,-2
2015-07-29T10:15:00,26,1,addprinter,General Utilities,0
2015-07-29T10:15:00,10,1,System Preferences,General Utilities,0
2015-07-29T10:15:00,1,1,spotlight,General Utilities,1
2015-07-29T10:25:00,188,1,Keynote,Presentation,2
2015-07-29T10:25:00,104,1,Finder,General Utilities,0
2015-07-29T10:30:00,245,1,Keynote,Presentation,2
2015-07-29T10:30:00,54,1,Finder,General Utilities,0
2015-07-29T10:35:00,270,1,Keynote,Presentation,2
2015-07-29T10:35:00,21,1,Preview,General Reference & Learning,2
2015-07-29T10:35:00,9,1,Finder,General Utilities,0
2015-07-29T10:40:00,252,1,Keynote,Presentation,2
2015-07-29T10:40:00,43,1,Preview,General Reference & Learning,2
2015-07-29T10:40:00,4,1,pages,Presentation,2
2015-07-29T10:40:00,1,1,spotlight,General Utilities,1
2015-07-29T10:45:00,300,1,Keynote,Presentation,2
2015-07-29T10:50:00,70,1,Keynote,Presentation,2
2015-07-29T11:15:00,26,1,Finder,General Utilities,0
2015-07-29T11:20:00,20,1,loginwindow,General Utilities,0
2015-07-29T11:20:00,15,1,Finder,General Utilities,0
2015-07-29T11:25:00,78,1,Finder,General Utilities,0
2015-07-29T11:30:00,232,1,Finder,General Utilities,0
2015-07-29T11:30:00,36,1,loginwindow,General Utilities,0
2015-07-29T11:30:00,32,1,Keynote,Presentation,2
2015-07-29T11:35:00,197,1,Skype,General Social Networking,-2
2015-07-29T11:35:00,38,1,photoshop cc,General Design & Composition,2
2015-07-29T11:35:00,33,1,Finder,General Utilities,0
2015-07-29T11:40:00,123,1,System Preferences,General Utilities,0
2015-07-29T11:40:00,6,1,wacom desktop center,Uncategorized,0
2015-07-29T11:40:00,5,1,spotlight,General Utilities,1
2015-07-29T11:40:00,1,1,loginwindow,General Utilities,0
2015-07-29T11:45:00,55,1,Finder,General Utilities,0
2015-07-29T11:45:00,27,1,Mail,Email,2
2015-07-29T11:45:00,27,1,Safari,Browsers,2
2015-07-29T11:45:00,25,1,photoshop cc,General Design & Composition,2
2015-07-29T11:45:00,6,1,SecurityAgent,Systems Operations,0
2015-07-29T11:45:00,5,1,istat menus,General Utilities,1
2015-07-29T11:45:00,5,1,google drive,General Business,2
2015-07-29T11:45:00,2,1,coreservicesuiagent,General Utilities,0
2015-07-29T11:45:00,1,1,RescueTime,Intelligence,0
2015-07-29T11:50:00,79,1,istat menus,General Utilities,1
2015-07-29T11:50:00,62,1,Finder,General Utilities,0
2015-07-29T11:50:00,50,1,System Preferences,General Utilities,0
2015-07-29T11:50:00,11,1,htc sync manager,Uncategorized,0
2015-07-29T11:50:00,6,1,creative cloud,General Design & Composition,2
2015-07-29T11:50:00,4,1,fitbit connect,Health & Medicine,1
2015-07-29T11:50:00,3,1,Safari,Browsers,2
2015-07-29T11:50:00,2,1,spotlight,General Utilities,1
2015-07-29T11:55:00,184,1,app store,General Shopping,-2
2015-07-29T11:55:00,51,1,spotlight,General Utilities,1
2015-07-29T11:55:00,30,1,istat menus,General Utilities,1
2015-07-29T11:55:00,14,1,resolutiontab,Uncategorized,0
2015-07-29T11:55:00,13,1,System Preferences,General Utilities,0
2015-07-29T11:55:00,8,1,google drive,General Business,2
2015-07-29T12:00:00,187,1,photoshop cc,General Design & Composition,2
2015-07-29T12:00:00,50,1,app store,General Shopping,-2
2015-07-29T12:00:00,39,1,System Preferences,General Utilities,0
2015-07-29T12:00:00,10,1,resolutiontab,Uncategorized,0
2015-07-29T12:00:00,4,1,istat menus,General Utilities,1
2015-07-29T12:00:00,1,1,spotlight,General Utilities,1
2015-07-29T12:05:00,300,1,photoshop cc,General Design & Composition,2
2015-07-29T12:10:00,48,1,photoshop cc,General Design & Composition,2
2015-07-29T12:55:00,171,1,photoshop cc,General Design & Composition,2
2015-07-29T13:00:00,270,1,photoshop cc,General Design & Composition,2
2015-07-29T13:00:00,30,1,Finder,General Utilities,0
2015-07-29T13:05:00,300,1,photoshop cc,General Design & Composition,2
2015-07-29T13:10:00,300,1,photoshop cc,General Design & Composition,2
2015-07-29T13:15:00,253,1,photoshop cc,General Design & Composition,2
2015-07-29T13:25:00,36,1,photoshop cc,General Design & Composition,2
