Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2018-11-29T00:10:00,45,1,learning-modules.mit.edu,General Reference & Learning,1
2018-11-29T00:10:00,44,1,messenger.com,General Social Networking,-2
2018-11-29T00:10:00,33,1,scontent.fbed1-1.fna.fbcdn.net,Uncategorized,0
2018-11-29T00:10:00,16,1,users,General Software Development,2
2018-11-29T00:10:00,12,1,stellar.mit.edu,General Reference & Learning,1
2018-11-29T00:10:00,12,1,introml.mit.edu,Presentation,2
2018-11-29T00:10:00,5,1,idp.mit.edu,General Reference & Learning,1
2018-11-29T00:10:00,2,1,facebook.com,General Social Networking,-2
2018-11-29T00:10:00,1,1,airnewzealand.com,Travel & Outdoors,-2
2018-11-29T00:10:00,1,1,drive.google.com,General Business,2
2018-11-29T00:10:00,1,1,messages,General Social Networking,-2
2018-11-29T00:10:00,1,1,l.messenger.com,Instant Message,-1
2018-11-29T00:10:00,1,1,Google Forms,General Business,2
2018-11-29T00:15:00,22,1,learning-modules.mit.edu,General Reference & Learning,1
2018-11-29T00:15:00,3,1,users,General Software Development,2
2018-11-29T00:50:00,236,1,introml.mit.edu,Presentation,2
2018-11-29T00:50:00,13,1,Mail,Email,2
2018-11-29T00:50:00,10,1,sublime text,Editing & IDEs,2
2018-11-29T00:50:00,9,1,messenger.com,General Social Networking,-2
2018-11-29T00:50:00,4,1,Finder,General Utilities,0
2018-11-29T00:50:00,3,1,users,General Software Development,2
2018-11-29T00:55:00,161,1,users,General Software Development,2
2018-11-29T00:55:00,60,1,messenger.com,General Social Networking,-2
2018-11-29T00:55:00,30,1,introml.mit.edu,Presentation,2
2018-11-29T00:55:00,19,1,wechat,General Social Networking,-2
2018-11-29T00:55:00,12,1,Google Spreadsheets,General Business,2
2018-11-29T00:55:00,10,1,Mail,Email,2
2018-11-29T00:55:00,2,1,9to5mac.com,General News & Opinion,-2
2018-11-29T00:55:00,2,1,6004.mit.edu,Engineering & Technology,1
2018-11-29T00:55:00,2,1,drive.google.com,General Business,2
2018-11-29T00:55:00,1,1,Google Forms,General Business,2
2018-11-29T01:00:00,127,1,cnn.com,General News & Opinion,2
2018-11-29T01:00:00,121,1,washingtonpost.com,General News & Opinion,-2
2018-11-29T01:00:00,22,1,messenger.com,General Social Networking,-2
2018-11-29T01:00:00,14,1,9to5mac.com,General News & Opinion,-2
2018-11-29T01:00:00,12,1,google.com,Search,2
2018-11-29T01:00:00,3,1,stellar.mit.edu,General Reference & Learning,1
2018-11-29T01:00:00,1,1,airnewzealand.com,Travel & Outdoors,-2
2018-11-29T01:05:00,283,1,washingtonpost.com,General News & Opinion,-2
2018-11-29T01:05:00,13,1,messenger.com,General Social Networking,-2
2018-11-29T01:05:00,3,1,Google Forms,General Business,2
2018-11-29T01:05:00,1,1,Google Spreadsheets,General Business,2
2018-11-29T01:10:00,106,1,airforcetimes.com,Engineering & Technology,1
2018-11-29T01:10:00,90,1,cnbc.com,Business,-1
2018-11-29T01:10:00,57,1,google.com,Search,2
2018-11-29T01:10:00,39,1,nytimes.com,General News & Opinion,-2
2018-11-29T01:10:00,5,1,washingtonpost.com,General News & Opinion,-2
2018-11-29T01:10:00,3,1,wechat,General Social Networking,-2
2018-11-29T01:15:00,215,1,nytimes.com,General News & Opinion,-2
2018-11-29T01:15:00,71,1,scmp.com,General News & Opinion,-2
2018-11-29T01:15:00,9,1,google.com,Search,2
2018-11-29T01:15:00,5,1,wechat,General Social Networking,-2
2018-11-29T01:20:00,125,1,messenger.com,General Social Networking,-2
2018-11-29T01:20:00,77,1,scmp.com,General News & Opinion,-2
2018-11-29T01:20:00,71,1,thestar.com.my,General News & Opinion,-2
2018-11-29T01:20:00,13,1,google.com,Search,2
2018-11-29T01:20:00,11,1,bbc.com,General News & Opinion,-2
2018-11-29T01:20:00,2,1,leetcode.com,Engineering & Technology,1
2018-11-29T01:20:00,1,1,learning-modules.mit.edu,General Reference & Learning,1
