Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2014-05-29T00:05:00,110,1,Mail,Email,2
2014-05-29T00:05:00,55,1,Preview,General Reference & Learning,2
2014-05-29T00:10:00,160,1,Mail,Email,2
2014-05-29T00:10:00,78,1,Preview,General Reference & Learning,2
2014-05-29T00:10:00,25,1,macdrones.com,Uncategorized,0
2014-05-29T00:10:00,20,1,alfred,General Utilities,2
2014-05-29T00:10:00,16,1,dainfo.deerfield.edu,General Reference & Learning,1
2014-05-29T00:10:00,1,1,Finder,General Utilities,0
2014-05-29T00:15:00,185,1,Mail,Email,2
2014-05-29T00:15:00,49,1,Preview,General Reference & Learning,2
2014-05-29T00:15:00,35,1,Finder,General Utilities,0
2014-05-29T00:15:00,28,1,dainfo.deerfield.edu,General Reference & Learning,1
2014-05-29T00:15:00,2,1,microsoft word,Writing,2
2014-05-29T00:15:00,1,1,alfred,General Utilities,2
2014-05-29T00:20:00,63,1,dainfo.deerfield.edu,General Reference & Learning,1
2014-05-29T00:20:00,41,1,Mail,Email,2
2014-05-29T10:30:00,111,1,pages,Presentation,2
2014-05-29T10:35:00,247,1,pages,Presentation,2
2014-05-29T10:35:00,32,1,calendar,Calendars,1
2014-05-29T10:35:00,11,1,Mail,Email,2
2014-05-29T10:35:00,9,1,deerfield.edu,General Reference & Learning,1
2014-05-29T10:35:00,1,1,Finder,General Utilities,0
2014-05-29T10:40:00,284,1,pages,Presentation,2
2014-05-29T10:40:00,15,1,alfred,General Utilities,2
2014-05-29T10:40:00,1,1,Mail,Email,2
2014-05-29T10:45:00,196,1,Keynote,Presentation,2
2014-05-29T10:45:00,104,1,pages,Presentation,2
2014-05-29T10:45:00,65,1,microsoft word,Writing,2
2014-05-29T10:45:00,28,1,alfred,General Utilities,2
2014-05-29T10:45:00,1,1,Finder,General Utilities,0
2014-05-29T10:50:00,142,1,pages,Presentation,2
2014-05-29T10:50:00,92,1,Keynote,Presentation,2
2014-05-29T10:50:00,91,1,microsoft word,Writing,2
2014-05-29T10:50:00,32,1,calendar,Calendars,1
2014-05-29T10:50:00,29,1,deerfield.edu,General Reference & Learning,1
2014-05-29T10:50:00,3,1,Mail,Email,2
2014-05-29T10:55:00,270,1,pages,Presentation,2
2014-05-29T10:55:00,27,1,Keynote,Presentation,2
2014-05-29T10:55:00,2,1,Mail,Email,2
2014-05-29T10:55:00,1,1,microsoft word,Writing,2
2014-05-29T11:00:00,247,1,Mail,Email,2
2014-05-29T11:00:00,53,1,pages,Presentation,2
2014-05-29T11:05:00,176,1,pages,Presentation,2
2014-05-29T11:05:00,3,1,Mail,Email,2
2014-05-29T12:05:00,24,1,quicktime player,General Entertainment,-1
2014-05-29T12:05:00,5,1,calendar,Calendars,1
2014-05-29T12:05:00,4,1,Finder,General Utilities,0
2014-05-29T12:05:00,1,1,Mail,Email,2
2014-05-29T12:10:00,298,1,quicktime player,General Entertainment,-1
2014-05-29T12:10:00,2,1,Finder,General Utilities,0
2014-05-29T12:15:00,159,1,quicktime player,General Entertainment,-1
2014-05-29T12:45:00,24,1,systemuiserver,General Utilities,1
2014-05-29T12:45:00,14,1,MS Excel,General Business,2
2014-05-29T12:45:00,11,1,pages,Presentation,2
2014-05-29T12:45:00,9,1,TextEdit,Writing,2
2014-05-29T12:45:00,4,1,microsoft word,Writing,2
2014-05-29T12:45:00,2,1,alfred,General Utilities,2
2014-05-29T12:45:00,2,1,Mail,Email,2
2014-05-29T12:45:00,2,1,Finder,General Utilities,0
2014-05-29T12:45:00,1,1,calendar,Calendars,1
2014-05-29T12:50:00,157,1,quicktime player,General Entertainment,-1
2014-05-29T12:50:00,46,1,net.tsinghua.edu.cn,General Reference & Learning,1
2014-05-29T12:50:00,37,1,Safari,Browsers,2
2014-05-29T12:50:00,21,1,alfred,General Utilities,2
2014-05-29T12:50:00,19,1,Finder,General Utilities,0
2014-05-29T12:50:00,12,1,Mail,Email,2
2014-05-29T12:50:00,6,1,rcgroups.com,General News & Opinion,-2
2014-05-29T12:50:00,2,1,app store,General Shopping,-2
2014-05-29T12:55:00,294,1,quicktime player,General Entertainment,-1
2014-05-29T12:55:00,5,1,Finder,General Utilities,0
2014-05-29T12:55:00,1,1,app store,General Shopping,-2
2014-05-29T13:00:00,101,1,app store,General Shopping,-2
2014-05-29T13:00:00,86,1,quicktime player,General Entertainment,-1
2014-05-29T13:00:00,48,1,baidu.com,Search,2
2014-05-29T13:00:00,22,1,alfred,General Utilities,2
2014-05-29T13:00:00,10,1,microsoft word,Writing,2
2014-05-29T13:00:00,5,1,store_helper,General Shopping,-2
2014-05-29T13:00:00,3,1,Finder,General Utilities,0
2014-05-29T13:05:00,69,1,quicktime player,General Entertainment,-1
2014-05-29T13:05:00,54,1,microsoft word,Writing,2
2014-05-29T13:05:00,36,1,Finder,General Utilities,0
2014-05-29T13:05:00,15,1,keychain access,Systems Operations,2
2014-05-29T13:05:00,10,1,alfred,General Utilities,2
2014-05-29T13:05:00,4,1,app store,General Shopping,-2
2014-05-29T13:05:00,3,1,Mail,Email,2
2014-05-29T13:05:00,2,1,System Preferences,General Utilities,0
2014-05-29T13:10:00,168,1,keychain access,Systems Operations,2
2014-05-29T13:10:00,61,1,Skype,General Social Networking,-2
2014-05-29T13:10:00,41,1,Finder,General Utilities,0
2014-05-29T13:10:00,23,1,applications,General Business,2
2014-05-29T13:10:00,3,1,System Preferences,General Utilities,0
