Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2019-04-08T00:40:00,94,1,messenger.com,General Social Networking,-2
2019-04-08T00:40:00,53,1,Google Forms,General Business,2
2019-04-08T00:40:00,38,1,facebook.com,General Social Networking,-2
2019-04-08T00:40:00,32,1,Google Spreadsheets,General Business,2
2019-04-08T00:40:00,28,1,microsoft word,Writing,2
2019-04-08T00:40:00,18,1,youtube.com,Video,-2
2019-04-08T00:40:00,9,1,drive.google.com,General Business,2
2019-04-08T00:40:00,6,1,Mail,Email,2
2019-04-08T00:40:00,5,1,loginwindow,General Utilities,0
2019-04-08T00:45:00,124,1,messenger.com,General Social Networking,-2
2019-04-08T00:45:00,86,1,microsoft word,Writing,2
2019-04-08T00:45:00,31,1,Notes,Email,0
2019-04-08T00:45:00,29,1,stellar.mit.edu,General Reference & Learning,1
2019-04-08T00:45:00,9,1,Finder,General Utilities,0
2019-04-08T00:45:00,7,1,Google Spreadsheets,General Business,2
2019-04-08T00:45:00,6,1,drive.google.com,General Business,2
2019-04-08T00:45:00,4,1,Preview,General Reference & Learning,2
2019-04-08T00:45:00,2,1,piazza.com,General Reference & Learning,2
2019-04-08T00:45:00,1,1,learning-modules.mit.edu,General Reference & Learning,1
2019-04-08T00:50:00,92,1,microsoft word,Writing,2
2019-04-08T00:50:00,54,1,drive.google.com,General Business,2
2019-04-08T00:50:00,20,1,Notes,Email,0
2019-04-08T00:50:00,12,1,Google Spreadsheets,General Business,2
2019-04-08T00:50:00,3,1,Mail,Email,2
2019-04-08T00:50:00,1,1,loginwindow,General Utilities,0
2019-04-08T00:55:00,256,1,microsoft word,Writing,2
2019-04-08T01:00:00,300,1,microsoft word,Writing,2
2019-04-08T01:05:00,297,1,microsoft word,Writing,2
2019-04-08T01:05:00,3,1,Notes,Email,0
2019-04-08T01:10:00,299,1,microsoft word,Writing,2
2019-04-08T01:15:00,166,1,youtube.com,Video,-2
2019-04-08T01:15:00,99,1,microsoft word,Writing,2
2019-04-08T01:15:00,18,1,stellar.mit.edu,General Reference & Learning,1
2019-04-08T01:15:00,5,1,web.mit.edu,General Reference & Learning,2
2019-04-08T01:15:00,5,1,mit.edu,Presentation,2
2019-04-08T01:15:00,3,1,drive.google.com,General Business,2
2019-04-08T01:15:00,2,1,Mail,Email,2
2019-04-08T01:20:00,206,1,youtube.com,Video,-2
2019-04-08T01:20:00,1,1,loginwindow,General Utilities,0
2019-04-08T01:40:00,122,1,youtube.com,Video,-2
2019-04-08T01:40:00,12,1,wechat,General Social Networking,-2
2019-04-08T01:40:00,3,1,messenger.com,General Social Networking,-2
2019-04-08T01:40:00,2,1,loginwindow,General Utilities,0
2019-04-08T01:45:00,126,1,youtube.com,Video,-2
2019-04-08T01:45:00,42,1,qz.com,General News & Opinion,-2
2019-04-08T01:45:00,41,1,nytimes.com,General News & Opinion,-2
2019-04-08T01:45:00,34,1,google.com,Search,2
2019-04-08T01:45:00,31,1,wsj.com,General News & Opinion,-2
2019-04-08T01:45:00,15,1,ozy.com,General News & Opinion,-2
2019-04-08T01:45:00,11,1,wechat,General Social Networking,-2
2019-04-08T01:50:00,56,1,qz.com,General News & Opinion,-2
2019-04-08T01:55:00,102,1,qz.com,General News & Opinion,-2
2019-04-08T01:55:00,11,1,google.com,Search,2
2019-04-08T01:55:00,1,1,loginwindow,General Utilities,0
2019-04-08T11:05:00,63,1,Mail,Email,2
2019-04-08T11:05:00,15,1,loginwindow,General Utilities,0
