Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2018-07-02T00:05:00,35,1,facebook.com,General Social Networking,-2
2018-07-02T00:05:00,4,1,wechat,General Social Networking,-2
2018-07-02T00:05:00,1,1,loginwindow,General Utilities,0
2018-07-02T10:20:00,79,1,fubo.tv,General Entertainment,-2
2018-07-02T10:20:00,68,1,System Preferences,General Utilities,0
2018-07-02T10:20:00,28,1,youtube.com,Video,-2
2018-07-02T10:20:00,6,1,releases.ubuntu.com,General Business,2
2018-07-02T10:25:00,201,1,System Preferences,General Utilities,0
2018-07-02T10:25:00,99,1,wechat,General Social Networking,-2
2018-07-02T10:30:00,124,1,wechat,General Social Networking,-2
2018-07-02T10:30:00,81,1,fubo.tv,General Entertainment,-2
2018-07-02T10:30:00,74,1,messenger.com,General Social Networking,-2
2018-07-02T10:30:00,7,1,Mail,Email,2
2018-07-02T10:40:00,5,1,fubo.tv,General Entertainment,-2
2018-07-02T10:45:00,100,1,bloomberg.com,Business,-1
2018-07-02T10:45:00,44,1,channelnewsasia.com,General News & Opinion,-2
2018-07-02T10:45:00,32,1,google.com,Search,2
2018-07-02T10:45:00,5,1,github.com,General Software Development,2
2018-07-02T10:50:00,249,1,wsj.com,General News & Opinion,-2
2018-07-02T10:50:00,48,1,google.com,Search,2
2018-07-02T10:50:00,3,1,bloomberg.com,Business,-1
2018-07-02T10:55:00,123,1,wsj.com,General News & Opinion,-2
2018-07-02T10:55:00,48,1,thebeijinger.com,General News & Opinion,-2
2018-07-02T10:55:00,41,1,expandedramblings.com,Uncategorized,0
2018-07-02T10:55:00,37,1,google.com,Search,2
2018-07-02T10:55:00,31,1,fubo.tv,General Entertainment,-2
2018-07-02T10:55:00,6,1,starbucks.com,General News & Opinion,-2
2018-07-02T10:55:00,5,1,virtualbox vm,General Software Development,2
2018-07-02T10:55:00,3,1,linkedin.com,Professional Networking,1
2018-07-02T10:55:00,2,1,ubuntu.com,General Business,2
2018-07-02T10:55:00,2,1,virtualbox.org,General Utilities,1
2018-07-02T10:55:00,1,1,linuxquestions.org,Search,0
2018-07-02T11:00:00,29,1,fubo.tv,General Entertainment,-2
2018-07-02T11:00:00,22,1,expandedramblings.com,Uncategorized,0
2018-07-02T11:00:00,21,1,google.com,Search,2
2018-07-02T11:00:00,10,1,wechat,General Social Networking,-2
2018-07-02T11:15:00,21,1,wechat,General Social Networking,-2
2018-07-02T11:15:00,6,1,fubo.tv,General Entertainment,-2
2018-07-02T11:35:00,1,1,messages,General Social Networking,-2
2018-07-02T11:40:00,38,1,wechat,General Social Networking,-2
2018-07-02T11:40:00,5,1,messages,General Social Networking,-2
2018-07-02T11:50:00,134,1,wechat,General Social Networking,-2
2018-07-02T11:50:00,79,1,mcsweeneys.net,General News & Opinion,-2
2018-07-02T11:50:00,15,1,fubo.tv,General Entertainment,-2
2018-07-02T11:50:00,9,1,cdi.mit.edu,Presentation,2
2018-07-02T11:50:00,2,1,google.com,Search,2
2018-07-02T12:45:00,169,1,youtube.com,Video,-2
2018-07-02T12:50:00,56,1,youtube.com,Video,-2
2018-07-02T13:00:00,21,1,Mail,Email,2
2018-07-02T13:15:00,10,1,youtube.com,Video,-2
2018-07-02T13:20:00,134,1,youtube.com,Video,-2
2018-07-02T13:45:00,137,1,youtube.com,Video,-2
2018-07-02T13:45:00,53,1,wechat,General Social Networking,-2
2018-07-02T13:50:00,293,1,wechat,General Social Networking,-2
2018-07-02T13:50:00,6,1,youtube.com,Video,-2
2018-07-02T13:55:00,283,1,wechat,General Social Networking,-2
2018-07-02T13:55:00,7,1,facetime,Voice Chat,-2
2018-07-02T13:55:00,7,1,instagram.com,General Social Networking,-2
2018-07-02T13:55:00,3,1,newtab,Browsers,0
2018-07-02T14:00:00,193,1,wechat,General Social Networking,-2
2018-07-02T14:00:00,56,1,linkedin.com,Professional Networking,1
2018-07-02T14:00:00,40,1,instagram.com,General Social Networking,-2
2018-07-02T14:00:00,10,1,Finder,General Utilities,0
2018-07-02T14:00:00,1,1,youtube.com,Video,-2
2018-07-02T14:05:00,251,1,wechat,General Social Networking,-2
2018-07-02T14:05:00,47,1,MS Excel,General Business,2
2018-07-02T14:05:00,1,1,linkedin.com,Professional Networking,1
2018-07-02T14:10:00,258,1,MS Excel,General Business,2
2018-07-02T14:10:00,25,1,wechat,General Social Networking,-2
2018-07-02T14:10:00,17,1,Finder,General Utilities,0
2018-07-02T14:15:00,258,1,wechat,General Social Networking,-2
2018-07-02T14:15:00,36,1,linkedin.com,Professional Networking,1
2018-07-02T14:15:00,6,1,MS Excel,General Business,2
2018-07-02T14:20:00,282,1,wechat,General Social Networking,-2
2018-07-02T14:20:00,16,1,linkedin.com,Professional Networking,1
2018-07-02T14:20:00,2,1,ubuntu.com,General Business,2
2018-07-02T14:25:00,201,1,wechat,General Social Networking,-2
2018-07-02T14:25:00,7,1,google.com,Search,2
2018-07-02T14:25:00,5,1,linkedin.com,Professional Networking,1
2018-07-02T14:25:00,5,1,fubo.tv,General Entertainment,-2
2018-07-02T14:25:00,1,1,newtab,Browsers,0
2018-07-02T14:25:00,1,1,ubuntu.com,General Business,2
2018-07-02T14:45:00,88,1,9to5mac.com,General News & Opinion,-2
2018-07-02T14:45:00,26,1,youtube.com,Video,-2
2018-07-02T14:45:00,9,1,fubo.tv,General Entertainment,-2
2018-07-02T14:45:00,2,1,xquartz.org,Uncategorized,0
2018-07-02T14:50:00,300,1,youtube.com,Video,-2
2018-07-02T14:55:00,189,1,youtube.com,Video,-2
2018-07-02T14:55:00,81,1,fubo.tv,General Entertainment,-2
2018-07-02T14:55:00,30,1,MS Excel,General Business,2
2018-07-02T15:00:00,175,1,fubo.tv,General Entertainment,-2
2018-07-02T15:00:00,125,1,wechat,General Social Networking,-2
2018-07-02T15:05:00,300,1,wechat,General Social Networking,-2
2018-07-02T15:10:00,74,1,wechat,General Social Networking,-2
2018-07-02T16:00:00,131,1,scmp.com,General News & Opinion,-2
2018-07-02T16:00:00,80,1,google.com,Search,2
2018-07-02T16:00:00,43,1,gaoloumi.com,Regional,-2
2018-07-02T16:00:00,6,1,globaltimes.cn,General News & Opinion,-2
2018-07-02T16:05:00,140,1,scmp.com,General News & Opinion,-2
2018-07-02T16:05:00,64,1,google.com,Search,2
2018-07-02T16:05:00,64,1,globaltimes.cn,General News & Opinion,-2
2018-07-02T16:05:00,17,1,espn.com,Sports,-1
2018-07-02T16:05:00,15,1,crikey.com.au,General News & Opinion,-2
2018-07-02T16:10:00,76,1,google.com,Search,2
2018-07-02T16:10:00,74,1,cntraveler.com,Travel & Outdoors,-2
2018-07-02T16:10:00,53,1,theepochtimes.com,General News & Opinion,-2
2018-07-02T16:10:00,1,1,facetime,Voice Chat,-2
2018-07-02T16:20:00,5,1,wechat,General Social Networking,-2
