Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2013-08-10T08:15:00,173,1,Skype,General Social Networking,-2
2013-08-10T08:15:00,33,1,united.com,Travel & Outdoors,-2
2013-08-10T08:15:00,1,1,edmodo.com,General Reference & Learning,1
2013-08-10T08:20:00,295,1,Skype,General Social Networking,-2
2013-08-10T08:20:00,5,1,MS Excel,General Business,2
2013-08-10T08:25:00,204,1,Skype,General Social Networking,-2
2013-08-10T08:25:00,95,1,MS Excel,General Business,2
2013-08-10T08:30:00,300,1,Skype,General Social Networking,-2
2013-08-10T08:35:00,298,1,Skype,General Social Networking,-2
2013-08-10T08:40:00,237,1,Skype,General Social Networking,-2
2013-08-10T08:40:00,63,1,Finder,General Utilities,0
2013-08-10T08:45:00,213,1,Finder,General Utilities,0
2013-08-10T08:45:00,84,1,Skype,General Social Networking,-2
2013-08-10T08:45:00,2,1,MS Excel,General Business,2
2013-08-10T08:50:00,256,1,Skype,General Social Networking,-2
2013-08-10T08:50:00,43,1,Finder,General Utilities,0
2013-08-10T08:55:00,300,1,Skype,General Social Networking,-2
2013-08-10T09:00:00,285,1,Skype,General Social Networking,-2
2013-08-10T09:00:00,15,1,Finder,General Utilities,0
2013-08-10T09:05:00,235,1,Finder,General Utilities,0
2013-08-10T09:15:00,190,1,ehow.com,Search,0
2013-08-10T09:15:00,61,1,Skype,General Social Networking,-2
2013-08-10T09:15:00,21,1,cn.bing.com,Search,0
2013-08-10T09:15:00,15,1,newtab,Browsers,0
2013-08-10T09:15:00,6,1,google.com,Search,2
2013-08-10T09:15:00,3,1,united.com,Travel & Outdoors,-2
2013-08-10T09:20:00,206,1,ehow.com,Search,0
2013-08-10T09:20:00,94,1,Skype,General Social Networking,-2
2013-08-10T09:25:00,237,1,Skype,General Social Networking,-2
2013-08-10T09:25:00,63,1,ehow.com,Search,0
2013-08-10T09:30:00,101,1,Skype,General Social Networking,-2
2013-08-10T09:40:00,162,1,poetry.rapgenius.com,General Reference & Learning,1
2013-08-10T09:40:00,28,1,Skype,General Social Networking,-2
2013-08-10T09:45:00,116,1,app store,General Shopping,-2
2013-08-10T09:45:00,105,1,Skype,General Social Networking,-2
2013-08-10T09:45:00,36,1,microsoft word,Writing,2
2013-08-10T09:45:00,31,1,google chrome,Browsers,0
2013-08-10T09:45:00,8,1,Finder,General Utilities,0
2013-08-10T09:50:00,13,1,Finder,General Utilities,0
2013-08-10T09:50:00,5,1,google chrome,Browsers,0
2013-08-10T09:55:00,107,1,Finder,General Utilities,0
2013-08-10T09:55:00,16,1,Steam,Games,-2
2013-08-10T10:00:00,144,1,Finder,General Utilities,0
2013-08-10T13:50:00,1,1,iprocrastinate,Intelligence,2
2013-08-10T13:55:00,11,1,newtab,Browsers,0
2013-08-10T14:00:00,5,1,iprocrastinate,Intelligence,2
2013-08-10T14:05:00,300,1,iprocrastinate,Intelligence,2
2013-08-10T14:10:00,100,1,iprocrastinate,Intelligence,2
2013-08-10T14:50:00,105,1,microsoft word,Writing,2
2013-08-10T15:05:00,258,1,microsoft word,Writing,2
2013-08-10T15:05:00,6,1,newtab,Browsers,0
2013-08-10T15:10:00,222,1,Finder,General Utilities,0
2013-08-10T15:10:00,74,1,microsoft word,Writing,2
2013-08-10T15:15:00,120,1,Finder,General Utilities,0
2013-08-10T15:25:00,120,1,System Preferences,General Utilities,0
2013-08-10T15:25:00,2,1,Finder,General Utilities,0
2013-08-10T15:30:00,220,1,Finder,General Utilities,0
2013-08-10T15:30:00,80,1,System Preferences,General Utilities,0
2013-08-10T15:35:00,300,1,Finder,General Utilities,0
2013-08-10T15:40:00,227,1,Preview,General Reference & Learning,2
2013-08-10T15:40:00,39,1,edmodo.com,General Reference & Learning,1
2013-08-10T15:40:00,23,1,Finder,General Utilities,0
2013-08-10T15:40:00,4,1,microsoft word,Writing,2
2013-08-10T15:45:00,165,1,Preview,General Reference & Learning,2
2013-08-10T15:45:00,135,1,iprocrastinate,Intelligence,2
2013-08-10T15:50:00,176,1,iprocrastinate,Intelligence,2
2013-08-10T15:50:00,2,1,Finder,General Utilities,0
2013-08-10T18:15:00,7,1,Finder,General Utilities,0
2013-08-10T19:20:00,5,1,System Preferences,General Utilities,0
2013-08-10T19:50:00,59,1,Finder,General Utilities,0
2013-08-10T19:50:00,33,1,System Preferences,General Utilities,0
