Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2017-11-08T00:00:00,300,1,wechat,General Social Networking,-2
2017-11-08T00:05:00,220,1,wechat,General Social Networking,-2
2017-11-08T00:05:00,62,1,secretoflife.org,Uncategorized,0
2017-11-08T00:05:00,18,1,messenger.com,General Social Networking,-2
2017-11-08T00:10:00,119,1,wechat,General Social Networking,-2
2017-11-08T00:10:00,90,1,messenger.com,General Social Networking,-2
2017-11-08T00:20:00,83,1,messenger.com,General Social Networking,-2
2017-11-08T00:25:00,281,1,wechat,General Social Networking,-2
2017-11-08T00:25:00,19,1,messenger.com,General Social Networking,-2
2017-11-08T00:30:00,191,1,wechat,General Social Networking,-2
2017-11-08T00:30:00,52,1,Finder,General Utilities,0
2017-11-08T00:30:00,27,1,Preview,General Reference & Learning,2
2017-11-08T00:30:00,27,1,learning-modules.mit.edu,General Reference & Learning,1
2017-11-08T00:30:00,2,1,bankofamerica.com,General Business,2
2017-11-08T00:30:00,1,1,secretoflife.org,Uncategorized,0
2017-11-08T00:35:00,97,1,wechat,General Social Networking,-2
2017-11-08T00:35:00,76,1,ttp.cbp.dhs.gov,Uncategorized,0
2017-11-08T00:35:00,35,1,secure.login.gov,Uncategorized,0
2017-11-08T00:35:00,35,1,macys.com,General Shopping,-2
2017-11-08T00:35:00,33,1,thenorthface.com,Clothes & Personal,-2
2017-11-08T00:35:00,9,1,Safari,Browsers,2
2017-11-08T00:35:00,6,1,learning-modules.mit.edu,General Reference & Learning,1
2017-11-08T00:35:00,5,1,canadagoose.com,Uncategorized,0
2017-11-08T00:35:00,3,1,secretoflife.org,Uncategorized,0
2017-11-08T00:40:00,88,1,ttp.cbp.dhs.gov,Uncategorized,0
2017-11-08T00:40:00,88,1,canadagoose.com,Uncategorized,0
2017-11-08T00:40:00,61,1,pay.gov,Accounting,2
2017-11-08T00:40:00,44,1,Finder,General Utilities,0
2017-11-08T00:40:00,6,1,wechat,General Social Networking,-2
2017-11-08T00:40:00,5,1,thenorthface.com,Clothes & Personal,-2
2017-11-08T00:40:00,4,1,secretoflife.org,Uncategorized,0
2017-11-08T00:40:00,3,1,learning-modules.mit.edu,General Reference & Learning,1
2017-11-08T00:45:00,178,1,canadagoose.com,Uncategorized,0
2017-11-08T00:45:00,25,1,Mail,Email,2
2017-11-08T00:45:00,18,1,ttp.cbp.dhs.gov,Uncategorized,0
2017-11-08T00:45:00,14,1,thenorthface.com,Clothes & Personal,-2
2017-11-08T00:45:00,9,1,macys.com,General Shopping,-2
2017-11-08T00:45:00,5,1,learning-modules.mit.edu,General Reference & Learning,1
2017-11-08T00:45:00,3,1,secretoflife.org,Uncategorized,0
2017-11-08T00:45:00,1,1,wechat,General Social Networking,-2
2017-11-08T00:45:00,1,1,stellar.mit.edu,General Reference & Learning,1
2017-11-08T00:55:00,104,1,thenorthface.com,Clothes & Personal,-2
2017-11-08T00:55:00,44,1,wechat,General Social Networking,-2
2017-11-08T00:55:00,6,1,macys.com,General Shopping,-2
2017-11-08T01:00:00,197,1,wechat,General Social Networking,-2
2017-11-08T01:00:00,40,1,thenorthface.com,Clothes & Personal,-2
2017-11-08T01:15:00,86,1,Mail,Email,2
2017-11-08T01:15:00,27,1,iTunes,Music,0
2017-11-08T01:15:00,3,1,loginwindow,General Utilities,0
2017-11-08T01:15:00,1,1,calendar,Calendars,1
2017-11-08T01:20:00,300,1,iTunes,Music,0
2017-11-08T01:25:00,300,1,iTunes,Music,0
2017-11-08T01:25:00,281,1,about.musixmatch.com,Music,-2
2017-11-08T01:25:00,10,1,learning-modules.mit.edu,General Reference & Learning,1
2017-11-08T01:25:00,5,1,google.com,Search,2
2017-11-08T01:30:00,226,1,youtube.com,Video,-2
2017-11-08T01:30:00,217,1,wechat,General Social Networking,-2
2017-11-08T01:30:00,74,1,iTunes,Music,0
2017-11-08T01:30:00,49,1,messenger.com,General Social Networking,-2
2017-11-08T01:30:00,19,1,Mail,Email,2
2017-11-08T01:30:00,15,1,about.musixmatch.com,Music,-2
2017-11-08T01:35:00,300,1,youtube.com,Video,-2
2017-11-08T01:35:00,252,1,messages,General Social Networking,-2
2017-11-08T01:35:00,44,1,messenger.com,General Social Networking,-2
2017-11-08T01:35:00,4,1,Mail,Email,2
2017-11-08T01:40:00,300,1,youtube.com,Video,-2
2017-11-08T01:40:00,153,1,canadagoose.com,Uncategorized,0
2017-11-08T01:40:00,90,1,timberland.com,General Shopping,-2
2017-11-08T01:40:00,49,1,messenger.com,General Social Networking,-2
2017-11-08T01:40:00,4,1,wechat,General Social Networking,-2
2017-11-08T01:40:00,1,1,messages,General Social Networking,-2
2017-11-08T01:40:00,1,1,ttp.cbp.dhs.gov,Uncategorized,0
2017-11-08T01:40:00,1,1,about.musixmatch.com,Music,-2
