Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2019-03-29T00:00:00,300,1,netflix.com,Video,-2
2019-03-29T00:05:00,112,1,netflix.com,Video,-2
2019-03-29T00:05:00,8,1,typingtest.com,Employment,2
2019-03-29T00:10:00,69,1,eclipse,Editing & IDEs,2
2019-03-29T00:10:00,25,1,sublime text,Editing & IDEs,2
2019-03-29T00:10:00,18,1,messenger.com,General Social Networking,-2
2019-03-29T00:10:00,1,1,typingtest.com,Employment,2
2019-03-29T00:15:00,167,1,eclipse,Editing & IDEs,2
2019-03-29T00:15:00,88,1,sublime text,Editing & IDEs,2
2019-03-29T00:15:00,41,1,web.mit.edu,General Reference & Learning,2
2019-03-29T00:15:00,3,1,Finder,General Utilities,0
2019-03-29T00:15:00,1,1,messenger.com,General Social Networking,-2
2019-03-29T00:20:00,269,1,eclipse,Editing & IDEs,2
2019-03-29T00:20:00,22,1,stackoverflow.com,General Software Development,2
2019-03-29T00:20:00,6,1,google.com,Search,2
2019-03-29T00:20:00,2,1,web.mit.edu,General Reference & Learning,2
2019-03-29T00:25:00,228,1,eclipse,Editing & IDEs,2
2019-03-29T00:25:00,51,1,stackoverflow.com,General Software Development,2
2019-03-29T00:25:00,10,1,codeproject.com,Engineering & Technology,1
2019-03-29T00:25:00,10,1,google.com,Search,2
2019-03-29T00:30:00,202,1,eclipse,Editing & IDEs,2
2019-03-29T00:30:00,40,1,sublime text,Editing & IDEs,2
2019-03-29T00:30:00,36,1,regular-expressions.info,Search,0
2019-03-29T00:30:00,9,1,TextEdit,Writing,2
2019-03-29T00:30:00,7,1,stackoverflow.com,General Software Development,2
2019-03-29T00:30:00,5,1,google.com,Search,2
2019-03-29T00:30:00,1,1,Finder,General Utilities,0
2019-03-29T00:35:00,154,1,eclipse,Editing & IDEs,2
2019-03-29T00:35:00,74,1,sublime text,Editing & IDEs,2
2019-03-29T00:35:00,54,1,tripadvisor.com,Travel & Outdoors,-2
2019-03-29T00:35:00,8,1,regular-expressions.info,Search,0
2019-03-29T00:35:00,5,1,l.messenger.com,Instant Message,-1
2019-03-29T00:35:00,3,1,web.mit.edu,General Reference & Learning,2
2019-03-29T00:40:00,118,1,web.mit.edu,General Reference & Learning,2
2019-03-29T00:40:00,85,1,google.com,Search,2
2019-03-29T00:40:00,52,1,messenger.com,General Social Networking,-2
2019-03-29T00:40:00,40,1,tripadvisor.com,Travel & Outdoors,-2
2019-03-29T00:40:00,5,1,9to5mac.com,General News & Opinion,-2
2019-03-29T00:45:00,157,1,web.mit.edu,General Reference & Learning,2
2019-03-29T00:45:00,72,1,eclipse,Editing & IDEs,2
2019-03-29T00:45:00,63,1,Finder,General Utilities,0
2019-03-29T00:45:00,7,1,messenger.com,General Social Networking,-2
2019-03-29T00:50:00,108,1,web.mit.edu,General Reference & Learning,2
2019-03-29T00:50:00,95,1,eclipse,Editing & IDEs,2
2019-03-29T00:50:00,69,1,sublime text,Editing & IDEs,2
2019-03-29T00:50:00,28,1,docs.oracle.com,Engineering & Technology,1
2019-03-29T00:55:00,65,1,web.mit.edu,General Reference & Learning,2
2019-03-29T01:00:00,144,1,eclipse,Editing & IDEs,2
2019-03-29T01:00:00,34,1,google.com,Search,2
2019-03-29T01:00:00,26,1,stackoverflow.com,General Software Development,2
2019-03-29T01:00:00,6,1,sublime text,Editing & IDEs,2
2019-03-29T01:00:00,6,1,docs.oracle.com,Engineering & Technology,1
2019-03-29T01:00:00,3,1,web.mit.edu,General Reference & Learning,2
2019-03-29T01:05:00,300,1,eclipse,Editing & IDEs,2
2019-03-29T01:10:00,106,1,web.mit.edu,General Reference & Learning,2
2019-03-29T01:10:00,73,1,Finder,General Utilities,0
2019-03-29T01:10:00,68,1,eclipse,Editing & IDEs,2
2019-03-29T01:10:00,40,1,sublime text,Editing & IDEs,2
2019-03-29T01:10:00,7,1,messenger.com,General Social Networking,-2
2019-03-29T01:10:00,3,1,cdn.fbsbx.com,General Reference & Learning,1
2019-03-29T01:10:00,2,1,l.messenger.com,Instant Message,-1
2019-03-29T01:10:00,1,1,stackoverflow.com,General Software Development,2
2019-03-29T01:15:00,231,1,eclipse,Editing & IDEs,2
