Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2017-06-21T00:00:00,116,1,wechat,General Social Networking,-2
2017-06-21T00:00:00,76,1,Finder,General Utilities,0
2017-06-21T00:00:00,49,1,aqicn.org,General Reference & Learning,1
2017-06-21T00:00:00,44,1,lightroom,Presentation,2
2017-06-21T00:00:00,6,1,messages,General Social Networking,-2
2017-06-21T00:00:00,3,1,Mail,Email,2
2017-06-21T00:05:00,251,1,wechat,General Social Networking,-2
2017-06-21T00:05:00,46,1,lightroom,Presentation,2
2017-06-21T00:10:00,258,1,wechat,General Social Networking,-2
2017-06-21T00:10:00,40,1,Finder,General Utilities,0
2017-06-21T00:15:00,170,1,messages,General Social Networking,-2
2017-06-21T00:15:00,112,1,wechat,General Social Networking,-2
2017-06-21T00:15:00,11,1,Finder,General Utilities,0
2017-06-21T00:15:00,3,1,google.com,Search,2
2017-06-21T00:15:00,2,1,uaap.mit.edu,Presentation,2
2017-06-21T00:15:00,1,1,Safari,Browsers,2
2017-06-21T00:15:00,1,1,u2ap.scripts.mit.edu,General Software Development,2
2017-06-21T00:20:00,179,1,Finder,General Utilities,0
2017-06-21T00:20:00,112,1,messages,General Social Networking,-2
2017-06-21T00:20:00,8,1,wechat,General Social Networking,-2
2017-06-21T00:25:00,277,1,messages,General Social Networking,-2
2017-06-21T00:25:00,15,1,wechat,General Social Networking,-2
2017-06-21T00:25:00,6,1,Finder,General Utilities,0
2017-06-21T00:30:00,5,1,messages,General Social Networking,-2
2017-06-21T00:40:00,23,1,Finder,General Utilities,0
2017-06-21T00:40:00,19,1,Preview,General Reference & Learning,2
2017-06-21T00:40:00,8,1,System Preferences,General Utilities,0
2017-06-21T00:40:00,7,1,lightroom,Presentation,2
2017-06-21T00:40:00,3,1,messages,General Social Networking,-2
2017-06-21T00:45:00,206,1,Finder,General Utilities,0
2017-06-21T00:45:00,94,1,System Preferences,General Utilities,0
2017-06-21T00:50:00,99,1,Finder,General Utilities,0
2017-06-21T00:50:00,84,1,loginwindow,General Utilities,0
2017-06-21T00:50:00,9,1,gaoloumi.com,Regional,-2
2017-06-21T00:50:00,4,1,google.com,Search,2
2017-06-21T00:50:00,3,1,quicktime player,General Entertainment,-1
2017-06-21T00:50:00,2,1,unmountassistantagent,General Utilities,1
2017-06-21T00:50:00,1,1,adobe flash player install manager,General Utilities,1
