Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2014-02-05T13:35:00,69,1,canon mx518,Uncategorized,0
2014-02-05T13:35:00,24,1,microsoft word,Writing,2
2014-02-05T13:35:00,14,1,systemuiserver,General Utilities,1
2014-02-05T13:35:00,8,1,Finder,General Utilities,0
2014-02-05T13:40:00,48,1,canon mx518,Uncategorized,0
2014-02-05T13:40:00,37,1,loginwindow,General Utilities,0
2014-02-05T22:05:00,21,1,microsoft word,Writing,2
2014-02-05T22:05:00,2,1,canon mx518,Uncategorized,0
2014-02-05T22:20:00,26,1,microsoft word,Writing,2
2014-02-05T22:20:00,4,1,Finder,General Utilities,0
2014-02-05T22:25:00,300,1,microsoft word,Writing,2
2014-02-05T22:30:00,300,1,microsoft word,Writing,2
2014-02-05T22:35:00,300,1,microsoft word,Writing,2
2014-02-05T22:40:00,300,1,microsoft word,Writing,2
2014-02-05T22:45:00,287,1,microsoft word,Writing,2
2014-02-05T22:45:00,9,1,Safari,Browsers,2
2014-02-05T22:45:00,4,1,Finder,General Utilities,0
2014-02-05T22:50:00,300,1,microsoft word,Writing,2
2014-02-05T22:55:00,300,1,microsoft word,Writing,2
2014-02-05T23:00:00,279,1,microsoft word,Writing,2
2014-02-05T23:00:00,21,1,microsoft autoupdate,General Utilities,1
2014-02-05T23:05:00,300,1,microsoft word,Writing,2
2014-02-05T23:10:00,74,1,microsoft word,Writing,2
2014-02-05T23:10:00,22,1,loginwindow,General Utilities,0
