Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2016-12-02T00:00:00,101,1,facetime,Voice Chat,-2
2016-12-02T00:00:00,97,1,messages,General Social Networking,-2
2016-12-02T00:00:00,95,1,google.com,Search,2
2016-12-02T00:00:00,7,1,Safari,Browsers,2
2016-12-02T00:05:00,108,1,facetime,Voice Chat,-2
2016-12-02T00:15:00,44,1,facebook.com,General Social Networking,-2
2016-12-02T00:15:00,15,1,Finder,General Utilities,0
2016-12-02T00:15:00,14,1,microsoft word,Writing,2
2016-12-02T00:15:00,11,1,photos,Photos,0
2016-12-02T00:20:00,144,1,youtube.com,Video,-2
2016-12-02T00:20:00,89,1,facetime,Voice Chat,-2
2016-12-02T00:20:00,58,1,messages,General Social Networking,-2
2016-12-02T00:20:00,4,1,microsoft word,Writing,2
2016-12-02T00:20:00,2,1,Safari,Browsers,2
2016-12-02T00:20:00,2,1,photos,Photos,0
2016-12-02T00:20:00,1,1,Finder,General Utilities,0
2016-12-02T00:25:00,233,1,khanacademy.org,General Reference & Learning,2
2016-12-02T00:25:00,22,1,photos,Photos,0
2016-12-02T00:25:00,18,1,facetime,Voice Chat,-2
2016-12-02T00:25:00,13,1,youtube.com,Video,-2
2016-12-02T00:25:00,9,1,usernotificationcenter,General Utilities,0
2016-12-02T00:25:00,2,1,Safari,Browsers,2
2016-12-02T00:25:00,2,1,facebook.com,General Social Networking,-2
2016-12-02T00:30:00,177,1,facetime,Voice Chat,-2
2016-12-02T00:30:00,49,1,google.com,Search,2
2016-12-02T00:30:00,36,1,messages,General Social Networking,-2
2016-12-02T00:30:00,25,1,photos,Photos,0
2016-12-02T00:30:00,12,1,facebook.com,General Social Networking,-2
2016-12-02T00:30:00,1,1,khanacademy.org,General Reference & Learning,2
2016-12-02T00:35:00,268,1,facetime,Voice Chat,-2
2016-12-02T00:35:00,32,1,microsoft word,Writing,2
2016-12-02T00:40:00,160,1,usernotificationcenter,General Utilities,0
2016-12-02T00:40:00,49,1,microsoft word,Writing,2
2016-12-02T00:40:00,32,1,messages,General Social Networking,-2
2016-12-02T00:40:00,31,1,google.com,Search,2
2016-12-02T00:40:00,28,1,facebook.com,General Social Networking,-2
2016-12-02T00:45:00,112,1,facebook.com,General Social Networking,-2
2016-12-02T00:45:00,81,1,Skype,General Social Networking,-2
2016-12-02T00:45:00,72,1,facetime,Voice Chat,-2
2016-12-02T00:45:00,14,1,newtab,Browsers,0
2016-12-02T00:45:00,12,1,messages,General Social Networking,-2
2016-12-02T00:45:00,4,1,Blank Web Browser,Internet Utilities,0
2016-12-02T00:45:00,1,1,Finder,General Utilities,0
2016-12-02T00:50:00,283,1,Skype,General Social Networking,-2
2016-12-02T00:50:00,2,1,usernotificationcenter,General Utilities,0
2016-12-02T01:15:00,13,1,usernotificationcenter,General Utilities,0
2016-12-02T01:15:00,2,1,microsoft word,Writing,2
2016-12-02T01:55:00,4,1,microsoft word,Writing,2
2016-12-02T08:40:00,17,1,messages,General Social Networking,-2
2016-12-02T08:40:00,13,1,deerfield.instructure.com,General Reference & Learning,1
2016-12-02T08:40:00,5,1,mathematica,Engineering & Technology,2
2016-12-02T08:40:00,2,1,translate.google.com,Search,1
2016-12-02T08:40:00,2,1,Safari,Browsers,2
2016-12-02T08:45:00,145,1,mathematica,Engineering & Technology,2
2016-12-02T08:45:00,136,1,messages,General Social Networking,-2
2016-12-02T08:45:00,16,1,deerfield.instructure.com,General Reference & Learning,1
2016-12-02T08:50:00,34,1,mathematica,Engineering & Technology,2
2016-12-02T08:50:00,17,1,loginwindow,General Utilities,0
2016-12-02T08:50:00,3,1,messages,General Social Networking,-2
2016-12-02T09:05:00,36,1,mathematica,Engineering & Technology,2
2016-12-02T09:05:00,31,1,messages,General Social Networking,-2
2016-12-02T09:10:00,151,1,mathematica,Engineering & Technology,2
2016-12-02T09:10:00,106,1,rescuetime.com,Intelligence,0
2016-12-02T09:10:00,29,1,messages,General Social Networking,-2
2016-12-02T09:10:00,7,1,facebook.com,General Social Networking,-2
2016-12-02T09:10:00,2,1,deerfield.instructure.com,General Reference & Learning,1
2016-12-02T09:10:00,2,1,Safari,Browsers,2
2016-12-02T09:10:00,1,1,microsoft onenote,Intelligence,2
2016-12-02T09:15:00,97,1,rescuetime.com,Intelligence,0
2016-12-02T09:15:00,18,1,loginwindow,General Utilities,0
2016-12-02T09:15:00,2,1,messages,General Social Networking,-2
2016-12-02T09:15:00,1,1,translate.google.com,Search,1
2016-12-02T11:10:00,91,1,quartus,General Software Development,2
