Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2015-02-17T00:10:00,24,1,Finder,General Utilities,0
2015-02-17T00:10:00,16,1,loginwindow,General Utilities,0
2015-02-17T09:35:00,43,1,loginwindow,General Utilities,0
2015-02-17T09:35:00,6,1,Finder,General Utilities,0
2015-02-17T09:40:00,300,1,loginwindow,General Utilities,0
2015-02-17T09:45:00,300,1,loginwindow,General Utilities,0
2015-02-17T09:50:00,300,1,loginwindow,General Utilities,0
2015-02-17T09:55:00,300,1,loginwindow,General Utilities,0
2015-02-17T10:00:00,232,1,loginwindow,General Utilities,0
2015-02-17T10:50:00,137,1,blog.laptopmag.com,Search,0
2015-02-17T10:50:00,70,1,Mail,Email,2
2015-02-17T10:50:00,33,1,google.com,Search,2
2015-02-17T10:50:00,6,1,microsoft word,Writing,2
2015-02-17T10:50:00,4,1,wechat,General Social Networking,-2
2015-02-17T10:55:00,67,1,mashable.com,Science & Technology,-1
2015-02-17T10:55:00,60,1,Mail,Email,2
2015-02-17T10:55:00,39,1,amazon.com,General Shopping,-1
2015-02-17T10:55:00,31,1,Keynote,Presentation,2
2015-02-17T10:55:00,18,1,blog.laptopmag.com,Search,0
2015-02-17T10:55:00,17,1,loginwindow,General Utilities,0
2015-02-17T10:55:00,14,1,google.com,Search,2
2015-02-17T10:55:00,5,1,Safari,Browsers,2
2015-02-17T13:30:00,226,1,Keynote,Presentation,2
2015-02-17T13:30:00,24,1,amazon.com,General Shopping,-1
2015-02-17T13:30:00,12,1,drive.google.com,General Business,2
2015-02-17T13:30:00,11,1,microsoft word,Writing,2
2015-02-17T13:30:00,2,1,Google Drive - Google Apps,General Business,2
2015-02-17T13:35:00,282,1,Keynote,Presentation,2
2015-02-17T13:35:00,12,1,microsoft word,Writing,2
2015-02-17T13:35:00,6,1,drive.google.com,General Business,2
2015-02-17T13:40:00,177,1,Keynote,Presentation,2
2015-02-17T14:00:00,271,1,Keynote,Presentation,2
2015-02-17T14:05:00,300,1,Keynote,Presentation,2
2015-02-17T14:10:00,271,1,Keynote,Presentation,2
2015-02-17T14:10:00,27,1,drive.google.com,General Business,2
2015-02-17T14:10:00,2,1,blog.laptopmag.com,Search,0
2015-02-17T14:15:00,61,1,Keynote,Presentation,2
2015-02-17T14:15:00,8,1,loginwindow,General Utilities,0
2015-02-17T20:30:00,122,1,Mail,Email,2
2015-02-17T20:30:00,62,1,Keynote,Presentation,2
2015-02-17T20:30:00,6,1,facebook.com,General Social Networking,-2
2015-02-17T20:35:00,123,1,microsoft word,Writing,2
2015-02-17T20:35:00,76,1,facebook.com,General Social Networking,-2
2015-02-17T20:35:00,56,1,Mail,Email,2
2015-02-17T20:35:00,31,1,Skype,General Social Networking,-2
2015-02-17T20:40:00,263,1,facebook.com,General Social Networking,-2
2015-02-17T20:40:00,37,1,Skype,General Social Networking,-2
2015-02-17T20:45:00,266,1,facebook.com,General Social Networking,-2
2015-02-17T20:45:00,32,1,microsoft word,Writing,2
2015-02-17T20:50:00,222,1,microsoft word,Writing,2
2015-02-17T20:50:00,54,1,Mail,Email,2
2015-02-17T20:50:00,24,1,facebook.com,General Social Networking,-2
2015-02-17T20:55:00,261,1,microsoft word,Writing,2
2015-02-17T20:55:00,33,1,Mail,Email,2
2015-02-17T20:55:00,6,1,facebook.com,General Social Networking,-2
2015-02-17T21:00:00,179,1,Mail,Email,2
2015-02-17T21:00:00,121,1,microsoft word,Writing,2
2015-02-17T21:05:00,245,1,microsoft word,Writing,2
2015-02-17T21:05:00,47,1,Mail,Email,2
2015-02-17T21:05:00,8,1,facebook.com,General Social Networking,-2
2015-02-17T21:10:00,204,1,microsoft word,Writing,2
2015-02-17T21:20:00,73,1,facebook.com,General Social Networking,-2
2015-02-17T21:25:00,248,1,microsoft word,Writing,2
2015-02-17T21:25:00,46,1,blog.laptopmag.com,Search,0
2015-02-17T21:25:00,3,1,facebook.com,General Social Networking,-2
2015-02-17T21:25:00,2,1,drive.google.com,General Business,2
2015-02-17T21:30:00,300,1,microsoft word,Writing,2
2015-02-17T21:35:00,300,1,microsoft word,Writing,2
2015-02-17T21:40:00,180,1,microsoft word,Writing,2
2015-02-17T22:05:00,2,1,Skype,General Social Networking,-2
2015-02-17T22:40:00,185,1,Keynote,Presentation,2
2015-02-17T22:40:00,17,1,loginwindow,General Utilities,0
