Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2017-01-08T00:00:00,300,1,map.baidu.com,Maps & Regional,-2
2017-01-08T00:05:00,157,1,map.baidu.com,Maps & Regional,-2
2017-01-08T00:05:00,143,1,usernotificationcenter,General Utilities,0
2017-01-08T00:10:00,28,1,map.baidu.com,Maps & Regional,-2
2017-01-08T00:20:00,87,1,map.baidu.com,Maps & Regional,-2
2017-01-08T00:20:00,1,1,usernotificationcenter,General Utilities,0
2017-01-08T00:45:00,81,1,map.baidu.com,Maps & Regional,-2
2017-01-08T00:45:00,18,1,loginwindow,General Utilities,0
2017-01-08T00:45:00,13,1,System Preferences,General Utilities,0
2017-01-08T11:25:00,170,1,gaoloumi.com,Regional,-2
2017-01-08T11:25:00,6,1,Safari,Browsers,2
2017-01-08T11:25:00,4,1,map.baidu.com,Maps & Regional,-2
2017-01-08T11:30:00,298,1,gaoloumi.com,Regional,-2
2017-01-08T16:10:00,215,1,gaoloumi.com,Regional,-2
2017-01-08T16:10:00,17,1,weather.com,Travel & Outdoors,-2
2017-01-08T16:10:00,7,1,Mail,Email,2
2017-01-08T16:10:00,2,1,loginwindow,General Utilities,0
2017-01-08T16:15:00,297,1,gaoloumi.com,Regional,-2
2017-01-08T16:15:00,3,1,Mail,Email,2
2017-01-08T16:20:00,299,1,gaoloumi.com,Regional,-2
2017-01-08T16:20:00,1,1,weather.com,Travel & Outdoors,-2
2017-01-08T16:25:00,281,1,gaoloumi.com,Regional,-2
2017-01-08T16:25:00,16,1,messages,General Social Networking,-2
2017-01-08T16:25:00,2,1,Mail,Email,2
2017-01-08T16:30:00,261,1,gaoloumi.com,Regional,-2
2017-01-08T16:45:00,96,1,facebook.com,General Social Networking,-2
2017-01-08T16:45:00,10,1,messages,General Social Networking,-2
2017-01-08T16:45:00,7,1,google.com,Search,2
2017-01-08T16:45:00,2,1,Safari,Browsers,2
2017-01-08T16:50:00,25,1,messages,General Social Networking,-2
2017-01-08T16:55:00,173,1,gaoloumi.com,Regional,-2
2017-01-08T16:55:00,85,1,messages,General Social Networking,-2
2017-01-08T16:55:00,42,1,facebook.com,General Social Networking,-2
2017-01-08T17:00:00,300,1,gaoloumi.com,Regional,-2
2017-01-08T17:05:00,180,1,gaoloumi.com,Regional,-2
2017-01-08T17:05:00,72,1,messages,General Social Networking,-2
2017-01-08T17:05:00,44,1,rescuetime.com,Intelligence,0
2017-01-08T17:05:00,2,1,google.com,Search,2
2017-01-08T17:05:00,1,1,weather.com,Travel & Outdoors,-2
2017-01-08T17:05:00,1,1,forbes.com,General News & Opinion,-2
2017-01-08T17:10:00,292,1,gaoloumi.com,Regional,-2
2017-01-08T17:10:00,6,1,rescuetime.com,Intelligence,0
2017-01-08T17:10:00,2,1,forbes.com,General News & Opinion,-2
2017-01-08T17:15:00,182,1,map.baidu.com,Maps & Regional,-2
2017-01-08T17:15:00,114,1,gaoloumi.com,Regional,-2
2017-01-08T17:15:00,2,1,baike.baidu.com,Search,0
2017-01-08T17:15:00,2,1,baidu.com,Search,2
2017-01-08T17:20:00,300,1,map.baidu.com,Maps & Regional,-2
2017-01-08T17:25:00,205,1,map.baidu.com,Maps & Regional,-2
2017-01-08T17:25:00,9,1,messages,General Social Networking,-2
2017-01-08T17:25:00,1,1,Finder,General Utilities,0
2017-01-08T17:35:00,113,1,google.com,Search,2
2017-01-08T17:35:00,74,1,map.baidu.com,Maps & Regional,-2
2017-01-08T17:35:00,13,1,Safari,Browsers,2
2017-01-08T17:40:00,23,1,map.baidu.com,Maps & Regional,-2
2017-01-08T17:50:00,5,1,deerfield.edu,General Reference & Learning,1
2017-01-08T18:40:00,17,1,google.com,Search,2
2017-01-08T18:40:00,6,1,deerfield.edu,General Reference & Learning,1
2017-01-08T18:40:00,3,1,youtube.com,Video,-2
2017-01-08T18:40:00,1,1,beijingif.com,Uncategorized,0
2017-01-08T18:40:00,1,1,map.baidu.com,Maps & Regional,-2
2017-01-08T18:40:00,1,1,loginwindow,General Utilities,0
2017-01-08T18:40:00,1,1,upload.wikimedia.org,Search,0
2017-01-08T18:45:00,300,1,en.wikipedia.org,General Reference & Learning,1
2017-01-08T18:50:00,299,1,en.wikipedia.org,General Reference & Learning,1
2017-01-08T18:55:00,138,1,en.wikipedia.org,General Reference & Learning,1
2017-01-08T18:55:00,23,1,messages,General Social Networking,-2
2017-01-08T21:05:00,26,1,microsoft word,Writing,2
2017-01-08T21:05:00,11,1,messages,General Social Networking,-2
2017-01-08T21:05:00,7,1,en.wikipedia.org,General Reference & Learning,1
2017-01-08T21:05:00,3,1,adobe premiere pro cc 2015,Video Editing,2
2017-01-08T21:35:00,148,1,map.baidu.com,Maps & Regional,-2
2017-01-08T21:35:00,50,1,en.wikipedia.org,General Reference & Learning,1
2017-01-08T21:35:00,46,1,Google Documents,Writing,2
2017-01-08T21:35:00,9,1,microsoft word,Writing,2
2017-01-08T21:35:00,9,1,tools.wmflabs.org,Uncategorized,0
2017-01-08T21:35:00,9,1,Safari,Browsers,2
2017-01-08T21:35:00,4,1,image.baidu.com,Search,0
2017-01-08T21:35:00,3,1,Mail,Email,2
2017-01-08T21:35:00,1,1,loginwindow,General Utilities,0
2017-01-08T21:35:00,1,1,beijingif.com,Uncategorized,0
2017-01-08T21:40:00,138,1,Google Documents,Writing,2
2017-01-08T21:40:00,53,1,facebook.com,General Social Networking,-2
2017-01-08T21:40:00,47,1,aqicn.org,General Reference & Learning,1
2017-01-08T21:40:00,46,1,gaoloumi.com,Regional,-2
2017-01-08T21:40:00,8,1,Mail,Email,2
2017-01-08T21:40:00,7,1,Safari,Browsers,2
2017-01-08T21:45:00,219,1,facebook.com,General Social Networking,-2
2017-01-08T21:50:00,98,1,Google Documents,Writing,2
2017-01-08T21:50:00,76,1,messages,General Social Networking,-2
2017-01-08T21:50:00,72,1,aqicn.org,General Reference & Learning,1
2017-01-08T21:50:00,49,1,facebook.com,General Social Networking,-2
2017-01-08T21:50:00,5,1,drive.google.com,General Business,2
2017-01-08T21:55:00,212,1,messages,General Social Networking,-2
2017-01-08T21:55:00,82,1,Google Documents,Writing,2
2017-01-08T21:55:00,6,1,facebook.com,General Social Networking,-2
2017-01-08T22:00:00,137,1,en.wikipedia.org,General Reference & Learning,1
2017-01-08T22:00:00,61,1,Google Documents,Writing,2
2017-01-08T22:00:00,60,1,google.com,Search,2
2017-01-08T22:00:00,38,1,messages,General Social Networking,-2
2017-01-08T22:00:00,4,1,facebook.com,General Social Networking,-2
2017-01-08T22:05:00,279,1,Google Documents,Writing,2
2017-01-08T22:05:00,21,1,messages,General Social Networking,-2
2017-01-08T22:10:00,90,1,Google Documents,Writing,2
2017-01-08T22:10:00,16,1,messages,General Social Networking,-2
2017-01-08T22:10:00,9,1,Mail,Email,2
