Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2016-08-31T16:05:00,194,1,9to5mac.com,General News & Opinion,-2
2016-08-31T16:05:00,15,1,en.wikipedia.org,General Reference & Learning,1
2016-08-31T16:05:00,15,1,beijingrelocation.com,Uncategorized,0
2016-08-31T16:05:00,4,1,bjbus.com,General News & Opinion,-2
2016-08-31T16:05:00,4,1,baike.baidu.com,Search,0
2016-08-31T16:05:00,2,1,Safari,Browsers,2
2016-08-31T16:05:00,2,1,problem reporter,General News & Opinion,-2
2016-08-31T16:10:00,295,1,9to5mac.com,General News & Opinion,-2
2016-08-31T16:10:00,5,1,skyscrapercenter.com,General Reference & Learning,-2
2016-08-31T16:15:00,300,1,9to5mac.com,General News & Opinion,-2
2016-08-31T16:20:00,232,1,commonapp.org,General Reference & Learning,1
2016-08-31T16:20:00,58,1,9to5mac.com,General News & Opinion,-2
2016-08-31T16:20:00,10,1,apply.commonapp.org,General Reference & Learning,1
2016-08-31T16:25:00,188,1,apply.commonapp.org,General Reference & Learning,1
2016-08-31T16:25:00,84,1,my.mit.edu,General Reference & Learning,1
2016-08-31T16:25:00,11,1,maa.org,General News & Opinion,-2
2016-08-31T16:25:00,7,1,google.com,Search,2
2016-08-31T16:25:00,6,1,baidu.com,Search,2
2016-08-31T16:25:00,3,1,Safari,Browsers,2
2016-08-31T16:30:00,196,1,apply.commonapp.org,General Reference & Learning,1
2016-08-31T16:30:00,49,1,amc-reg.maa.org,General Reference & Learning,1
2016-08-31T16:30:00,48,1,my.mit.edu,General Reference & Learning,1
2016-08-31T16:30:00,6,1,maa.org,General News & Opinion,-2
2016-08-31T16:30:00,1,1,Safari,Browsers,2
2016-08-31T16:35:00,172,1,apply.commonapp.org,General Reference & Learning,1
2016-08-31T16:35:00,90,1,answers.yahoo.com,Search,0
2016-08-31T16:35:00,15,1,google.com,Search,2
2016-08-31T16:35:00,7,1,my.mit.edu,General Reference & Learning,1
2016-08-31T16:35:00,4,1,Safari,Browsers,2
2016-08-31T16:35:00,1,1,data:text,General Software Development,2
2016-08-31T16:40:00,5,1,mackeeperapp.mackeeper.com,General Utilities,1
2016-08-31T16:40:00,5,1,data:text,General Software Development,2
2016-08-31T16:40:00,2,1,Safari,Browsers,2
2016-08-31T16:45:00,2,1,data:text,General Software Development,2
2016-08-31T16:45:00,2,1,Safari,Browsers,2
2016-08-31T16:45:00,1,1,ads.traffichaus.com,Uncategorized,0
2016-08-31T17:00:00,9,1,Mail,Email,2
2016-08-31T17:05:00,22,1,answers.yahoo.com,Search,0
2016-08-31T17:10:00,181,1,map.baidu.com,Maps & Regional,-2
2016-08-31T17:10:00,68,1,answers.yahoo.com,Search,0
2016-08-31T17:10:00,25,1,d.hiphotos.baidu.com,Uncategorized,0
2016-08-31T17:10:00,18,1,news.xinhuanet.com,General News & Opinion,-2
2016-08-31T17:10:00,3,1,skyscrapercenter.com,General Reference & Learning,-2
2016-08-31T17:10:00,2,1,wenku.baidu.com,General Reference & Learning,1
2016-08-31T17:10:00,2,1,apply.commonapp.org,General Reference & Learning,1
2016-08-31T17:10:00,1,1,upload.wikimedia.org,Search,0
2016-08-31T17:15:00,225,1,map.baidu.com,Maps & Regional,-2
2016-08-31T17:15:00,75,1,apply.commonapp.org,General Reference & Learning,1
2016-08-31T17:20:00,122,1,apply.commonapp.org,General Reference & Learning,1
2016-08-31T17:20:00,81,1,Mail,Email,2
2016-08-31T17:20:00,19,1,amc-reg.maa.org,General Reference & Learning,1
2016-08-31T17:20:00,8,1,teamusa.org,Uncategorized,0
2016-08-31T17:20:00,3,1,d.hiphotos.baidu.com,Uncategorized,0
2016-08-31T17:20:00,2,1,maa.org,General News & Opinion,-2
2016-08-31T17:20:00,2,1,skyscrapercenter.com,General Reference & Learning,-2
2016-08-31T17:20:00,1,1,map.baidu.com,Maps & Regional,-2
2016-08-31T17:20:00,1,1,beijingrelocation.com,Uncategorized,0
2016-08-31T17:45:00,108,1,Preview,General Reference & Learning,2
2016-08-31T17:45:00,75,1,Mail,Email,2
2016-08-31T17:45:00,51,1,tincta,General Software Development,2
2016-08-31T17:45:00,21,1,Keynote,Presentation,2
2016-08-31T17:45:00,8,1,Finder,General Utilities,0
2016-08-31T17:45:00,2,1,loginwindow,General Utilities,0
2016-08-31T17:50:00,257,1,Keynote,Presentation,2
