Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2015-11-01T00:00:00,299,1,facebook.com,General Social Networking,-2
2015-11-01T00:05:00,145,1,facebook.com,General Social Networking,-2
2015-11-01T00:05:00,89,1,youtube.com,Video,-2
2015-11-01T00:05:00,8,1,sports.yahoo.com,Sports,-1
2015-11-01T00:05:00,3,1,accounts.google.com,General Communication & Scheduling,0
2015-11-01T00:05:00,1,1,accounts.youtube.com,Video,-2
2015-11-01T00:10:00,224,1,youtube.com,Video,-2
2015-11-01T00:10:00,49,1,facebook.com,General Social Networking,-2
2015-11-01T00:10:00,16,1,loginwindow,General Utilities,0
2015-11-01T00:10:00,9,1,System Preferences,General Utilities,0
2015-11-01T00:15:00,231,1,facebook.com,General Social Networking,-2
2015-11-01T00:15:00,69,1,youtube.com,Video,-2
2015-11-01T00:20:00,121,1,facebook.com,General Social Networking,-2
2015-11-01T00:20:00,21,1,loginwindow,General Utilities,0
2015-11-01T00:25:00,71,1,loginwindow,General Utilities,0
2015-11-01T01:05:00,23,1,facebook.com,General Social Networking,-2
2015-11-01T01:05:00,2,1,loginwindow,General Utilities,0
2015-11-01T01:15:00,18,1,facebook.com,General Social Networking,-2
2015-11-01T01:20:00,139,1,screensaverengine,General Utilities,0
2015-11-01T01:20:00,80,1,loginwindow,General Utilities,0
2015-11-01T01:20:00,31,1,facebook.com,General Social Networking,-2
2015-11-01T02:20:00,57,1,facebook.com,General Social Networking,-2
2015-11-01T17:55:00,38,1,drive.google.com,General Business,2
2015-11-01T17:55:00,17,1,dainfo.deerfield.edu,General Reference & Learning,1
2015-11-01T17:55:00,4,1,facebook.com,General Social Networking,-2
2015-11-01T17:55:00,2,1,Safari,Browsers,2
2015-11-01T18:45:00,224,1,facebook.com,General Social Networking,-2
2015-11-01T18:45:00,5,1,drive.google.com,General Business,2
2015-11-01T18:45:00,3,1,loginwindow,General Utilities,0
2015-11-01T18:50:00,195,1,facebook.com,General Social Networking,-2
2015-11-01T18:50:00,105,1,Mail,Email,2
2015-11-01T18:55:00,165,1,facebook.com,General Social Networking,-2
2015-11-01T19:00:00,135,1,facebook.com,General Social Networking,-2
2015-11-01T19:00:00,9,1,Mail,Email,2
2015-11-01T21:05:00,7,1,bing.com,Search,2
2015-11-01T21:05:00,2,1,Windows Explorer,General Utilities,1
2015-11-01T21:10:00,268,1,session.masteringphysics.com,Search,0
2015-11-01T21:10:00,27,1,masteringphysics.com,Engineering & Technology,1
2015-11-01T21:10:00,3,1,bing.com,Search,2
2015-11-01T21:15:00,163,1,session.masteringphysics.com,Search,0
2015-11-01T21:30:00,51,1,loginwindow,General Utilities,0
2015-11-01T21:30:00,5,1,searchui,General Utilities,1
2015-11-01T21:35:00,158,1,loginwindow,General Utilities,0
2015-11-01T22:00:00,70,1,facebook.com,General Social Networking,-2
2015-11-01T22:00:00,5,1,Mail,Email,2
2015-11-01T22:05:00,235,1,facebook.com,General Social Networking,-2
2015-11-01T22:05:00,65,1,drive.google.com,General Business,2
2015-11-01T22:10:00,255,1,facebook.com,General Social Networking,-2
2015-11-01T22:15:00,161,1,facebook.com,General Social Networking,-2
2015-11-01T22:15:00,115,1,Mail,Email,2
2015-11-01T22:15:00,23,1,deerfield.edu,General Reference & Learning,1
2015-11-01T22:15:00,1,1,dalearn.deerfield.edu,General Reference & Learning,2
2015-11-01T22:20:00,215,1,session.masteringphysics.com,Search,0
2015-11-01T22:20:00,30,1,facebook.com,General Social Networking,-2
2015-11-01T22:20:00,26,1,Mail,Email,2
2015-11-01T22:20:00,8,1,amazon.com,General Shopping,-1
2015-11-01T22:20:00,5,1,pearsonmylabandmastering.com,General Reference & Learning,1
2015-11-01T22:20:00,4,1,masteringphysics.com,Engineering & Technology,1
2015-11-01T22:20:00,4,1,gizmodo.com,Science & Technology,0
2015-11-01T22:20:00,2,1,en.wikipedia.org,General Reference & Learning,1
2015-11-01T22:20:00,2,1,deerfield.edu,General Reference & Learning,1
2015-11-01T22:20:00,1,1,learner.org,General Reference & Learning,1
2015-11-01T22:20:00,1,1,quizlet.com,General Reference & Learning,2
2015-11-01T22:20:00,1,1,drive.google.com,General Business,2
2015-11-01T22:20:00,1,1,auth.mastering.pearsoncmg.com,General Reference & Learning,1
2015-11-01T22:25:00,300,1,session.masteringphysics.com,Search,0
2015-11-01T22:30:00,151,1,farm3.staticflickr.com,Uncategorized,0
2015-11-01T22:30:00,105,1,session.masteringphysics.com,Search,0
2015-11-01T22:30:00,17,1,Finder,General Utilities,0
2015-11-01T22:30:00,16,1,facebook.com,General Social Networking,-2
2015-11-01T22:30:00,3,1,quizlet.com,General Reference & Learning,2
2015-11-01T22:30:00,2,1,gizmodo.com,Science & Technology,0
2015-11-01T22:30:00,2,1,microsoft onenote,Intelligence,2
2015-11-01T22:30:00,2,1,drive.google.com,General Business,2
2015-11-01T22:30:00,1,1,en.wikipedia.org,General Reference & Learning,1
2015-11-01T22:35:00,163,1,farm3.staticflickr.com,Uncategorized,0
2015-11-01T22:35:00,137,1,session.masteringphysics.com,Search,0
2015-11-01T22:40:00,300,1,farm3.staticflickr.com,Uncategorized,0
2015-11-01T22:45:00,200,1,session.masteringphysics.com,Search,0
2015-11-01T22:45:00,68,1,facebook.com,General Social Networking,-2
