App,Time Spent (Seconds),Category,Productivity
alfa-chemistry.com,1,Uncategorized,0
abichem.com,1,Uncategorized,0
amazing-space.stsci.edu,30,General Reference & Learning,1
answers.com,124,Search,0
shucksciencenotebook.yolasite.com,104,Uncategorized,0
images.pcmac.org,51,Uncategorized,0
webcheck-test.eharcourtschool.com,47,Uncategorized,0
fwhschem1-2golden.wikispaces.com,12,Intelligence,2
wlhs.wlwv.k12.or.us,6,Uncategorized,0
chs.d211.org,3,Administration,2
secure.bankofamerica.com,278,Accounting,2
bankofamerica.com,41,General Business,2
system information,25,General Utilities,0
ibooks author,3409,Writing,2
pic17.nipic.com,23,Graphic Design,2
googlevideo.com,2,Video,-2
ocw.mit.edu,53,General Reference & Learning,1
homepage.smc.edu,19,General Reference & Learning,1
livescience.com,74,General News & Opinion,-2
img5.duitang.com,11,Uncategorized,0
xadmgjc.com,11,Uncategorized,0
pic.nipic.com,11,Graphic Design,2
pica.nipic.com,20,Graphic Design,2
gscn.com.cn,12,Uncategorized,0
pigimg.zhongso.com,11,Uncategorized,0
blog.euruni.edu,3,Uncategorized,0
hdwallpapersfree.eu,14,Uncategorized,0
ibooks,441,General Reference & Learning,1
thedailysheeple.com,30,General News & Opinion,-2
isbeijingasianstudies.wikispaces.com,132,Intelligence,2
isbasianstudies.wikispaces.com,11,Intelligence,2
main,1285,General Entertainment,-2
hublauncher,47,Uncategorized,0
minecraft,171,Games,-2
systemuiserver,187,General Utilities,1
minecraft.net,20,Games,-2
java updater,5,General Utilities,1
rescuetime.com,1535,Intelligence,0
collegeboard.org,499,General Reference & Learning,1
student.collegeboard.org,31,General Reference & Learning,1
unmountassistantagent,68,General Utilities,1
facetime,149,Voice Chat,-2
youku.com,50,General Entertainment,-2
v.youku.com,33,Video,-2
soku.com,24,Video,-2
academicapproach.com,1899,Uncategorized,0
forums.macrumors.com,327,General News & Opinion,-2
p3.courseval.net,150,Uncategorized,0
picrazy2.com,1484,Uncategorized,2
physicsforums.com,283,Search,0
videowatchdaily.rocks,137,Uncategorized,0
microsoft powerpoint,318,Presentation,2
iep.utm.edu,30,General Reference & Learning,1
au.answers.yahoo.com,69,Search,0
physics.stackexchange.com,311,Engineering & Technology,1
geography.about.com,7,General Utilities,1
ce.risd.edu,45,General Reference & Learning,1
rantlifestyle.com,85,Entertainment,-2
bu.edu,27,General Reference & Learning,1
calendar,877,Calendars,1
item.taobao.com,42,General Shopping,-1
blogsizzle.com,306,Uncategorized,0
eds.a.ebscohost.com,71,General Reference & Learning,1
library.deerfield.edu,15,General Reference & Learning,1
designscrazed.org,33,Graphic Design,2
uprinting.com,24,Office,2
4over4.com,15,Presentation,2
creativecan.com,122,Uncategorized,0
itutozone.com,53,Uncategorized,0
smiletemplates.com,154,Uncategorized,0
sacred-destinations.com,42,Travel & Outdoors,-2
rome.info,148,Uncategorized,0
Adobe Photoshop,7232,Graphic Design,2
dafont.com,147,Presentation,2
textures8.com,68,Uncategorized,0
TextEdit,3084,Writing,2
font book,47,Presentation,2
theinteriorgallery.com,34,Uncategorized,0
upload.wikimedia.org,70,Search,0
us.123rf.com,130,General Utilities,1
thumbs.dreamstime.com,34,General News & Opinion,-2
gosocial.co,6,Uncategorized,0
lenntech.com,472,Search,0
brother mfc-j4510dw 2,270,Uncategorized,0
romeinfo.files.wordpress.com,46,Uncategorized,0
ancient.eu,930,General Reference & Learning,1
espn.go.com,5,Sports,-1
rometoolkit.com,184,Uncategorized,0
italyheaven.co.uk,177,Uncategorized,0
rome-guide.it,13,Uncategorized,0
public_arms_mfd,693,Uncategorized,0
wikihow.com,480,Search,0
vias.org,204,Uncategorized,0
assignmentexpert.com,636,Uncategorized,0
forums.creativecow.net,38,General News & Opinion,-2
creativecow.net,3,Engineering & Technology,1
easybib.com,60,Search,2
9gag.com,23,Comedy,-2
makahiki.kcc.hawaii.edu,291,General Reference & Learning,1
udemy.com,88,General Reference & Learning,1
chemistry.about.com,134,Internet Utilities,1
chemed.chem.purdue.edu,231,General Reference & Learning,1
azom.com,725,General Reference & Learning,1
gizmodo.com,32,Science & Technology,0
iflscience.com,15,General Reference & Learning,1
discussions.apple.com,25,Science & Technology,-1
support.apple.com,52,Search,0
noodletools.com,791,Search,2
7secvidsu4.us,189,Uncategorized,0
boredpanda.com,110,General Entertainment,-2
nikonusa.com,57,Search,-2
digitalcameraworld.com,385,Photos,-2
shawnblanc.net,414,General News & Opinion,-2
flash player (safari internet plug-in),594,Video,-2
arithmetic.zetamac.com,1405,General Reference & Learning,1
musictechteacher.com,30,Uncategorized,0
Notes,235,Writing,2
plants vs. zombies,60,Games,-2
Gmail,49,Email,2
sports.yahoo.com,18,Sports,-1
flickr.com,42,Photos,-2
surveymonkey.com,432,Marketing,2
controlpanel,1,General Utilities,1
chm.bris.ac.uk,172,General Reference & Learning,1
c60antiaging.com,95,Uncategorized,0
azonano.com,276,General Business,2
acs.org,196,General Reference & Learning,1
gcsescience.com,93,General Reference & Learning,1
nature.com,44,Search,0
sciencebase.com,15,Science & Technology,-1
owndoc.com,3,Uncategorized,0
goalfinder.com,536,Uncategorized,0
Terminal,2766,Systems Operations,2
hide:unhide files,12,Uncategorized,0
community.skype.com,21,General Reference & Learning,1
tutorialspoint.com,37,General Reference & Learning,1
bitbucket.org,5,General Software Development,2
sqljet.com,361,Uncategorized,0
zh.wikipedia.org,551,Search,0
translate.google.com,492,Search,1
github,956,General Software Development,2
chess,159,Games,-2
gamed,2,Editing & IDEs,2
in-ter-stel-lar.com,3128,Uncategorized,0
livius.org,60,General Reference & Learning,1
cnbc.com,140,Business,-1
cardhub.com,30,Uncategorized,0
buzzfeed.com,432,General News & Opinion,-2
dailyliked.com,349,Uncategorized,0
queendom.com,369,General News & Opinion,-2
allthetests.com,121,General News & Opinion,-2
indiabix.com,25,General Reference & Learning,1
testyourself.psychtests.com,7,General Entertainment,-2
triviapark.com,68,Uncategorized,0
quizwise.com,40,Uncategorized,0
sporteology.com,36,Uncategorized,0
bestofvinestrendingvideos.com,7,Uncategorized,0
bose.com,276,Electronics,-2
sketchup,1068,Presentation,2
news.com.au,82,General News & Opinion,-2
mayoclinic.org,66,Health & Medicine,1
accounts.google.com,13,General Communication & Scheduling,0
bustle.com,63,General News & Opinion,-2
experienceproject.com,81,Internet Utilities,1
ricardogalvez.com,82,Uncategorized,0
collegehumor.com,69,Comedy,-2
seventeen.com,267,General Entertainment,-2
mtv.com,95,General Entertainment,-2
csun.edu,336,General Reference & Learning,1
dummies.com,48,General News & Opinion,-2
webspace.ship.edu,311,Intelligence,2
scontent-a-lga.xx.fbcdn.net,19,Uncategorized,0
net10wireless.com,57,Uncategorized,0
wireless diagnostics,72,Internet Utilities,1
att.com,328,General Business,2
prokerala.com,31,Uncategorized,0
envoys.com,179,Uncategorized,0
imgur.com,19,Photos,-2
tacomaweekly.com,122,Uncategorized,0
dji.com,185,General Shopping,-2
store.dji.com,91,General Shopping,-2
dev.dji.com,321,General Shopping,-2
forum.dji.com,7,General Shopping,-2
brookelorrenlm.hubpages.com,321,Intelligence,2
store.apple.com,812,Electronics,-2
labnol.org,89,General News & Opinion,-2
tincta,466,General Software Development,2
users,304,General Software Development,2
iskysoft video converter,8,Uncategorized,0
admanager,3,Uncategorized,0
Amazon AWS Console,51,General Software Development,2
aws.amazon.com,9,General Software Development,2
secure1.store.apple.com,613,Electronics,-2
shopbadmintononline.com,307,Uncategorized,0
badmintonwarehouse.com,121,Uncategorized,0
badmintondirect.com,246,Uncategorized,0
badmintonalley.com,956,Uncategorized,0
victorsport.com,198,Uncategorized,0
dickssportinggoods.com,267,General Shopping,-2
sportsauthority.com,29,Clothes & Personal,-2
badminton-information.com,34,Uncategorized,0
yonexusa.com,1394,Uncategorized,0
yonex.com,12,Uncategorized,-1
directbadminton.co.uk,180,Uncategorized,0
bbc.com,249,General News & Opinion,-2
brainjet.com,461,General Entertainment,-2
link.brainjet.com,1,General Entertainment,-2
badmintoncentral.com,441,Uncategorized,0
apstudent.collegeboard.org,203,General Reference & Learning,1
sat.collegeboard.org,97,General Reference & Learning,1
wwwapps.ups.com,395,General Shopping,-2
software update,16,General Utilities,1
macworld.com,192,Science & Technology,-1
addprinter,226,General Utilities,0
lacie setup,112,General Utilities,1
intego backup assistant,3,Uncategorized,0
fool.com,11,General Business,2
cnet.com,18,Science & Technology,-1
h30434.www3.hp.com,33,Science & Technology,-1
h30499.www3.hp.com,95,Engineering & Technology,1
h10025.www1.hp.com,113,General Utilities,1
www8.hp.com,17,Electronics,-2
hp.com,6,General Business,2
npr.org,113,General News & Opinion,-2
forbes.com,127,General News & Opinion,-2
artofproblemsolving.com,1946,Engineering & Technology,2
bikehacks.com,536,Science & Technology,-1
dutchbikeco.com,119,Uncategorized,0
peterwhitecycles.com,57,General Shopping,-2
lifehacker.com,208,General News & Opinion,-2
bikeforums.net,47,Travel & Outdoors,-2
universalcycles.com,21,Clothes & Personal,-2
jamisbikes.com,14,General Shopping,-2
alexrims.com,106,General Shopping,-2
chainreactioncycles.com,12,General Shopping,-2
epson perfection v37/v370,139,Uncategorized,0
datadetectorsactionservice,6,Uncategorized,0
