App,Time Spent (Seconds),Category,Productivity
photographylife.com,124,General Reference & Learning,-1
phototechnique.com,308,Uncategorized,0
howtoshot.com,3,Uncategorized,0
digitalcameraworld.com,433,Photos,-2
slrphotographyguide.com,235,Business & Finance,1
tamron.com,56,Electronics,-2
tamron-usa.com,87,Uncategorized,0
thedigitalcameraexperts.com,79,Uncategorized,0
sigmaphoto.com,309,General News & Opinion,-2
cameralabs.com,373,Photos,-2
techradar.com,742,General News & Opinion,-2
thephotoforum.com,61,Presentation,2
photo.net,140,Presentation,2
digital-photography-school.com,112,General News & Opinion,-2
flickr.com,86,Photos,-2
asus.com.cn,288,Science & Technology,-1
manfrotto.com,103,General News & Opinion,-2
thechinawatch.com,406,Uncategorized,0
xuexila.com,533,Uncategorized,0
zhidao.baidu.com,106,Science & Technology,-1
apinpai.com,31,Uncategorized,0
iask.sina.com.cn,26,Search,0
Wikipedia,21,General Reference & Learning,1
cf.cnn.com,21,General News & Opinion,-2
talentoday.com,523,Uncategorized,0
sketchpad,464,General Design & Composition,2
ehow.com,40,Search,0
unmountassistantagent,3,General Utilities,1
discussions.apple.com,178,Science & Technology,-1
help viewer,3,General Utilities,1
easybib.com,433,Search,2
daisydisk,100,General Utilities,0
system information,33,General Utilities,0
archive utility,5,General Utilities,1
npr.org,63,General News & Opinion,-2
ptable.com,305,General Reference & Learning,1
articles.chicagotribune.com,162,General News & Opinion,-2
aiseesoft mxf converter for mac,416,Uncategorized,0
macx video converter pro,37,Uncategorized,0
mail.deerfield.edu,525,General Reference & Learning,1
