App,Time Spent (Seconds),Category,Productivity
time.com,425,General News & Opinion,-2
weibo.com,346,General Social Networking,-2
login.sina.com.cn,80,General News & Opinion,-2
login.weibo.cn,22,General Social Networking,-2
passport.weibo.com,11,General Social Networking,-2
weibo.cn,6,General Social Networking,-2
photo booth,30,General Entertainment,0
MS Excel,8565,General Business,2
Dropbox,63,File Sharing,-2
matlab,2501,General Software Development,2
creative cloud,306,General Design & Composition,2
upload.wikimedia.org,14,Search,0
istat menus updater,37,General Utilities,1
www2.clarku.edu,38,General Reference & Learning,1
mathwords.com,7,General Reference & Learning,1
baike.baidu.com,1369,Search,0
buy.itunes.apple.com,64,Music,-2
templates.office.com,18,General Business,2
pic.gaoloumi.com,94,Regional,-2
creative.adobe.com,52,General Design & Composition,2
adobe.com,12,General Software Development,2
adobeid-na1.services.adobe.com,7,General Design & Composition,2
SecurityAgent,141,Systems Operations,0
diskimages ui agent,13,General Utilities,1
creative cloud installer,248,Graphic Design,2
coreservicesuiagent,19,General Utilities,0
tradingeconomics.com,76,Business & Finance,1
s3.amazonaws.com,348,Internet Utilities,1
hmmt.co,657,Uncategorized,0
quora.com,2253,General Reference & Learning,-1
en.oxforddictionaries.com,16,General Reference & Learning,1
lingholic.com,6,General Reference & Learning,1
cs.tut.fi,5,General News & Opinion,-2
businessinsider.com,363,General News & Opinion,-2
cnbc.com,285,Business,-1
voanews.com,140,General News & Opinion,-2
slate.com,380,General News & Opinion,-2
usa.chinadaily.com.cn,317,General News & Opinion,-2
chinadaily.com.cn,1783,General News & Opinion,2
qz.com,198,General News & Opinion,-2
handbrake,3122,Video Editing,2
ask.mitadmissions.org,25,Science & Technology,-1
washingtonpost.com,382,General News & Opinion,-2
bhphotovideo.com,1495,General Shopping,-2
Notes,1078,Writing,2
skyscrapercenter.com,216,General Reference & Learning,-2
stateair.net,39,Uncategorized,0
mathworks.com,335,Engineering & Technology,1
Terminal,10,Systems Operations,2
www3.forbes.com,178,General News & Opinion,-2
newyorker.com,116,General News & Opinion,-2
climatecentral.org,11,Uncategorized,0
ibtimes.co.uk,2,Business,-1
npr.org,637,General News & Opinion,-2
popularmechanics.com,128,General News & Opinion,-2
thedailybeast.com,147,General News & Opinion,-2
thesun.co.uk,37,General News & Opinion,-2
systemuiserver,154,General Utilities,1
network setup assistant,70,General Utilities,1
wireless diagnostics,42,Internet Utilities,1
math.oregonstate.edu,11,General Reference & Learning,1
Skype,1903,General Social Networking,-2
matlabwindow,31,Engineering & Technology,1
dock,4,General Utilities,1
problem reporter,5,General News & Opinion,-2
nydailynews.com,18,General News & Opinion,-2
airchina.us,106,Travel & Outdoors,-2
Desktop Window Manager,22,General Utilities,1
thekitchn.com,37,Home & Garden,0
chinahighlights.com,723,General Reference & Learning,1
bikechina.com,36,Uncategorized,0
spiceroads.com,29,Uncategorized,0
chinacycletours.com,15,Uncategorized,0
nytimes.com,356,General News & Opinion,-2
complex.com,177,General Entertainment,-2
fortune.com,168,Business,-1
smh.com.au,203,General News & Opinion,-2
sputniknews.com,101,General News & Opinion,-2
wingsover.com,28,Uncategorized,0
maangchi.com,29,Food,1
potbelly.com,6,General News & Opinion,-2
m3challenge.siam.org,49,Search,0
lightroom,681,Presentation,2
harpersbazaar.com,18,General News & Opinion,-2
Notepad,105,General Utilities,1
web.skype.com,22,Voice Chat,1
Google Chrome,20,Browsers,0
modelsim,9,Engineering & Drafting,2
computersystemsartists.net,8,Uncategorized,0
login.live.com,6,Email,0
login.skype.com,4,Voice Chat,1
RunDLL32,9,General Utilities,1
accounts.google.com,68,General Communication & Scheduling,0
dainf,5,Uncategorized,0
Google Docs,2,Writing,2
Blank Web Browser,14,Internet Utilities,0
dji.com,384,General Shopping,-2
store.dji.com,249,General Shopping,-2
cinema5d.com,189,General Reference & Learning,1
naviance.com,11,General Reference & Learning,1
soundcloud.com,490,Internet Utilities,1
scdownloader.net,30,Uncategorized,0
ec-media.sndcdn.com,1,Uncategorized,0
beijing-kids.com,80,Uncategorized,0
paperlesspost.com,148,General Entertainment,-2
browser.primatelabs.com,614,Browsers,-1
laptopmag.com,444,Science & Technology,-1
techradar.com,2,General News & Opinion,-2
engadget.com,8,Science & Technology,-1
appleinsider.com,154,General News & Opinion,-2
macworld.com,336,Science & Technology,-1
admissions.universityofcalifornia.edu,7735,General Reference & Learning,2
admission.universityofcalifornia.edu,228,General Reference & Learning,1
provost.ucsd.edu,17,General Reference & Learning,1
nikonusa.com,254,Search,-2
red.com,74,Internet Utilities,1
usa.canon.com,297,Video Editing,-2
shawacademy.com,132,General Reference & Learning,1
Activity Monitor,126,General Utilities,0
motherjones.com,60,General News & Opinion,-2
news.com.au,126,General News & Opinion,-2
news.google.com,4,General News & Opinion,-2
hindustantimes.com,68,General News & Opinion,-2
a.tribalfusion.com,2,Marketing,2
totale.rosettastone.com,2772,General Reference & Learning,1
launch.rosettastone.com,9,General Reference & Learning,1
rosettastone.com,4,General Reference & Learning,1
duolingo.com,92,General Reference & Learning,1
fluentu.com,62,General Reference & Learning,1
flash player (safari internet plug-in),172,Video,-2
udemy.com,91,General Reference & Learning,1
swappa.com,90,Electronics,-2
consumerreports.org,52,General Shopping,-2
java updater,4,General Utilities,1
english4success.ru,59,Uncategorized,0
vk.com,25,General Social Networking,-2
steporebook.com,19,Uncategorized,0
ibooks,13,General Reference & Learning,1
Microsoft OneDrive,10,General Utilities,1
scribd.com,6,Search,0
fikus.omska.cz,3,Uncategorized,0
kindle,385,General Reference & Learning,2
eclipse,292,Editing & IDEs,2
abcnews.go.com,86,General News & Opinion,-2
ft.com,277,General News & Opinion,-2
gov.cn,45,Legal & Gov't,1
ctvnews.ca,45,General News & Opinion,-2
forces.ca,4,General News & Opinion,-2
thehindu.com,76,General News & Opinion,-2
newscientist.com,52,Science & Technology,-1
technologyreview.com,256,General Reference & Learning,1
world.taobao.com,42,General Business,2
thunderbolttechnology.net,37,Uncategorized,0
popsci.com,124,Science & Technology,-1
ranker.com,109,Entertainment,-2
geofhagopian.net,75,Uncategorized,0
buyersguide.macrumors.com,85,General News & Opinion,-2
keychain access,475,Systems Operations,2
everydaybeijing.com,15,Uncategorized,0
tutorial.math.lamar.edu,181,General Reference & Learning,1
Calculator,43,General Utilities,1
womensenews.org,122,Uncategorized,0
kickstarter.com,112,General Social Networking,-2
services.actstudent.org,499,Operations,2
act.org,46,Data Modeling & Analysis,2
thesaurus.com,20,General Reference & Learning,1
wordhippo.com,14,Writing,2
weforum.org,302,General News & Opinion,-2
bestbuy.com,168,General Shopping,-2
silverlight (safari internet plug-in),535,Video,-2
installer,74,General Utilities,1
tmhelperagent,2,General Utilities,1
trustedmacleaner.click,5,Uncategorized,0
thehill.com,37,General News & Opinion,-2
aqi.cn,6,Uncategorized,0
wired.com,18,Science & Technology,-1
netflix.com,47,Video,-2
koreanclass101.com,1724,Search,0
101languages.net,59,Travel & Outdoors,-2
itunes.apple.com,27,General Shopping,-2
maps,911,Maps & Regional,1
shanghaiist.com,80,International,-2
viralnova.com,142,General Entertainment,-2
captive network assistant,265,General Utilities,1
netgear.com,80,Science & Technology,-1
my.netgear.com,372,Science & Technology,-1
netgeargenie,72,General Utilities,1
fedex.com,52,Employment,2
mi.com,490,Electronics,-2
list.mi.com,220,Electronics,-2
item.mi.com,81,General Shopping,-2
airchina.com.cn,38,General News & Opinion,-2
tripadvisor.com.au,325,Travel & Outdoors,-2
me-web2.engin.umich.edu,25,General Reference & Learning,1
ainonline.com,306,Uncategorized,0
ibtimes.com,30,Business,-1
linkedin.com,95,Professional Networking,1
web.mit.edu,14,General Reference & Learning,2
contacts,41,Customer Relations,2
chrome-signin,15,Browsers,0
google chrome,3,Browsers,0
travelmath.com,23,General Reference & Learning,1
travelchinaguide.com,353,Travel & Outdoors,-2
beijingholiday.com,155,Uncategorized,0
baidu.com,305,Search,2
image.baidu.com,146,Search,0
et.airchina.com.cn,34,General News & Opinion,-2
refinery29.com,115,General News & Opinion,-2
rottentomatoes.com,141,General Entertainment,-2
shortlist.com,135,General Entertainment,-2
artofmanliness.com,285,General News & Opinion,-2
listverse.com,2,General News & Opinion,-2
airlineratings.com,103,General Reference & Learning,1
lonelyplanet.com,229,Travel & Outdoors,-2
jacdec.de,39,Uncategorized,0
undergrad.admissions.columbia.edu,139,General Reference & Learning,1
columbia.edu,43,General Reference & Learning,1
adobe application manager,48,General Utilities,1
bulletin.engineering.columbia.edu,49,General Reference & Learning,1
engineering.columbia.edu,130,General Reference & Learning,1
ecns.cn,79,Uncategorized,0
google earth,79,Maps & Regional,1
wikidata.org,37,General Reference & Learning,1
beijingrelocation.com,6,Uncategorized,0
edition.cnn.com,19,General News & Opinion,-2
thenanfang.com,28,General News & Opinion,-2
atimes.com,136,General News & Opinion,-2
globalsherpa.org,25,Uncategorized,0
ebeijing.gov.cn,73,Legal & Gov't,1
beijing.china.org.cn,9,General News & Opinion,-2
beta.fortune.com,20,Business,-1
telegraph.co.uk,54,General News & Opinion,-2
expatarrivals.com,1436,Travel & Outdoors,-2
internations.org,14,General Social Networking,-2
ameson.org,31,Uncategorized,0
thingsmadethinkable.com,112,Uncategorized,0
tools.wmflabs.org,108,Uncategorized,0
universalaccessauthwarn,1,General Utilities,1
products.office.com,61,Administration,2
account.microsoft.com,3,General Business,2
digitaltrends.com,101,Engineering & Technology,1
commons.wikimedia.org,297,Search,0
Keynote,20,Presentation,2
security.google.com,51,Internet Utilities,1
spotify,2,General Entertainment,-2
cbsnews.com,137,General News & Opinion,-2
BBC,3,International,2
finance.people.com.cn,26,Business,-1
geography.about.com,68,General Utilities,1
politicalhumor.about.com,13,General News & Opinion,-2
staff.rsdmo.org,9,Uncategorized,0
skyscrapercity.com,1222,General News & Opinion,-2
hazeover.com,45,Uncategorized,0
app store,70,General Shopping,-2
wechat,1367,General Social Networking,-2
messenger,247,General Social Networking,-2
fbmacmessenger.rsms.me,20,Uncategorized,0
thenextweb.com,17,General News & Opinion,-2
qantas.com,73,Travel & Outdoors,-2
english.gov.cn,14,Legal & Gov't,1
nsat.collegeboard.org,213,General Reference & Learning,1
collegereadiness.collegeboard.org,25,General Reference & Learning,1
account.collegeboard.org,7,General Reference & Learning,1
ecl.collegeboard.org,1,General Reference & Learning,1
apscore.collegeboard.org,155,General Reference & Learning,1
pps.collegeboard.org,59,General Reference & Learning,1
zhidao.baidu.com,84,Science & Technology,-1
beijing.edushi.com,28,General Reference & Learning,1
tieba.baidu.com,23,Games,-2
iask.sina.com.cn,11,Search,0
gaokao.com,155,Uncategorized,0
zh.wikipedia.org,7,Search,0
china.org.cn,7,General News & Opinion,0
secureacceptance.cybersource.com,137,Accounting,2
shinehills.com.cn,188,Uncategorized,0
news.vice.com,160,General News & Opinion,-2
trueactivist.com,13,General News & Opinion,-2
bcu.edu.cn,101,General Reference & Learning,1
news.baidu.com,4,General News & Opinion,-2
mcsweeneys.net,48,General News & Opinion,-2
me.columbia.edu,86,General Reference & Learning,1
smithsonianmag.com,124,General News & Opinion,-2
college.columbia.edu,59,General Reference & Learning,1
t.co,1,General Social Networking,-2
bulletin.columbia.edu,98,General Reference & Learning,1
isbalumninetwork.com,38,Uncategorized,0
beijingif.com,74,Uncategorized,0
startupgrind.com,22,Uncategorized,0
touchswitcher,8,Uncategorized,0
media.wix.com,490,Intelligence,2
massftc.org,35,Uncategorized,0
alexanderguo.com,3,General Design & Composition,2
wikipedia.ramselehof.de,3,Uncategorized,0
matadornetwork.com,112,Travel & Outdoors,-2
timeshighereducation.com,25,General Reference & Learning,1
Adobe Photoshop,168,Graphic Design,2
