App,Time Spent (Seconds),Category,Productivity
apple.com,8043,Engineering & Technology,-1
cnbc.com,197,Business,-1
forbes.com,915,General News & Opinion,-2
qz.com,214,General News & Opinion,-2
nationalinterest.org,219,General News & Opinion,-2
theblaze.com,28,General News & Opinion,-2
accessories.dell.com,81,General Shopping,-2
dell.com,507,Employment,2
pilot.search.dell.com,14,General Shopping,-2
bhphotovideo.com,12774,General Shopping,-2
ikea.com,257,General Shopping,-2
deerfield.edu,2451,General Reference & Learning,1
onecard.deerfield.edu,281,General Reference & Learning,1
dropbox finder integration,5,General Utilities,1
systemuiserver,152,General Utilities,1
pages,9,Presentation,2
secure1.store.apple.com,335,Electronics,-2
buyiphone3.apple.com,48,General Shopping,-2
deerfield.instructure.com,3431,General Reference & Learning,1
wwwapps.ups.com,592,General Shopping,-2
news.baidu.com,1,General News & Opinion,-2
microsoft onenote,25387,Intelligence,2
microsoft autoupdate,534,General Utilities,1
en.community.dell.com,321,Engineering & Technology,1
forums.macrumors.com,173,General News & Opinion,-2
support.apple.com,167,Search,0
facebook.com,32760,General Social Networking,-2
accounts.google.com,75,General Communication & Scheduling,0
istat menus updater,24,General Utilities,1
thaibluegingers.com,432,Uncategorized,0
secure.bankofamerica.com,734,Accounting,2
bankofamerica.com,247,General Business,2
apps.facebook.com,7,General Social Networking,-2
graph.qq.com,567,General News & Opinion,-2
aq.qq.com,31,General News & Opinion,-2
adobe application manager,31,General Utilities,1
istat menus,2,General Utilities,1
chinahighlights.com,3,General Reference & Learning,1
theexplorercard.com,412,Uncategorized,0
applynow.chase.com,107,Accounting,2
linear.ups.edu,238,General Reference & Learning,1
reportpanic,2,Uncategorized,0
math.toronto.edu,73,General Reference & Learning,1
billboard.com,6,General Entertainment,-2
zein.se,47,Uncategorized,0
Google Spreadsheets,6376,General Business,2
ucpress.edu,67,General Reference & Learning,1
poets.org,7,Writing,2
allpoetry.com,20,Administration,2
greeka.com,12,Uncategorized,0
genius.com,12,Music,-2
poemhunter.com,9,General Utilities,1
123helpme.com,5,Search,0
archive.vcu.edu,5,General Reference & Learning,1
allinfo.org.uk,4,Uncategorized,0
eliteskills.com,4,Uncategorized,0
shmoop.com,31,General Reference & Learning,1
poetryfoundation.org,24,Society,-2
theliterarylink.com,5,Uncategorized,0
online-literature.com,4,Search,0
poetryoutloud.org,3,General Reference & Learning,1
litmuspress.org,23,Uncategorized,0
publicdomainreview.org,4,General Reference & Learning,1
sacred-texts.com,4,General Reference & Learning,1
tspace.library.utoronto.ca,25,General Reference & Learning,1
quod.lib.umich.edu,6,General Reference & Learning,1
de.wikipedia.org,4,General Reference & Learning,1
wisemuslimwomen.org,39,General Reference & Learning,1
macrumors.com,3655,General News & Opinion,-2
wolfram.com,212,Intelligence,2
user.wolfram.com,205,General Reference & Learning,1
diskimages ui agent,303,General Utilities,1
mathematica,37098,Engineering & Technology,2
consumer.huawei.com,157,General Shopping,-2
huawei.com,11,Internet Utilities,1
mi.com,578,Electronics,-2
store.deerfield.edu,22,General Reference & Learning,1
en.wikibooks.org,86,Engineering & Technology,1
salon.com,21,General News & Opinion,-2
autoipacket.com,92,Uncategorized,0
tutorial.math.lamar.edu,238,General Reference & Learning,1
wolframalpha.com,1744,Search,1
microsoft error reporting,64,Science & Technology,-1
engadget.com,81,Science & Technology,-1
canon5dmkiv.com,105,Uncategorized,0
nikonusa.com,14,Search,-2
waset.org,2668,General Business,2
usa.canon.com,212,Video Editing,-2
photographylife.com,84,General Reference & Learning,-1
sigmaphoto.com,57,General News & Opinion,-2
dpreview.com,31,General Entertainment,-2
the-digital-picture.com,4,Presentation,2
badmintonfreak.com,9,Uncategorized,0
badminton-coach.co.uk,12,Uncategorized,0
eaptlstrust,123,General Utilities,1
carrefour.com,70,General Shopping,-2
epson.com,357,General Shopping,-2
violenthues.com,52,Uncategorized,0
reminders,88,General Communication & Scheduling,0
itunes.apple.com,80,General Shopping,-2
dji.com,399,General Shopping,-2
thinktankphoto.com,127,General Shopping,-1
lowepro.com,180,General Shopping,-1
store.lowepro.com,21,General Shopping,-1
math.mit.edu,9,Engineering & Technology,1
mobiusfunction.wordpress.com,6,General News & Opinion,-2
mathsisfun.com,46,General Entertainment,-2
mail.nmr.mgh.harvard.edu,100,General Reference & Learning,1
phantomhelp.com,77,Uncategorized,0
phantompilots.com,16,Uncategorized,0
java updater,25,General Utilities,1
dictionary.com,68,General Business,2
adjective1.com,70,Uncategorized,0
macmillandictionary.com,55,General Reference & Learning,1
secure2.store.apple.com,197,Electronics,-2
reference.wolfram.com,1292,General Business,2
mathematica.stackexchange.com,445,Engineering & Technology,1
accessories.ap.dell.com,53,Electronics,-2
www1.ap.dell.com,114,General Shopping,-2
smallbusiness.chron.com,257,General Business,2
hp color laserjet cp1515n,75,Uncategorized,0
alfred 2,15,General Utilities,1
Google Drive - Google Apps,1,General Business,2
connection.naviance.com,2583,General Design & Composition,2
naviance.com,47,General Reference & Learning,1
flickr.com,2,Photos,-2
nytimes.com,367,General News & Opinion,-2
popsci.com,77,Science & Technology,-1
theepochtimes.com,97,General News & Opinion,-2
bbc.com,402,General News & Opinion,-2
time.com,597,General News & Opinion,-2
news.com.au,257,General News & Opinion,-2
washingtonpost.com,722,General News & Opinion,-2
popularmechanics.com,26,General News & Opinion,-2
money.cnn.com,124,General News & Opinion,-2
ibtimes.co.uk,298,Business,-1
image capture,4,General Utilities,1
history.com,147,General News & Opinion,-2
searchmobilecomputing.techtarget.com,22,Search,0
mitadmissions.slideroom.com,2252,General Reference & Learning,2
mitadmissions.org,16,Science & Technology,-1
act.org,4,Data Modeling & Analysis,2
cmu.slideroom.com,131,Uncategorized,0
submit.slideroom.com,35,Uncategorized,0
stanford.slideroom.com,350,Uncategorized,0
harvard.slideroom.com,121,Uncategorized,2
columbiaadmissions.slideroom.com,68,Uncategorized,0
mit-recs.applywithus.com,272,Uncategorized,0
gateway.applywithus.com,22,General Reference & Learning,1
checkout.hidemyass.com,242,Science & Technology,-1
discussions.apple.com,348,Science & Technology,-1
engin.umich.edu,969,General Software Development,2
theintercept.com,114,Society,-2
umich.edu,207,General Reference & Learning,1
e360.yale.edu,288,Science & Technology,-1
news.sky.com,86,General News & Opinion,-2
bloomberg.com,332,Business,-1
cnet.com,971,Science & Technology,-1
Dropbox,146,File Sharing,-2
iTunes,284,Music,0
taubmancollege.umich.edu,17,General Reference & Learning,1
stamps.umich.edu,178,General Reference & Learning,1
snre.umich.edu,54,General Reference & Learning,1
obp.umich.edu,134,General Reference & Learning,1
communityrelations.umich.edu,4,General Reference & Learning,1
uofmhealth.org,3,General Reference & Learning,1
alumni.stanford.edu,31,General Reference & Learning,1
answers.yahoo.com,10,Search,0
mathgoodies.com,10,Search,0
quora.com,473,General Reference & Learning,-1
theknowledgeproject.libsyn.com,13,Maps & Regional,1
tasteofcinema.com,38,General Entertainment,-2
aretelabs.com,1560,Uncategorized,0
upworthy.com,1538,General News & Opinion,-2
theguardian.com,504,General News & Opinion,-2
wsj.com,905,General News & Opinion,-2
microsoft powerpoint,921,Presentation,2
chemspider.com,174,Engineering & Technology,1
keychain circle notification,2,General Utilities,1
sciencenotes.org,64,General Reference & Learning,1
avogadro.co.uk,103,Uncategorized,0
clas.sa.ucsb.edu,215,General Reference & Learning,1
purposegames.com,1908,Games,-2
keychain access,240,Systems Operations,2
adobe premiere pro cc 2015,23630,Video Editing,2
final cut pro,23,Video Editing,2
10fastfingers.com,1092,General Reference & Learning,1
mygoodiespizza.com,251,Uncategorized,0
nsat.collegeboard.org,167,General Reference & Learning,1
account.collegeboard.org,70,General Reference & Learning,1
collegereadiness.collegeboard.org,45,General Reference & Learning,1
studentscores.collegeboard.org,24,General Reference & Learning,1
androidauthority.com,195,Science & Technology,-1
picrazy2.com,36,Uncategorized,2
contacts,2678,Customer Relations,2
simulator,11,General Software Development,2
font book,3,Presentation,2
addprinter,140,General Utilities,0
software update,46,General Utilities,1
Amazon AWS Console,635,General Software Development,2
aws.amazon.com,24,General Software Development,2
dcc.godaddy.com,116,Internet Utilities,1
sso.godaddy.com,11,Systems Operations,2
godaddy.com,7,General Business,2
spotify,7,General Entertainment,-2
spotlight web content,1,Uncategorized,0
com.apple.dock.extra,1,General Utilities,1
tabletdriver,2,Uncategorized,0
badzine.net,117,Uncategorized,0
bwfbadminton.com,89,Uncategorized,0
epson scanner,1,Uncategorized,0
location menu,1,General Utilities,1
google software update,1,General Utilities,1
wi-fi,1,General Utilities,1
indianexpress.com,172,General News & Opinion,-2
statista.com,85,Intelligence,2
businessinsider.com,123,General News & Opinion,-2
gsmarena.com,57,General News & Opinion,-2
physics.uchicago.edu,37,General Reference & Learning,1
play.typeracer.com,973,Games,-2
rescuetime.com,2354,Intelligence,0
eclipse,1177,Editing & IDEs,2
browser.primatelabs.com,146,Browsers,-1
Activity Monitor,310,General Utilities,0
Google Forms - Google Apps,1486,General Business,2
Google Forms,5195,General Business,2
cmosedu.com,470,Uncategorized,0
system information,79,General Utilities,0
erikjohanssonphoto.com,371,Uncategorized,0
sitepoint.com,9,General Software Development,2
creativebloq.com,8,General Reference & Learning,1
adobe crash reporter,2,General Utilities,1
voanews.com,87,General News & Opinion,-2
usatoday.com,284,General News & Opinion,-2
champneysrestaurant.com,164,Uncategorized,0
cmu.edu,23,General Reference & Learning,1
wikihow.com,752,Search,0
app store,331,General Shopping,-2
google earth,379,Maps & Regional,1
bwfworldsuperseries.com,461,Uncategorized,0
latimes.com,251,General News & Opinion,-2
sparknotes.com,519,Search,2
photos,2171,Photos,0
grapher,14,General Reference & Learning,1
digitaltrends.com,1,Engineering & Technology,1
coursehero.com,47,Search,0
ncbi.nlm.nih.gov,1,Engineering & Technology,1
macworld.com,748,Science & Technology,-1
sixcolors.com,701,Science & Technology,-1
scientificamerican.com,178,Engineering & Technology,1
beyondmenu.com,96,Uncategorized,0
theclayovengreenfield.com,24,Uncategorized,0
dropbox.com,401,File Sharing,2
mathworld.wolfram.com,4,Search,0
math.ucla.edu,87,General Reference & Learning,1
researchgate.net,81,Professional Networking,1
mathworks.com,3,Engineering & Technology,1
admission.enrollment.cmu.edu,120,General Reference & Learning,1
as.cmu.edu,25,General Reference & Learning,1
urbanoutfitters.com,399,General Shopping,-2
buzzfeed.com,52,General News & Opinion,-2
anthropologie.com,232,General Shopping,-2
freepeople.com,15,General Shopping,-2
therichest.com,106,General Entertainment,-2
getsupport.apple.com,134,General Utilities,1
chatsupport.apple.com,1069,Engineering & Technology,1
Blank Web Browser,6,Internet Utilities,0
supportpayment.apple.com,93,Engineering & Technology,1
checkcoverage.apple.com,88,Engineering & Technology,1
quicktime player,6518,General Entertainment,-1
gizmodo.com,190,Science & Technology,0
wired.com,92,Science & Technology,-1
googlevideo.com,23,Video,-2
chinagourmetma.com,2,Uncategorized,0
s3-eu-west-1.amazonaws.com,8,General Software Development,2
savemedia.com,45,Uncategorized,0
thenextweb.com,10,General News & Opinion,-2
socialbrandwatch.com,10,Uncategorized,0
seeklogo.net,8,Uncategorized,0
chine-informations.com,7,Uncategorized,0
pmcvariety.files.wordpress.com,3,Uncategorized,0
clipconverter.cc,18,Video,-2
cms.marketplace.org,16,Business,-1
cdn.techinasia.com,11,Science & Technology,-1
www3.epa.gov,92,Legal & Gov't,1
bazallergy.com,12,Uncategorized,0
delhiair.files.wordpress.com,14,Uncategorized,0
blog.lesroches.edu,20,General Reference & Learning,1
lib.fsu.edu,12,General Reference & Learning,1
clipartbest.com,9,General Design & Composition,2
cdn.pcwallart.com,14,Uncategorized,0
bluetooth file exchange,40,General Utilities,1
3835642c2693476aa717-d4b78efce91b9730bcca725cf9bb0b37.r51.cf1.rackcdn.com,8,Uncategorized,0
youtubedownloader.com,8,Uncategorized,0
content.paulreiffer.com,13,Uncategorized,0
mlenny.com,7,Uncategorized,0
usa.philips.com,288,Electronics,-1
pcadvisor.co.uk,104,General Utilities,1
forums.developer.apple.com,71,General Software Development,2
Terminal,364,Systems Operations,2
colors for hue,348,General Utilities,1
colors.furiki.com,7,Uncategorized,0
apstudent.collegeboard.org,94,General Reference & Learning,1
student.collegeboard.org,18,General Reference & Learning,1
collegeboard.org,66,General Reference & Learning,1
asset1.djicdn.com,13,Uncategorized,0
stackoverflow.com,62,General Software Development,2
github.com,84,General Software Development,2
localhost:8000,1731,Quality Assurance,2
172.25.49.188:8000,27,Uncategorized,0
airport utility,2139,Science & Technology,-1
maccomputerlessons.com,257,Uncategorized,0
192.168.88.1,315,Uncategorized,0
captive network assistant,365,General Utilities,1
celtx.com,2859,General Utilities,1
iphonetopics.com,14,Uncategorized,0
yeahinaminute.com,175,Uncategorized,0
unmountassistantagent,8,General Utilities,1
lemondrone.com,296,Uncategorized,0
support.google.com,21,General News & Opinion,2
jotform.com,4,Presentation,2
script.google.com,82,Editing & IDEs,2
developers.google.com,89,General Software Development,2
tenneco.com,85,General Business,2
teamusa.org,46,Uncategorized,0
collegeswimming.com,33,Uncategorized,0
dastudentcouncil.squarespace.com,557,Internet Utilities,1
beta.fortune.com,182,Business,-1
fortune.com,9,Business,-1
coydavidson.com,14,Uncategorized,0
weforum.org,111,General News & Opinion,-2
telegraph.co.uk,87,General News & Opinion,-2
beijing.china.org.cn,56,General News & Opinion,-2
thestar.com.my,22,General News & Opinion,-2
smartbrief.com,19,Email,0
sporcle.com,10,Games,-2
fortunechina.com,6,Business,-1
reuters.com,101,General News & Opinion,-2
rt.com,97,General News & Opinion,-2
bluetoothuiserver,60,General Utilities,1
ablebits.com,18,Engineering & Technology,1
