App,Time Spent (Hours),Category,Productivity
uhaul.com,502,General Business,2
whc.unesco.org,4,General Reference & Learning,1
macrumors.com,1121,General News & Opinion,-2
google chrome,2,Browsers,0
viralands.com,58,Uncategorized,0
sharezzo.club,3,Uncategorized,0
blog.bestamericanpoetry.com,32,Uncategorized,0
d1vmp8zzttzftq.cloudfront.net,17,Uncategorized,0
mavcor.yale.edu,13,General Reference & Learning,1
twa.kellyford.org,13,Uncategorized,0
ilookchina.files.wordpress.com,9,Uncategorized,0
greysilkriders.com,9,Uncategorized,0
london-bangkok-by-motorcycle.com,3,Uncategorized,0
blog.tylerbell.net,2,Uncategorized,0
daviegan.files.wordpress.com,15,Uncategorized,0
thehistoryblog.net,10,Uncategorized,0
myaugmentedlife.files.wordpress.com,16,Uncategorized,0
ctbto.org,310,Uncategorized,0
forbes.com,48,General News & Opinion,-2
atomicarchive.com,40,General News & Opinion,-2
rt.com,66,General News & Opinion,-2
scienceandglobalsecurity.org,4,Uncategorized,0
nonproliferation.org,1,Uncategorized,0
fas.org,26,General Reference & Learning,1
missilethreat.com,182,Uncategorized,0
commons.wikimedia.org,26,Search,0
upload.wikimedia.org,5,Search,0
foreignpolicyi.org,118,Uncategorized,0
chathamhouse.org,58,General Reference & Learning,1
vizts.com,20,Uncategorized,0
i.ytimg.com,54,General Entertainment,-2
geohive.com,40,Uncategorized,0
data.worldbank.org,45,General Reference & Learning,1
abrahamlincolnonline.org,63,General Reference & Learning,1
hainanairlines.com,430,Uncategorized,0
pages,422,Presentation,2
design.tutsplus.com,56,Graphic Design,2
digital-photography-school.com,28,General News & Opinion,-2
bj.happyvalley.cn,415,Uncategorized,0
wolframalpha.com,1900,Search,1
android.com,130,General Business,2
westernunion.com,187,General Business,2
npr.org,135,General News & Opinion,-2
happyvalleybj.smartoct.com,291,Uncategorized,0
forums.creativecow.net,28,General News & Opinion,-2
creativecow.net,5,Engineering & Technology,1
forums.adobe.com,59,General Business,2
helpx.adobe.com,18,General Software Development,2
video2mp3.de,28,Uncategorized,0
youtube2mp3.cc,13,Uncategorized,0
upgrade.ads4softupdate.site,10,Uncategorized,0
tmhelperagent,15,General Utilities,1
p3.courseval.net,78,Uncategorized,0
sports.yahoo.com,35,Sports,-1
taylorstavernandrestaurant.com,655,Uncategorized,0
lyricstranslate.com,158,Music,-2
colinjost.com,25,Uncategorized,0
simple.wikipedia.org,7,General Reference & Learning,1
cocktails.lovetoknow.com,18,General Business,2
allrecipes.com,15,Home & Garden,0
install adobe flash player,29,Internet Utilities,1
dabomb.com,3,Uncategorized,0
l.facebook.com,1,General Social Networking,-2
dailycaller.com,71,General News & Opinion,-2
news.xinhuanet.com,48,General News & Opinion,-2
ww2.d155.org,18,Uncategorized,0
